sim	a_rule_id	a_req	b_rule_id	b_req
0.7965	spans-passthrough-candidates/sent_0017-e331793c	The business associate must document the satisfactory assurances required by paragraph (e)(1) through a written contract or other written agreement or arrangement with the business associate that meets the applicable requirements of §164.504(e).	spans-passthrough-candidates/sent_0005-96a5d61b	The business associate shall ensure that any subcontractors that create, receive, maintain, or transmit protected health information on behalf of the business associate agree to the same restrictions and conditions that apply to the business associate with respect to such information.
0.7962	spans-passthrough-candidates/sent_0013-66b88db7	Entity must not permit a health insurance issuer or HMO to disclose protected health information to the plan sponsor.	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.
0.7956	spans-passthrough-candidates/sent_0011-e9ca6ca8	entity shall make available protected health information in accordance with § 164.524.	spans-passthrough-candidates/sent_0011-f9edc1c0	entity shall make its internal practices, books, and records relating to the use and disclosure of protected health information received from the group health plan available to the Secretary for purposes of determining compliance by the group health plan with 45 CFR Part 164 Subpart E.
0.7946	spans-passthrough-candidates/sent_0023-988963dc	The covered entity must not use or disclose protected health information in a manner inconsistent with the notice required by § 164.520.	spans-passthrough-candidates/sent_0013-2ec8872c	Entity must not permit a health insurance issuer or HMO to disclose protected health information to a plan sponsor.
0.7927	spans-passthrough-candidates/sent_0019-00fd615c	Treat that person as a personal representative under this subchapter with respect to protected health information relevant to such personal representation.	spans-passthrough-candidates/sent_0019-2ab1bf14	Do not treat a parent, guardian, or other person acting in loco parentis as the personal representative of an unemancipated minor with respect to protected health information pertaining to a health care service when any of the listed conditions apply.
0.7926	spans-passthrough-candidates/sent_0013-a3441a2e	Ensure each authorization includes the name or other specific identification of the person(s), or class of persons, authorized to make the requested use or disclosure.	spans-passthrough-candidates/sent_0014-6e7f0f38	The entity must include a description of each purpose of the requested use or disclosure.
0.7904	spans-passthrough-candidates/sent_0013-66b88db7	Entity must not permit a health insurance issuer or HMO to disclose protected health information to the plan sponsor.	spans-passthrough-candidates/sent_0006-4c4700fd	entity must obtain an authorization for any disclosure of protected health information that is a sale.
0.7893	spans-passthrough-candidates/sent_0014-6e7f0f38	The entity must include a description of each purpose of the requested use or disclosure.	spans-passthrough-candidates/sent_0014-226d1c50	The entity must include an expiration date or an expiration event that relates to the individual or the purpose of the use or disclosure.
0.7889	spans-passthrough-candidates/sent_0003-b146f634	Not use or disclose protected health information.	spans-passthrough-candidates/sent_0003-7a049993	Entity and business associate shall not use or disclose protected health information potentially related to reproductive health care for the purposes specified in § 164.512(d), (e), (f), or (g)(1) unless they obtain an attestation valid under paragraph (b)(1) and comply with all applicable conditions of this part.
0.7866	spans-passthrough-candidates/sent_0019-f6fd0fc3	Treat that parent, guardian, or other person acting in loco parentis as a personal representative under this subchapter with respect to protected health information relevant to such personal representation, except as stated in the exceptions.	spans-passthrough-candidates/sent_0020-58e208c3	The entity must ensure that the decision to provide or deny access under §164.524 to a parent, guardian, or other person acting in loco parentis is made by a licensed health care professional exercising professional judgment.
0.7862	spans-passthrough-candidates/sent_0005-1e4b41dd	The entity must obtain an authorization for any use or disclosure of protected health information for marketing.	spans-passthrough-candidates/sent_0006-26eefef6	entity must state in the authorization that such remuneration is involved when the marketing involves financial remuneration to the covered entity from a third party.
0.7860	spans-passthrough-candidates/sent_0011-f9edc1c0	entity shall make its internal practices, books, and records relating to the use and disclosure of protected health information received from the group health plan available to the Secretary for purposes of determining compliance by the group health plan with 45 CFR Part 164 Subpart E.	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.
0.7855	spans-passthrough-candidates/sent_0006-b41250de	The business associate shall disclose protected health information when required by the Secretary under subpart C of part 160 to investigate or determine the business associate's compliance with this subchapter.	spans-passthrough-candidates/sent_0005-7be083e7	The business associate shall, to the extent it is to carry out a covered entity's obligation under this subpart, comply with the requirements of this subpart that apply to the covered entity in the performance of such obligation and make its internal practices, books, and records relating to the use and disclosure of protected health information available to the Secretary for purposes of determining the covered entity's compliance with this subpart.
0.7848	spans-passthrough-candidates/sent_0005-d5235543	business associate shall not use or disclose protected health information in a manner that would violate the requirements of this subpart if done by the covered entity.	spans-passthrough-candidates/sent_0004-5e79ee84	Report to the covered entity any use or disclosure of the information not provided for by the contract of which the business associate becomes aware, including breaches of unsecured protected health information as required by § 164.410.
0.7823	spans-passthrough-candidates/sent_0011-42066003	entity shall disclose protected health information to the plan sponsor only upon receipt of a certification by the plan sponsor that the plan documents have been amended to incorporate the required provisions and that the plan sponsor agrees to comply with those provisions.	spans-passthrough-candidates/sent_0011-820bb039	entity shall ensure that any agents to whom it provides protected health information received from the group health plan agree to the same restrictions and conditions that apply to the plan sponsor with respect to such information.
0.7818	spans-passthrough-candidates/sent_0011-42066003	entity shall disclose protected health information to the plan sponsor only upon receipt of a certification by the plan sponsor that the plan documents have been amended to incorporate the required provisions and that the plan sponsor agrees to comply with those provisions.	spans-passthrough-candidates/sent_0011-f9d6b505	entity shall not use or disclose the protected health information for employment-related actions and decisions or in connection with any other benefit or employee benefit plan of the plan sponsor.
0.7793	spans-passthrough-candidates/sent_0013-66b88db7	Entity must not permit a health insurance issuer or HMO to disclose protected health information to the plan sponsor.	spans-passthrough-candidates/sent_0002-0ba7fbe7	entity must not treat consent under paragraph (b) as effective to permit a use or disclosure of protected health information when authorization, under § 164.508, is required.
0.7785	spans-passthrough-candidates/sent_0011-f3bd3f53	entity shall not use or further disclose the protected health information other than as permitted or required by the plan documents or as required by law.	spans-passthrough-candidates/sent_0011-f9edc1c0	entity shall make its internal practices, books, and records relating to the use and disclosure of protected health information received from the group health plan available to the Secretary for purposes of determining compliance by the group health plan with 45 CFR Part 164 Subpart E.
0.7782	spans-passthrough-candidates/sent_0005-d5235543	business associate shall not use or disclose protected health information in a manner that would violate the requirements of this subpart if done by the covered entity.	spans-passthrough-candidates/sent_0008-27921b7d	Business associate shall ensure that any contract or other arrangement with a subcontractor includes the requirements of §164.504(e)(2) through §164.504(e)(4) in the same manner those requirements apply to contracts or other arrangements between a covered entity and a business associate.
0.7779	spans-passthrough-candidates/sent_0023-988963dc	The covered entity must not use or disclose protected health information in a manner inconsistent with the notice required by § 164.520.	spans-passthrough-candidates/sent_0002-0ba7fbe7	entity must not treat consent under paragraph (b) as effective to permit a use or disclosure of protected health information when authorization, under § 164.508, is required.
0.7776	spans-passthrough-candidates/sent_0005-123935db	At termination of the contract, the business associate shall, if feasible, return or destroy all protected health information received from, or created or received by the business associate on behalf of, the covered entity that the business associate still maintains in any form and retain no copies of such information.	spans-passthrough-candidates/sent_0005-8ea09dc4	The business associate shall authorize termination of the contract by the covered entity if the covered entity determines that the business associate has violated a material term of the contract.
0.7772	spans-passthrough-candidates/sent_0011-f3bd3f53	entity shall not use or further disclose the protected health information other than as permitted or required by the plan documents or as required by law.	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.
0.7772	spans-passthrough-candidates/sent_0002-0ba7fbe7	entity must not treat consent under paragraph (b) as effective to permit a use or disclosure of protected health information when authorization, under § 164.508, is required.	spans-passthrough-candidates/sent_0006-1b4e4551	entity must state in the authorization that the disclosure will result in remuneration to the covered entity.
0.7772	spans-passthrough-candidates/sent_0005-d5235543	business associate shall not use or disclose protected health information in a manner that would violate the requirements of this subpart if done by the covered entity.	spans-passthrough-candidates/sent_0005-7be083e7	The business associate shall, to the extent it is to carry out a covered entity's obligation under this subpart, comply with the requirements of this subpart that apply to the covered entity in the performance of such obligation and make its internal practices, books, and records relating to the use and disclosure of protected health information available to the Secretary for purposes of determining the covered entity's compliance with this subpart.
0.7761	spans-passthrough-candidates/sent_0010-ad9026de	Entity and business associate must not use or disclose protected health information to identify any person for any purpose described in paragraphs (a)(5)(iii)(A)(1) or (2) of this section.	spans-passthrough-candidates/sent_0003-7a049993	Entity and business associate shall not use or disclose protected health information potentially related to reproductive health care for the purposes specified in § 164.512(d), (e), (f), or (g)(1) unless they obtain an attestation valid under paragraph (b)(1) and comply with all applicable conditions of this part.
0.7755	spans-passthrough-candidates/sent_0012-12be01d9	The org must ensure that adequate separation between the group health plan and the plan sponsor is established.	spans-passthrough-candidates/sent_0012-a8726bab	The org must ensure plan documents provide an effective mechanism for resolving any issues of noncompliance by persons described in paragraph (f)(2)(iii)(A) with the plan document provisions required by this paragraph.
0.7755	spans-passthrough-candidates/sent_0005-26656f24	entity shall disclose protected health information to the individual when requested under, and required by § 164.524 or § 164.528.	spans-passthrough-candidates/sent_0002-0ba7fbe7	entity must not treat consent under paragraph (b) as effective to permit a use or disclosure of protected health information when authorization, under § 164.508, is required.
0.7754	spans-passthrough-candidates/sent_0003-b146f634	Not use or disclose protected health information.	spans-passthrough-candidates/sent_0010-c86d27cc	Entity and business associate must not use or disclose protected health information to impose criminal, civil, or administrative liability on any person for the mere act of seeking, obtaining, providing, or facilitating reproductive health care.
0.7753	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.	spans-passthrough-candidates/sent_0006-4c4700fd	entity must obtain an authorization for any disclosure of protected health information that is a sale.
0.7751	spans-passthrough-candidates/sent_0011-e9ca6ca8	entity shall make available protected health information in accordance with § 164.524.	spans-passthrough-candidates/sent_0002-fa1abc82	entity must provide the individual with a copy of the signed authorization when it seeks an authorization for a use or disclosure of protected health information.
0.7745	spans-passthrough-candidates/sent_0011-fad11f64	entity shall report to the group health plan any use or disclosure of the protected health information that is inconsistent with the uses or disclosures provided for and of which it becomes aware.	spans-passthrough-candidates/sent_0011-b6ab4e93	entity shall make available the information required to provide an accounting of disclosures in accordance with § 164.528.
0.7740	spans-passthrough-candidates/sent_0003-b146f634	Not use or disclose protected health information.	spans-passthrough-candidates/sent_0003-a7abb587	Entity and business associate shall not use or disclose protected health information potentially related to reproductive health care for the purposes specified in § 164.512(d), (e), (f), or (g)(1) in reliance on an attestation that is defective under paragraph (b)(2).
0.7739	spans-passthrough-candidates/sent_0011-fad11f64	entity shall report to the group health plan any use or disclosure of the protected health information that is inconsistent with the uses or disclosures provided for and of which it becomes aware.	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.
0.7734	spans-passthrough-candidates/sent_0005-26656f24	entity shall disclose protected health information to the individual when requested under, and required by § 164.524 or § 164.528.	spans-passthrough-candidates/sent_0006-4c4700fd	entity must obtain an authorization for any disclosure of protected health information that is a sale.
0.7730	spans-passthrough-candidates/sent_0003-b146f634	Not use or disclose protected health information.	spans-passthrough-candidates/sent_0010-f798bb5b	Entity and business associate must not use or disclose protected health information to conduct a criminal, civil, or administrative investigation into any person for the mere act of seeking, obtaining, providing, or facilitating reproductive health care.
0.7724	spans-passthrough-candidates/sent_0012-12be01d9	The org must ensure that adequate separation between the group health plan and the plan sponsor is established.	spans-passthrough-candidates/sent_0012-4256bac3	The org must ensure plan documents describe the employees or classes of employees or other persons under the control of the plan sponsor to be given access to the protected health information to be disclosed and must include any employee or person who receives protected health information relating to payment, health care operations, or other matters pertaining to the group health plan in the ordinary course of business.
0.7714	spans-passthrough-candidates/sent_0005-d5235543	business associate shall not use or disclose protected health information in a manner that would violate the requirements of this subpart if done by the covered entity.	spans-passthrough-candidates/sent_0005-96a5d61b	The business associate shall ensure that any subcontractors that create, receive, maintain, or transmit protected health information on behalf of the business associate agree to the same restrictions and conditions that apply to the business associate with respect to such information.
0.7704	spans-passthrough-candidates/sent_0017-e331793c	The business associate must document the satisfactory assurances required by paragraph (e)(1) through a written contract or other written agreement or arrangement with the business associate that meets the applicable requirements of §164.504(e).	spans-passthrough-candidates/sent_0004-5e79ee84	Report to the covered entity any use or disclosure of the information not provided for by the contract of which the business associate becomes aware, including breaches of unsecured protected health information as required by § 164.410.
0.7703	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.	spans-passthrough-candidates/sent_0002-0ba7fbe7	entity must not treat consent under paragraph (b) as effective to permit a use or disclosure of protected health information when authorization, under § 164.508, is required.
0.7703	spans-passthrough-candidates/sent_0004-b02707f4	Use appropriate safeguards and comply, where applicable, with subpart C with respect to electronic protected health information to prevent use or disclosure of the information other than as provided for by the contract.	spans-passthrough-candidates/sent_0008-27921b7d	Business associate shall ensure that any contract or other arrangement with a subcontractor includes the requirements of §164.504(e)(2) through §164.504(e)(4) in the same manner those requirements apply to contracts or other arrangements between a covered entity and a business associate.
0.7683	spans-passthrough-candidates/sent_0002-4d7bff1b	entity must ensure that the authorization is written in plain language.	spans-passthrough-candidates/sent_0002-fa1abc82	entity must provide the individual with a copy of the signed authorization when it seeks an authorization for a use or disclosure of protected health information.
0.7671	spans-passthrough-candidates/sent_0004-5e79ee84	Report to the covered entity any use or disclosure of the information not provided for by the contract of which the business associate becomes aware, including breaches of unsecured protected health information as required by § 164.410.	spans-passthrough-candidates/sent_0005-96a5d61b	The business associate shall ensure that any subcontractors that create, receive, maintain, or transmit protected health information on behalf of the business associate agree to the same restrictions and conditions that apply to the business associate with respect to such information.
0.7661	spans-passthrough-candidates/sent_0014-1e3ca17a	The covered entity must not use or disclose the protected health information covered by the restriction in violation of that restriction.	spans-passthrough-candidates/sent_0002-0ba7fbe7	entity must not treat consent under paragraph (b) as effective to permit a use or disclosure of protected health information when authorization, under § 164.508, is required.
0.7660	spans-passthrough-candidates/sent_0010-7eccd424	The provider must ensure any compound authorization created under this paragraph clearly differentiates between the conditioned and unconditioned components.	spans-passthrough-candidates/sent_0001-dd352451	The provider shall not condition treatment, payment, enrollment, or eligibility for benefits on whether the individual signs the authorization when the prohibition on conditioning of authorizations in paragraph (b)(4) of this section applies.
0.7659	spans-passthrough-candidates/sent_0004-9179a011	provider must not use protected health information without an authorization that is valid under this section.	spans-passthrough-candidates/sent_0012-d596b730	provider shall not treat a written revocation of authorization as effective to the extent the provider has taken action in reliance on the authorization.
0.7641	spans-passthrough-candidates/sent_0005-26656f24	entity shall disclose protected health information to the individual when requested under, and required by § 164.524 or § 164.528.	spans-passthrough-candidates/sent_0011-f9edc1c0	entity shall make its internal practices, books, and records relating to the use and disclosure of protected health information received from the group health plan available to the Secretary for purposes of determining compliance by the group health plan with 45 CFR Part 164 Subpart E.
0.7632	spans-passthrough-candidates/sent_0014-1e3ca17a	The covered entity must not use or disclose the protected health information covered by the restriction in violation of that restriction.	spans-passthrough-candidates/sent_0023-988963dc	The covered entity must not use or disclose protected health information in a manner inconsistent with the notice required by § 164.520.
0.7626	spans-passthrough-candidates/sent_0011-e9ca6ca8	entity shall make available protected health information in accordance with § 164.524.	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.
0.7625	spans-passthrough-candidates/sent_0010-ad9026de	Entity and business associate must not use or disclose protected health information to identify any person for any purpose described in paragraphs (a)(5)(iii)(A)(1) or (2) of this section.	spans-passthrough-candidates/sent_0003-a7abb587	Entity and business associate shall not use or disclose protected health information potentially related to reproductive health care for the purposes specified in § 164.512(d), (e), (f), or (g)(1) in reliance on an attestation that is defective under paragraph (b)(2).
0.7616	spans-passthrough-candidates/sent_0010-ad9026de	Entity and business associate must not use or disclose protected health information to identify any person for any purpose described in paragraphs (a)(5)(iii)(A)(1) or (2) of this section.	spans-passthrough-candidates/sent_0013-53562974	entity or business associate must make reasonable efforts to limit protected health information to the minimum necessary when using or disclosing protected health information.
0.7614	spans-passthrough-candidates/sent_0011-e9ca6ca8	entity shall make available protected health information in accordance with § 164.524.	spans-passthrough-candidates/sent_0006-4c4700fd	entity must obtain an authorization for any disclosure of protected health information that is a sale.
0.7609	spans-passthrough-candidates/sent_0003-b146f634	Not use or disclose protected health information.	spans-passthrough-candidates/sent_0013-f7783467	entity or business associate must make reasonable efforts to limit requests for protected health information to the minimum necessary when requesting protected health information from another covered entity or business associate.
0.7598	spans-passthrough-candidates/sent_0005-26656f24	entity shall disclose protected health information to the individual when requested under, and required by § 164.524 or § 164.528.	spans-passthrough-candidates/sent_0011-bc6d1191	entity shall make available protected health information for amendment and incorporate any amendments to protected health information in accordance with § 164.526.
0.7546	spans-passthrough-candidates/sent_0014-1e3ca17a	The covered entity must not use or disclose the protected health information covered by the restriction in violation of that restriction.	spans-passthrough-candidates/sent_0013-66b88db7	Entity must not permit a health insurance issuer or HMO to disclose protected health information to the plan sponsor.
0.7544	spans-passthrough-candidates/sent_0013-01ae3740	Document and retain any signed authorization under this section.	spans-passthrough-candidates/sent_0013-a3441a2e	Ensure each authorization includes the name or other specific identification of the person(s), or class of persons, authorized to make the requested use or disclosure.
0.7542	spans-passthrough-candidates/sent_0004-38cb0bba	Ensure the contract between the covered entity and the business associate establishes the permitted and required uses and disclosures of protected health information by the business associate.	spans-passthrough-candidates/sent_0004-3106674b	org must ensure that a valid attestation is a document that meets the requirements of paragraph (c)(1) of this section.
0.7536	spans-passthrough-candidates/sent_0005-26656f24	entity shall disclose protected health information to the individual when requested under, and required by § 164.524 or § 164.528.	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.
0.7514	spans-passthrough-candidates/sent_0023-988963dc	The covered entity must not use or disclose protected health information in a manner inconsistent with the notice required by § 164.520.	spans-passthrough-candidates/sent_0011-418077bb	entity shall amend the group health plan's plan documents to include provisions that establish the permitted and required uses and disclosures of protected health information by the plan sponsor and ensure those uses and disclosures are not inconsistent with this subpart.
0.7514	spans-passthrough-candidates/sent_0005-26656f24	entity shall disclose protected health information to the individual when requested under, and required by § 164.524 or § 164.528.	spans-passthrough-candidates/sent_0023-988963dc	The covered entity must not use or disclose protected health information in a manner inconsistent with the notice required by § 164.520.
0.7513	spans-passthrough-candidates/sent_0011-f9edc1c0	entity shall make its internal practices, books, and records relating to the use and disclosure of protected health information received from the group health plan available to the Secretary for purposes of determining compliance by the group health plan with 45 CFR Part 164 Subpart E.	spans-passthrough-candidates/sent_0013-66b88db7	Entity must not permit a health insurance issuer or HMO to disclose protected health information to the plan sponsor.
0.7511	spans-passthrough-candidates/sent_0005-2c8ba531	entity shall disclose protected health information when required by the Secretary under subpart C of part 160 of this subchapter to investigate or determine the covered entity's compliance with this subchapter.	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.
0.7509	spans-passthrough-candidates/sent_0005-d5235543	business associate shall not use or disclose protected health information in a manner that would violate the requirements of this subpart if done by the covered entity.	spans-passthrough-candidates/sent_0017-e331793c	The business associate must document the satisfactory assurances required by paragraph (e)(1) through a written contract or other written agreement or arrangement with the business associate that meets the applicable requirements of §164.504(e).
0.7508	spans-passthrough-candidates/sent_0002-0ba7fbe7	entity must not treat consent under paragraph (b) as effective to permit a use or disclosure of protected health information when authorization, under § 164.508, is required.	spans-passthrough-candidates/sent_0009-bfe96ba8	The entity shall not combine an authorization for the use or disclosure of protected health information with any other document to create a compound authorization.
0.7505	spans-passthrough-candidates/sent_0018-ddf8d4f1	Entity must treat a personal representative as the individual for purposes of this subchapter.	spans-passthrough-candidates/sent_0011-e9ca6ca8	entity shall make available protected health information in accordance with § 164.524.
0.7502	spans-passthrough-candidates/sent_0013-66b88db7	Entity must not permit a health insurance issuer or HMO to disclose protected health information to the plan sponsor.	spans-passthrough-candidates/sent_0002-fa1abc82	entity must provide the individual with a copy of the signed authorization when it seeks an authorization for a use or disclosure of protected health information.
0.7499	spans-passthrough-candidates/sent_0011-e9ca6ca8	entity shall make available protected health information in accordance with § 164.524.	spans-passthrough-candidates/sent_0002-0ba7fbe7	entity must not treat consent under paragraph (b) as effective to permit a use or disclosure of protected health information when authorization, under § 164.508, is required.
0.7495	spans-passthrough-candidates/sent_0003-b146f634	Not use or disclose protected health information.	spans-passthrough-candidates/sent_0012-5d6092db	Entity or business associate must not treat reproductive health care provided by another person as presumed lawful when they have actual knowledge that the reproductive health care was not lawful under the circumstances in which it was provided.
0.7495	spans-passthrough-candidates/sent_0011-f3bd3f53	entity shall not use or further disclose the protected health information other than as permitted or required by the plan documents or as required by law.	spans-passthrough-candidates/sent_0002-0ba7fbe7	entity must not treat consent under paragraph (b) as effective to permit a use or disclosure of protected health information when authorization, under § 164.508, is required.
0.7495	spans-passthrough-candidates/sent_0003-b146f634	Not use or disclose protected health information.	spans-passthrough-candidates/sent_0012-5a05594d	Entity or business associate must not treat reproductive health care provided by another person as presumed lawful when they receive factual information from the requester that demonstrates a substantial factual basis that the reproductive health care was not lawful under the specific circumstances in which it was provided.
0.7493	spans-passthrough-candidates/sent_0011-418077bb	entity shall amend the group health plan's plan documents to include provisions that establish the permitted and required uses and disclosures of protected health information by the plan sponsor and ensure those uses and disclosures are not inconsistent with this subpart.	spans-passthrough-candidates/sent_0002-0ba7fbe7	entity must not treat consent under paragraph (b) as effective to permit a use or disclosure of protected health information when authorization, under § 164.508, is required.
0.7482	spans-passthrough-candidates/sent_0005-96a5d61b	The business associate shall ensure that any subcontractors that create, receive, maintain, or transmit protected health information on behalf of the business associate agree to the same restrictions and conditions that apply to the business associate with respect to such information.	spans-passthrough-candidates/sent_0005-7be083e7	The business associate shall, to the extent it is to carry out a covered entity's obligation under this subpart, comply with the requirements of this subpart that apply to the covered entity in the performance of such obligation and make its internal practices, books, and records relating to the use and disclosure of protected health information available to the Secretary for purposes of determining the covered entity's compliance with this subpart.
0.7481	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.	spans-passthrough-candidates/sent_0002-fa1abc82	entity must provide the individual with a copy of the signed authorization when it seeks an authorization for a use or disclosure of protected health information.
0.7476	spans-passthrough-candidates/sent_0011-418077bb	entity shall amend the group health plan's plan documents to include provisions that establish the permitted and required uses and disclosures of protected health information by the plan sponsor and ensure those uses and disclosures are not inconsistent with this subpart.	spans-passthrough-candidates/sent_0002-fa1abc82	entity must provide the individual with a copy of the signed authorization when it seeks an authorization for a use or disclosure of protected health information.
0.7470	spans-passthrough-candidates/sent_0013-2617191a	Ensure each authorization contains a description of the information to be used or disclosed that identifies the information in a specific and meaningful fashion.	spans-passthrough-candidates/sent_0014-fb8e2722	The entity must include the name or other specific identification of the person(s) or class of persons to whom it may make the requested use or disclosure.
0.7469	spans-passthrough-candidates/sent_0002-0ba7fbe7	entity must not treat consent under paragraph (b) as effective to permit a use or disclosure of protected health information when authorization, under § 164.508, is required.	spans-passthrough-candidates/sent_0002-4d7bff1b	entity must ensure that the authorization is written in plain language.
0.7469	spans-passthrough-candidates/sent_0005-1e4b41dd	The entity must obtain an authorization for any use or disclosure of protected health information for marketing.	spans-passthrough-candidates/sent_0006-4c4700fd	entity must obtain an authorization for any disclosure of protected health information that is a sale.
0.7469	spans-passthrough-candidates/sent_0009-bfe96ba8	The entity shall not combine an authorization for the use or disclosure of protected health information with any other document to create a compound authorization.	spans-passthrough-candidates/sent_0002-fa1abc82	entity must provide the individual with a copy of the signed authorization when it seeks an authorization for a use or disclosure of protected health information.
0.7463	spans-passthrough-candidates/sent_0014-1e3ca17a	The covered entity must not use or disclose the protected health information covered by the restriction in violation of that restriction.	spans-passthrough-candidates/sent_0006-4c4700fd	entity must obtain an authorization for any disclosure of protected health information that is a sale.
0.7455	spans-passthrough-candidates/sent_0004-b02707f4	Use appropriate safeguards and comply, where applicable, with subpart C with respect to electronic protected health information to prevent use or disclosure of the information other than as provided for by the contract.	spans-passthrough-candidates/sent_0005-123935db	At termination of the contract, the business associate shall, if feasible, return or destroy all protected health information received from, or created or received by the business associate on behalf of, the covered entity that the business associate still maintains in any form and retain no copies of such information.
0.7448	spans-passthrough-candidates/sent_0014-1e3ca17a	The covered entity must not use or disclose the protected health information covered by the restriction in violation of that restriction.	spans-passthrough-candidates/sent_0011-820bb039	entity shall ensure that any agents to whom it provides protected health information received from the group health plan agree to the same restrictions and conditions that apply to the plan sponsor with respect to such information.
0.7446	spans-passthrough-candidates/sent_0023-988963dc	The covered entity must not use or disclose protected health information in a manner inconsistent with the notice required by § 164.520.	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.
0.7442	spans-passthrough-candidates/sent_0014-1e3ca17a	The covered entity must not use or disclose the protected health information covered by the restriction in violation of that restriction.	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.
0.7441	spans-passthrough-candidates/sent_0011-fad11f64	entity shall report to the group health plan any use or disclosure of the protected health information that is inconsistent with the uses or disclosures provided for and of which it becomes aware.	spans-passthrough-candidates/sent_0013-66b88db7	Entity must not permit a health insurance issuer or HMO to disclose protected health information to the plan sponsor.
0.7437	spans-passthrough-candidates/sent_0011-fad11f64	entity shall report to the group health plan any use or disclosure of the protected health information that is inconsistent with the uses or disclosures provided for and of which it becomes aware.	spans-passthrough-candidates/sent_0002-fa1abc82	entity must provide the individual with a copy of the signed authorization when it seeks an authorization for a use or disclosure of protected health information.
0.7433	spans-passthrough-candidates/sent_0013-a3441a2e	Ensure each authorization includes the name or other specific identification of the person(s), or class of persons, authorized to make the requested use or disclosure.	spans-passthrough-candidates/sent_0014-226d1c50	The entity must include an expiration date or an expiration event that relates to the individual or the purpose of the use or disclosure.
0.7431	spans-passthrough-candidates/sent_0011-f3bd3f53	entity shall not use or further disclose the protected health information other than as permitted or required by the plan documents or as required by law.	spans-passthrough-candidates/sent_0006-4c4700fd	entity must obtain an authorization for any disclosure of protected health information that is a sale.
0.7429	spans-passthrough-candidates/sent_0004-9179a011	provider must not use protected health information without an authorization that is valid under this section.	spans-passthrough-candidates/sent_0012-09279063	provider shall not treat a written revocation of authorization as effective to the extent the authorization was obtained as a condition of obtaining insurance coverage and other law provides the insurer the right to contest a claim under the policy or the policy itself.
0.7429	spans-passthrough-candidates/sent_0011-418077bb	entity shall amend the group health plan's plan documents to include provisions that establish the permitted and required uses and disclosures of protected health information by the plan sponsor and ensure those uses and disclosures are not inconsistent with this subpart.	spans-passthrough-candidates/sent_0006-4c4700fd	entity must obtain an authorization for any disclosure of protected health information that is a sale.
0.7426	spans-passthrough-candidates/sent_0023-988963dc	The covered entity must not use or disclose protected health information in a manner inconsistent with the notice required by § 164.520.	spans-passthrough-candidates/sent_0013-66b88db7	Entity must not permit a health insurance issuer or HMO to disclose protected health information to the plan sponsor.
0.7425	spans-passthrough-candidates/sent_0011-b6ab4e93	entity shall make available the information required to provide an accounting of disclosures in accordance with § 164.528.	spans-passthrough-candidates/sent_0013-ecd20e1a	Entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.
0.7418	spans-passthrough-candidates/sent_0014-1e3ca17a	The covered entity must not use or disclose the protected health information covered by the restriction in violation of that restriction.	spans-passthrough-candidates/sent_0013-1d83bccf	Entity must not disclose protected health information to the plan sponsor for the purpose of employment-related actions or decisions or in connection with any other benefit or employee benefit plan of the plan sponsor.
