unit_id,span_id,kind,page,section,section_path,text,prev_sentence,next_sentence,window_text,pdf_name,doc_id
57,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0057,sentence,6,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"(ii)
A business associate may disclose protected health information to a business associate that is
a subcontractor and may allow the subcontractor to create, receive, maintain, or transmit
protected health information on its behalf, if the business associate obtains satisfactory
assurances, in accordance with § 164.504(e)(1)(i), that the subcontractor will appropriately
safeguard the information.","A covered entity is not required to obtain such
satisfactory assurances from a business associate that is a subcontractor.
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.502(b)(2)","(2)
Implementation specification: Documentation.","[PREV] A covered entity is not required to obtain such
satisfactory assurances from a business associate that is a subcontractor.
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.502(b)(2) [TARGET] (ii)
A business associate may disclose protected health information to a business associate that is
a subcontractor and may allow the subcontractor to create, receive, maintain, or transmit
protected health information on its behalf, if the business associate obtains satisfactory
assurances, in accordance with § 164.504(e)(1)(i), that the subcontractor will appropriately
safeguard the information. [NEXT] (2)
Implementation specification: Documentation.",HIPAA_removed,HIPAA_removed
58,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0058,sentence,6,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"(2)
Implementation specification: Documentation.","(ii)
A business associate may disclose protected health information to a business associate that is
a subcontractor and may allow the subcontractor to create, receive, maintain, or transmit
protected health information on its behalf, if the business associate obtains satisfactory
assurances, in accordance with § 164.504(e)(1)(i), that the subcontractor will appropriately
safeguard the information.","The satisfactory assurances required by paragraph
(e)(1) of this section must be documented through a written contract or other written agreement or
arrangement with the business associate that meets the applicable requirements of § 164.504(e).","[PREV] (ii)
A business associate may disclose protected health information to a business associate that is
a subcontractor and may allow the subcontractor to create, receive, maintain, or transmit
protected health information on its behalf, if the business associate obtains satisfactory
assurances, in accordance with § 164.504(e)(1)(i), that the subcontractor will appropriately
safeguard the information. [TARGET] (2)
Implementation specification: Documentation. [NEXT] The satisfactory assurances required by paragraph
(e)(1) of this section must be documented through a written contract or other written agreement or
arrangement with the business associate that meets the applicable requirements of § 164.504(e).",HIPAA_removed,HIPAA_removed
59,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0059,sentence,6,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"The satisfactory assurances required by paragraph
(e)(1) of this section must be documented through a written contract or other written agreement or
arrangement with the business associate that meets the applicable requirements of § 164.504(e).","(2)
Implementation specification: Documentation.","(f)
Standard: Deceased individuals.","[PREV] (2)
Implementation specification: Documentation. [TARGET] The satisfactory assurances required by paragraph
(e)(1) of this section must be documented through a written contract or other written agreement or
arrangement with the business associate that meets the applicable requirements of § 164.504(e). [NEXT] (f)
Standard: Deceased individuals.",HIPAA_removed,HIPAA_removed
60,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0060,sentence,6,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"(f)
Standard: Deceased individuals.","The satisfactory assurances required by paragraph
(e)(1) of this section must be documented through a written contract or other written agreement or
arrangement with the business associate that meets the applicable requirements of § 164.504(e).","A covered entity must comply with the requirements of this subpart with
respect to the protected health information of a deceased individual for a period of 50 years following the
death of the individual.","[PREV] The satisfactory assurances required by paragraph
(e)(1) of this section must be documented through a written contract or other written agreement or
arrangement with the business associate that meets the applicable requirements of § 164.504(e). [TARGET] (f)
Standard: Deceased individuals. [NEXT] A covered entity must comply with the requirements of this subpart with
respect to the protected health information of a deceased individual for a period of 50 years following the
death of the individual.",HIPAA_removed,HIPAA_removed
61,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0061,sentence,6,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"A covered entity must comply with the requirements of this subpart with
respect to the protected health information of a deceased individual for a period of 50 years following the
death of the individual.","(f)
Standard: Deceased individuals.","(g)
(1)
Standard: Personal representatives.","[PREV] (f)
Standard: Deceased individuals. [TARGET] A covered entity must comply with the requirements of this subpart with
respect to the protected health information of a deceased individual for a period of 50 years following the
death of the individual. [NEXT] (g)
(1)
Standard: Personal representatives.",HIPAA_removed,HIPAA_removed
62,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0062,sentence,6,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"(g)
(1)
Standard: Personal representatives.","A covered entity must comply with the requirements of this subpart with
respect to the protected health information of a deceased individual for a period of 50 years following the
death of the individual.","As specified in this paragraph, a covered entity must, except as
provided in paragraphs (g)(3) and (g)(5) of this section, treat a personal representative as the
individual for purposes of this subchapter.","[PREV] A covered entity must comply with the requirements of this subpart with
respect to the protected health information of a deceased individual for a period of 50 years following the
death of the individual. [TARGET] (g)
(1)
Standard: Personal representatives. [NEXT] As specified in this paragraph, a covered entity must, except as
provided in paragraphs (g)(3) and (g)(5) of this section, treat a personal representative as the
individual for purposes of this subchapter.",HIPAA_removed,HIPAA_removed
63,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0063,sentence,6,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"As specified in this paragraph, a covered entity must, except as
provided in paragraphs (g)(3) and (g)(5) of this section, treat a personal representative as the
individual for purposes of this subchapter.","(g)
(1)
Standard: Personal representatives.","(2)
Implementation specification: Adults and emancipated minors.","[PREV] (g)
(1)
Standard: Personal representatives. [TARGET] As specified in this paragraph, a covered entity must, except as
provided in paragraphs (g)(3) and (g)(5) of this section, treat a personal representative as the
individual for purposes of this subchapter. [NEXT] (2)
Implementation specification: Adults and emancipated minors.",HIPAA_removed,HIPAA_removed
64,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0064,sentence,6,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"(2)
Implementation specification: Adults and emancipated minors.","As specified in this paragraph, a covered entity must, except as
provided in paragraphs (g)(3) and (g)(5) of this section, treat a personal representative as the
individual for purposes of this subchapter.","If under applicable law a person has
authority to act on behalf of an individual who is an adult or an emancipated minor in making
decisions related to health care, a covered entity must treat such person as a personal
representative under this subchapter, with respect to protected health information relevant to such
personal representation.","[PREV] As specified in this paragraph, a covered entity must, except as
provided in paragraphs (g)(3) and (g)(5) of this section, treat a personal representative as the
individual for purposes of this subchapter. [TARGET] (2)
Implementation specification: Adults and emancipated minors. [NEXT] If under applicable law a person has
authority to act on behalf of an individual who is an adult or an emancipated minor in making
decisions related to health care, a covered entity must treat such person as a personal
representative under this subchapter, with respect to protected health information relevant to such
personal representation.",HIPAA_removed,HIPAA_removed
65,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0065,sentence,6,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"If under applicable law a person has
authority to act on behalf of an individual who is an adult or an emancipated minor in making
decisions related to health care, a covered entity must treat such person as a personal
representative under this subchapter, with respect to protected health information relevant to such
personal representation.","(2)
Implementation specification: Adults and emancipated minors.","(3)
(i)
Implementation specification: Unemancipated minors.","[PREV] (2)
Implementation specification: Adults and emancipated minors. [TARGET] If under applicable law a person has
authority to act on behalf of an individual who is an adult or an emancipated minor in making
decisions related to health care, a covered entity must treat such person as a personal
representative under this subchapter, with respect to protected health information relevant to such
personal representation. [NEXT] (3)
(i)
Implementation specification: Unemancipated minors.",HIPAA_removed,HIPAA_removed
66,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0066,sentence,6,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"(3)
(i)
Implementation specification: Unemancipated minors.","If under applicable law a person has
authority to act on behalf of an individual who is an adult or an emancipated minor in making
decisions related to health care, a covered entity must treat such person as a personal
representative under this subchapter, with respect to protected health information relevant to such
personal representation.","If under applicable law a parent, guardian,
or other person acting in loco parentis has authority to act on behalf of an individual who is an
unemancipated minor in making decisions related to health care, a covered entity must treat
such person as a personal representative under this subchapter, with respect to protected
health information relevant to such personal representation, except that such person may not
be a personal representative of an unemancipated minor, and the minor has the authority to act
as an individual, with respect to protected health information pertaining to a health care service,
if:
(A)
The minor consents to such health care service; no other consent to such health care
service is required by law, regardless of whether the consent of another person has also
been obtained; and the minor has not requested that such person be treated as the
personal representative;
(B)
The minor may lawfully obtain such health care service without the consent of a parent,
guardian, or other person acting in loco parentis, and the minor, a court, or another person
authorized by law consents to such health care service; or
(C)
A parent, guardian, or other person acting in loco parentis assents to an agreement of
confidentiality between a covered health care provider and the minor with respect to such
health care service.","[PREV] If under applicable law a person has
authority to act on behalf of an individual who is an adult or an emancipated minor in making
decisions related to health care, a covered entity must treat such person as a personal
representative under this subchapter, with respect to protected health information relevant to such
personal representation. [TARGET] (3)
(i)
Implementation specification: Unemancipated minors. [NEXT] If under applicable law a parent, guardian,
or other person acting in loco parentis has authority to act on behalf of an individual who is an
unemancipated minor in making decisions related to health care, a covered entity must treat
such person as a personal representative under this subchapter, with respect to protected
health information relevant to such personal representation, except that such person may not
be a personal representative of an unemancipated minor, and the minor has the authority to act
as an individual, with respect to protected health information pertaining to a health care service,
if:
(A)
The minor consents to such health care service; no other consent to such health care
service is required by law, regardless of whether the consent of another person has also
been obtained; and the minor has not requested that such person be treated as the
personal representative;
(B)
The minor may lawfully obtain such health care service without the consent of a parent,
guardian, or other person acting in loco parentis, and the minor, a court, or another person
authorized by law consents to such health care service; or
(C)
A parent, guardian, or other person acting in loco parentis assents to an agreement of
confidentiality between a covered health care provider and the minor with respect to such
health care service.",HIPAA_removed,HIPAA_removed
67,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0067,sentence,6,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"If under applicable law a parent, guardian,
or other person acting in loco parentis has authority to act on behalf of an individual who is an
unemancipated minor in making decisions related to health care, a covered entity must treat
such person as a personal representative under this subchapter, with respect to protected
health information relevant to such personal representation, except that such person may not
be a personal representative of an unemancipated minor, and the minor has the authority to act
as an individual, with respect to protected health information pertaining to a health care service,
if:
(A)
The minor consents to such health care service; no other consent to such health care
service is required by law, regardless of whether the consent of another person has also
been obtained; and the minor has not requested that such person be treated as the
personal representative;
(B)
The minor may lawfully obtain such health care service without the consent of a parent,
guardian, or other person acting in loco parentis, and the minor, a court, or another person
authorized by law consents to such health care service; or
(C)
A parent, guardian, or other person acting in loco parentis assents to an agreement of
confidentiality between a covered health care provider and the minor with respect to such
health care service.","(3)
(i)
Implementation specification: Unemancipated minors.","(ii)
Notwithstanding the provisions of paragraph (g)(3)(i) of this section:
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.502(e)(1)(ii)","[PREV] (3)
(i)
Implementation specification: Unemancipated minors. [TARGET] If under applicable law a parent, guardian,
or other person acting in loco parentis has authority to act on behalf of an individual who is an
unemancipated minor in making decisions related to health care, a covered entity must treat
such person as a personal representative under this subchapter, with respect to protected
health information relevant to such personal representation, except that such person may not
be a personal representative of an unemancipated minor, and the minor has the authority to act
as an individual, with respect to protected health information pertaining to a health care service,
if:
(A)
The minor consents to such health care service; no other consent to such health care
service is required by law, regardless of whether the consent of another person has also
been obtained; and the minor has not requested that such person be treated as the
personal representative;
(B)
The minor may lawfully obtain such health care service without the consent of a parent,
guardian, or other person acting in loco parentis, and the minor, a court, or another person
authorized by law consents to such health care service; or
(C)
A parent, guardian, or other person acting in loco parentis assents to an agreement of
confidentiality between a covered health care provider and the minor with respect to such
health care service. [NEXT] (ii)
Notwithstanding the provisions of paragraph (g)(3)(i) of this section:
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.502(e)(1)(ii)",HIPAA_removed,HIPAA_removed
68,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0068,sentence,6,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"(ii)
Notwithstanding the provisions of paragraph (g)(3)(i) of this section:
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.502(e)(1)(ii)","If under applicable law a parent, guardian,
or other person acting in loco parentis has authority to act on behalf of an individual who is an
unemancipated minor in making decisions related to health care, a covered entity must treat
such person as a personal representative under this subchapter, with respect to protected
health information relevant to such personal representation, except that such person may not
be a personal representative of an unemancipated minor, and the minor has the authority to act
as an individual, with respect to protected health information pertaining to a health care service,
if:
(A)
The minor consents to such health care service; no other consent to such health care
service is required by law, regardless of whether the consent of another person has also
been obtained; and the minor has not requested that such person be treated as the
personal representative;
(B)
The minor may lawfully obtain such health care service without the consent of a parent,
guardian, or other person acting in loco parentis, and the minor, a court, or another person
authorized by law consents to such health care service; or
(C)
A parent, guardian, or other person acting in loco parentis assents to an agreement of
confidentiality between a covered health care provider and the minor with respect to such
health care service.","(A)
If, and to the extent, permitted or required by an applicable provision of State or other law,
including applicable case law, a covered entity may disclose, or provide access in
accordance with § 164.524 to, protected health information about an unemancipated
minor to a parent, guardian, or other person acting in loco parentis;
(B)
If, and to the extent, prohibited by an applicable provision of State or other law, including
applicable case law, a covered entity may not disclose, or provide access in accordance
with § 164.524 to, protected health information about an unemancipated minor to a
parent, guardian, or other person acting in loco parentis; and
(C)
Where the parent, guardian, or other person acting in loco parentis, is not the personal
representative under paragraphs (g)(3)(i)(A), (B), or (C) of this section and where there is
no applicable access provision under State or other law, including case law, a covered
entity may provide or deny access under § 164.524 to a parent, guardian, or other person
acting in loco parentis, if such action is consistent with State or other applicable law,
provided that such decision must be made by a licensed health care professional, in the
exercise of professional judgment.","[PREV] If under applicable law a parent, guardian,
or other person acting in loco parentis has authority to act on behalf of an individual who is an
unemancipated minor in making decisions related to health care, a covered entity must treat
such person as a personal representative under this subchapter, with respect to protected
health information relevant to such personal representation, except that such person may not
be a personal representative of an unemancipated minor, and the minor has the authority to act
as an individual, with respect to protected health information pertaining to a health care service,
if:
(A)
The minor consents to such health care service; no other consent to such health care
service is required by law, regardless of whether the consent of another person has also
been obtained; and the minor has not requested that such person be treated as the
personal representative;
(B)
The minor may lawfully obtain such health care service without the consent of a parent,
guardian, or other person acting in loco parentis, and the minor, a court, or another person
authorized by law consents to such health care service; or
(C)
A parent, guardian, or other person acting in loco parentis assents to an agreement of
confidentiality between a covered health care provider and the minor with respect to such
health care service. [TARGET] (ii)
Notwithstanding the provisions of paragraph (g)(3)(i) of this section:
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.502(e)(1)(ii) [NEXT] (A)
If, and to the extent, permitted or required by an applicable provision of State or other law,
including applicable case law, a covered entity may disclose, or provide access in
accordance with § 164.524 to, protected health information about an unemancipated
minor to a parent, guardian, or other person acting in loco parentis;
(B)
If, and to the extent, prohibited by an applicable provision of State or other law, including
applicable case law, a covered entity may not disclose, or provide access in accordance
with § 164.524 to, protected health information about an unemancipated minor to a
parent, guardian, or other person acting in loco parentis; and
(C)
Where the parent, guardian, or other person acting in loco parentis, is not the personal
representative under paragraphs (g)(3)(i)(A), (B), or (C) of this section and where there is
no applicable access provision under State or other law, including case law, a covered
entity may provide or deny access under § 164.524 to a parent, guardian, or other person
acting in loco parentis, if such action is consistent with State or other applicable law,
provided that such decision must be made by a licensed health care professional, in the
exercise of professional judgment.",HIPAA_removed,HIPAA_removed
69,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0069,sentence,7,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"(A)
If, and to the extent, permitted or required by an applicable provision of State or other law,
including applicable case law, a covered entity may disclose, or provide access in
accordance with § 164.524 to, protected health information about an unemancipated
minor to a parent, guardian, or other person acting in loco parentis;
(B)
If, and to the extent, prohibited by an applicable provision of State or other law, including
applicable case law, a covered entity may not disclose, or provide access in accordance
with § 164.524 to, protected health information about an unemancipated minor to a
parent, guardian, or other person acting in loco parentis; and
(C)
Where the parent, guardian, or other person acting in loco parentis, is not the personal
representative under paragraphs (g)(3)(i)(A), (B), or (C) of this section and where there is
no applicable access provision under State or other law, including case law, a covered
entity may provide or deny access under § 164.524 to a parent, guardian, or other person
acting in loco parentis, if such action is consistent with State or other applicable law,
provided that such decision must be made by a licensed health care professional, in the
exercise of professional judgment.","(ii)
Notwithstanding the provisions of paragraph (g)(3)(i) of this section:
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.502(e)(1)(ii)","(4)
Implementation specification: Deceased individuals.","[PREV] (ii)
Notwithstanding the provisions of paragraph (g)(3)(i) of this section:
45 CFR Part 164 Subpart E (up to date as of 9/29/2025)
Privacy of Individually Identifiable Health Information
45 CFR 164.502(e)(1)(ii) [TARGET] (A)
If, and to the extent, permitted or required by an applicable provision of State or other law,
including applicable case law, a covered entity may disclose, or provide access in
accordance with § 164.524 to, protected health information about an unemancipated
minor to a parent, guardian, or other person acting in loco parentis;
(B)
If, and to the extent, prohibited by an applicable provision of State or other law, including
applicable case law, a covered entity may not disclose, or provide access in accordance
with § 164.524 to, protected health information about an unemancipated minor to a
parent, guardian, or other person acting in loco parentis; and
(C)
Where the parent, guardian, or other person acting in loco parentis, is not the personal
representative under paragraphs (g)(3)(i)(A), (B), or (C) of this section and where there is
no applicable access provision under State or other law, including case law, a covered
entity may provide or deny access under § 164.524 to a parent, guardian, or other person
acting in loco parentis, if such action is consistent with State or other applicable law,
provided that such decision must be made by a licensed health care professional, in the
exercise of professional judgment. [NEXT] (4)
Implementation specification: Deceased individuals.",HIPAA_removed,HIPAA_removed
70,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0070,sentence,7,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"(4)
Implementation specification: Deceased individuals.","(A)
If, and to the extent, permitted or required by an applicable provision of State or other law,
including applicable case law, a covered entity may disclose, or provide access in
accordance with § 164.524 to, protected health information about an unemancipated
minor to a parent, guardian, or other person acting in loco parentis;
(B)
If, and to the extent, prohibited by an applicable provision of State or other law, including
applicable case law, a covered entity may not disclose, or provide access in accordance
with § 164.524 to, protected health information about an unemancipated minor to a
parent, guardian, or other person acting in loco parentis; and
(C)
Where the parent, guardian, or other person acting in loco parentis, is not the personal
representative under paragraphs (g)(3)(i)(A), (B), or (C) of this section and where there is
no applicable access provision under State or other law, including case law, a covered
entity may provide or deny access under § 164.524 to a parent, guardian, or other person
acting in loco parentis, if such action is consistent with State or other applicable law,
provided that such decision must be made by a licensed health care professional, in the
exercise of professional judgment.","If under applicable law an executor,
administrator, or other person has authority to act on behalf of a deceased individual or of the
individual's estate, a covered entity must treat such person as a personal representative under this
subchapter, with respect to protected health information relevant to such personal representation.","[PREV] (A)
If, and to the extent, permitted or required by an applicable provision of State or other law,
including applicable case law, a covered entity may disclose, or provide access in
accordance with § 164.524 to, protected health information about an unemancipated
minor to a parent, guardian, or other person acting in loco parentis;
(B)
If, and to the extent, prohibited by an applicable provision of State or other law, including
applicable case law, a covered entity may not disclose, or provide access in accordance
with § 164.524 to, protected health information about an unemancipated minor to a
parent, guardian, or other person acting in loco parentis; and
(C)
Where the parent, guardian, or other person acting in loco parentis, is not the personal
representative under paragraphs (g)(3)(i)(A), (B), or (C) of this section and where there is
no applicable access provision under State or other law, including case law, a covered
entity may provide or deny access under § 164.524 to a parent, guardian, or other person
acting in loco parentis, if such action is consistent with State or other applicable law,
provided that such decision must be made by a licensed health care professional, in the
exercise of professional judgment. [TARGET] (4)
Implementation specification: Deceased individuals. [NEXT] If under applicable law an executor,
administrator, or other person has authority to act on behalf of a deceased individual or of the
individual's estate, a covered entity must treat such person as a personal representative under this
subchapter, with respect to protected health information relevant to such personal representation.",HIPAA_removed,HIPAA_removed
71,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0071,sentence,7,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"If under applicable law an executor,
administrator, or other person has authority to act on behalf of a deceased individual or of the
individual's estate, a covered entity must treat such person as a personal representative under this
subchapter, with respect to protected health information relevant to such personal representation.","(4)
Implementation specification: Deceased individuals.","(5)
Implementation specification: Abuse, neglect, endangerment situations.","[PREV] (4)
Implementation specification: Deceased individuals. [TARGET] If under applicable law an executor,
administrator, or other person has authority to act on behalf of a deceased individual or of the
individual's estate, a covered entity must treat such person as a personal representative under this
subchapter, with respect to protected health information relevant to such personal representation. [NEXT] (5)
Implementation specification: Abuse, neglect, endangerment situations.",HIPAA_removed,HIPAA_removed
72,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0072,sentence,7,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"(5)
Implementation specification: Abuse, neglect, endangerment situations.","If under applicable law an executor,
administrator, or other person has authority to act on behalf of a deceased individual or of the
individual's estate, a covered entity must treat such person as a personal representative under this
subchapter, with respect to protected health information relevant to such personal representation.","Notwithstanding a State law
or any requirement of this paragraph to the contrary, a covered entity may elect not to treat a person
as the personal representative, provided that the conditions at paragraphs (g)(5)(i) and (ii) of this
section are met:
(i)
Paragraphs (g)(5)(i)(A) and (B) of this section both apply.","[PREV] If under applicable law an executor,
administrator, or other person has authority to act on behalf of a deceased individual or of the
individual's estate, a covered entity must treat such person as a personal representative under this
subchapter, with respect to protected health information relevant to such personal representation. [TARGET] (5)
Implementation specification: Abuse, neglect, endangerment situations. [NEXT] Notwithstanding a State law
or any requirement of this paragraph to the contrary, a covered entity may elect not to treat a person
as the personal representative, provided that the conditions at paragraphs (g)(5)(i) and (ii) of this
section are met:
(i)
Paragraphs (g)(5)(i)(A) and (B) of this section both apply.",HIPAA_removed,HIPAA_removed
73,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0073,sentence,7,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"Notwithstanding a State law
or any requirement of this paragraph to the contrary, a covered entity may elect not to treat a person
as the personal representative, provided that the conditions at paragraphs (g)(5)(i) and (ii) of this
section are met:
(i)
Paragraphs (g)(5)(i)(A) and (B) of this section both apply.","(5)
Implementation specification: Abuse, neglect, endangerment situations.","(A)
The covered entity has a reasonable belief that any of the following is true:
(1)
The individual has been or may be subjected to domestic violence, abuse, or neglect
by such person.","[PREV] (5)
Implementation specification: Abuse, neglect, endangerment situations. [TARGET] Notwithstanding a State law
or any requirement of this paragraph to the contrary, a covered entity may elect not to treat a person
as the personal representative, provided that the conditions at paragraphs (g)(5)(i) and (ii) of this
section are met:
(i)
Paragraphs (g)(5)(i)(A) and (B) of this section both apply. [NEXT] (A)
The covered entity has a reasonable belief that any of the following is true:
(1)
The individual has been or may be subjected to domestic violence, abuse, or neglect
by such person.",HIPAA_removed,HIPAA_removed
74,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0074,sentence,7,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"(A)
The covered entity has a reasonable belief that any of the following is true:
(1)
The individual has been or may be subjected to domestic violence, abuse, or neglect
by such person.","Notwithstanding a State law
or any requirement of this paragraph to the contrary, a covered entity may elect not to treat a person
as the personal representative, provided that the conditions at paragraphs (g)(5)(i) and (ii) of this
section are met:
(i)
Paragraphs (g)(5)(i)(A) and (B) of this section both apply.","(2)
Treating such person as the personal representative could endanger the individual.","[PREV] Notwithstanding a State law
or any requirement of this paragraph to the contrary, a covered entity may elect not to treat a person
as the personal representative, provided that the conditions at paragraphs (g)(5)(i) and (ii) of this
section are met:
(i)
Paragraphs (g)(5)(i)(A) and (B) of this section both apply. [TARGET] (A)
The covered entity has a reasonable belief that any of the following is true:
(1)
The individual has been or may be subjected to domestic violence, abuse, or neglect
by such person. [NEXT] (2)
Treating such person as the personal representative could endanger the individual.",HIPAA_removed,HIPAA_removed
75,HIPAA_removed/subpart-e-privacy-of-individually-identifiable-health-inform/164-502-uses-and-disclosures-of-protected-health-information/sent_0075,sentence,7,§ 164.502 Uses and disclosures of protected health information: General rules.,Subpart E—Privacy of Individually Identifiable Health Information / § 164.502 Uses and disclosures of protected health information: General rules.,"(2)
Treating such person as the personal representative could endanger the individual.","(A)
The covered entity has a reasonable belief that any of the following is true:
(1)
The individual has been or may be subjected to domestic violence, abuse, or neglect
by such person.","(B)
The covered entity, in the exercise of professional judgment, decides that it is not in the
best interest of the individual to treat the person as the individual's personal
representative.","[PREV] (A)
The covered entity has a reasonable belief that any of the following is true:
(1)
The individual has been or may be subjected to domestic violence, abuse, or neglect
by such person. [TARGET] (2)
Treating such person as the personal representative could endanger the individual. [NEXT] (B)
The covered entity, in the exercise of professional judgment, decides that it is not in the
best interest of the individual to treat the person as the individual's personal
representative.",HIPAA_removed,HIPAA_removed
