sim	a_rule_id	a_req	b_rule_id	b_req
0.8350	spans-passthrough-candidates/sent_0001-caa40d84	developer shall identify demographic groups, including marginalized groups, that may be at risk of experiencing worse quality of service.	spans-passthrough-candidates/sent_0001-c16ae6bc	Developer shall identify and prioritize demographic groups, including marginalized groups, that may be at risk of being subject to stereotyping, demeaning, or erasing outputs of the system.
0.8346	spans-passthrough-candidates/sent_0003-725be0ce	developer shall use the methods defined in requirement A3.4 to conduct evaluations.	spans-passthrough-candidates/sent_0003-4bf1db5e	developer shall document the pre-release results of the evaluations.
0.8342	spans-passthrough-candidates/sent_0001-d021c712	org shall document these stakeholders and their oversight and control responsibilities using the Impact Assessment template.	spans-passthrough-candidates/sent_0001-95bad68b	Org shall document these stakeholders using the Impact Assessment template.
0.8338	spans-passthrough-candidates/sent_0003-c53bd0b8	The org shall provide training and documentation for stakeholders accountable for system oversight.	spans-passthrough-candidates/sent_0003-c110ed45	The org shall provide training and documentation for system owners, developers, customer support and other stakeholders responsible for managing the system to support their remediation and mitigation of predictable failures identified in requirement RS2.1.
0.8315	spans-passthrough-candidates/sent_0002-969eb78b	org shall document the evaluation and data collection process and its results.	spans-passthrough-candidates/sent_0002-255dedea	org shall collect data to close any identified inclusiveness gaps.
0.8310	spans-passthrough-candidates/sent_0004-144a3053	Define Responsible Release Criteria to achieve this Goal.	spans-passthrough-candidates/sent_0005-7e00bb0a	org shall document that plan.
0.8303	spans-passthrough-candidates/sent_0001-18d60332	org shall identify stakeholders who make decisions about whether to employ the system for particular tasks.	spans-passthrough-candidates/sent_0001-2f032402	Org must identify stakeholders who will use or be exposed to the system.
0.8299	spans-passthrough-candidates/sent_0004-7819b65f	When evidence refutes that the system is fit for an intended use, the org shall remove that intended use from customer-facing materials and make current customers aware of the issue.	spans-passthrough-candidates/sent_0004-cbd1fcd3	When evidence refutes the system is fit for an intended use, the org shall publish the revised documentation to customers and, when the system is a platform service made available to external customers or partners, include this information in the required Transparency Note.
0.8295	spans-passthrough-candidates/sent_0006-a6de53ab	org shall determine and document how often ongoing evaluation should be conducted to continue supporting this goal.	spans-passthrough-candidates/sent_0003-2d83bd09	org shall conduct all evaluations tagged as Ongoing Evaluation Checkpoints in other Goals on an ongoing basis.
0.8294	spans-passthrough-candidates/sent_0002-969eb78b	org shall document the evaluation and data collection process and its results.	spans-passthrough-candidates/sent_0002-dc582368	org shall document the prioritized identified demographic groups using the Impact Assessment template.
0.8292	spans-passthrough-candidates/sent_0002-423b2d26	org shall report the system to the Office of Responsible AI.	spans-passthrough-candidates/sent_0003-f3dc54d2	The org must notify the Office of Responsible AI of systems that meet the criteria for Restricted Uses.
0.8286	spans-passthrough-candidates/sent_0001-a9adc7d0	org shall document how reliable and safe behavior is defined for this system.	spans-passthrough-candidates/sent_0001-0473dd8f	org shall document what acceptable error rates are for overall system performance in the context of intended uses.
0.8278	spans-passthrough-candidates/sent_0003-ee15cabd	The org shall define methods for evaluating data to be used by the system against the requirements defined in A4.1.	spans-passthrough-candidates/sent_0003-458aec19	The org shall document the results of the evaluation of all data sets.
0.8267	spans-passthrough-candidates/sent_0002-efc347d1	Design the system, including, when possible, the system UX, features, reporting functions, and educational materials, to support stakeholders' understanding of the system's intended uses.	spans-passthrough-candidates/sent_0002-813d426c	Document how the system design will support those stakeholders' understanding of the system's intended uses.
0.8250	spans-passthrough-candidates/sent_0004-c758045b	The provider shall publish documentation to customers that describes the system's intended uses.	spans-passthrough-candidates/sent_0007-8d4c98b8	provider shall provide documentation to customers and potential customers of the system that includes the outputs of requirements RS1.2, RS1.7 and RS1.8.
0.8247	spans-passthrough-candidates/sent_0007-ebc2d82b	Org shall establish feedback mechanisms.	spans-passthrough-candidates/sent_0007-fbfece63	Org shall establish a plan for addressing problems.
0.8246	spans-passthrough-candidates/sent_0005-39855825	org shall include this information in the required Transparency Note.	spans-passthrough-candidates/sent_0002-97d2bd0a	The org shall include this information in the required Transparency Note.
0.8246	spans-passthrough-candidates/sent_0002-423b2d26	org shall report the system to the Office of Responsible AI.	spans-passthrough-candidates/sent_0002-057530b7	org shall answer prompts in the Impact Assessment template to determine whether the system meets the definition of a Sensitive Use.
0.8241	spans-passthrough-candidates/sent_0002-969eb78b	org shall document the evaluation and data collection process and its results.	spans-passthrough-candidates/sent_0002-2b309523	org shall document the prioritized identified demographic groups using the Impact Assessment template.
0.8238	spans-passthrough-candidates/sent_0002-5a8e6c5d	org shall identify and record the system elements (including system UX, features, alerting and reporting functions, and educational materials) that are necessary for stakeholders identified in requirement A5.1 to effectively understand their oversight responsibilities and carry them out.	spans-passthrough-candidates/sent_0002-7d628fab	org shall document the system design elements that will support relevant stakeholders for each oversight and control function.
0.8238	spans-passthrough-candidates/sent_0004-207f6f14	org shall document the pre-release results from requirements F3.4 and F3.5.	spans-passthrough-candidates/sent_0003-7b9c7409	org shall document the results of evaluation.
0.8226	spans-passthrough-candidates/sent_0002-2e5ed5cc	When the system is a platform service made available to external customers or partners, publish a Transparency Note.	spans-passthrough-candidates/sent_0007-6dcb4db3	When the system is a platform service made available to external customers or partners, Provider shall include this information in the required Transparency Note.
0.8214	spans-passthrough-candidates/sent_0002-dd0955e7	Design the system, including, when possible, the system UX, features, reporting functions, and educational materials, to keep stakeholders aware of and to discourage the tendency to over-rely on outputs produced by the system ("automation bias").	spans-passthrough-candidates/sent_0002-3a50d203	Document how the system design aids those stakeholders' ability to interpret relevant system responses.
0.8208	spans-passthrough-candidates/sent_0005-f9c33126	org shall revise documentation related to the intended use.	spans-passthrough-candidates/sent_0004-cbd1fcd3	When evidence refutes the system is fit for an intended use, the org shall publish the revised documentation to customers and, when the system is a platform service made available to external customers or partners, include this information in the required Transparency Note.
0.8197	spans-passthrough-candidates/sent_0002-b98baf73	Estimate the time range for resolving the predictable failure for each designed solution or indicate that the failure will be prevented by design.	spans-passthrough-candidates/sent_0002-8a36c006	Build a fallback option that may be used when the predictable failure occurs.
0.8196	spans-passthrough-candidates/sent_0005-f9c33126	org shall revise documentation related to the intended use.	spans-passthrough-candidates/sent_0004-7819b65f	When evidence refutes that the system is fit for an intended use, the org shall remove that intended use from customer-facing materials and make current customers aware of the issue.
0.8190	spans-passthrough-candidates/sent_0001-d021c712	org shall document these stakeholders and their oversight and control responsibilities using the Impact Assessment template.	spans-passthrough-candidates/sent_0002-7d628fab	org shall document the system design elements that will support relevant stakeholders for each oversight and control function.
0.8177	spans-passthrough-candidates/sent_0002-2b309523	org shall document the prioritized identified demographic groups using the Impact Assessment template.	spans-passthrough-candidates/sent_0002-255dedea	org shall collect data to close any identified inclusiveness gaps.
0.8171	spans-passthrough-candidates/sent_0004-ae9e8b44	Reassess the system design, including the choice of training data, features, objective function, and training algorithm, to minimize differences between the rates at which resources and opportunities are allocated to identified demographic groups, paying particular attention to groups that exceed the target maximum difference.	spans-passthrough-candidates/sent_0003-da542bbe	developer shall reassess the system design, including the choice of training data, features, objective function, and training algorithm, to pursue the goal of minimizing the potential for stereotyping, demeaning, and erasing the identified demographic groups.
0.8170	spans-passthrough-candidates/sent_0005-39855825	org shall include this information in the required Transparency Note.	spans-passthrough-candidates/sent_0005-5def2250	When the system is a platform service made available to external customers or partners, the org shall include the updated information in the required Transparency Note.
0.8157	spans-passthrough-candidates/sent_0004-493eb970	org shall determine how often ongoing evaluation should be conducted to continue supporting this goal.	spans-passthrough-candidates/sent_0003-2d83bd09	org shall conduct all evaluations tagged as Ongoing Evaluation Checkpoints in other Goals on an ongoing basis.
0.8152	spans-passthrough-candidates/sent_0007-13377a2c	provider shall include the published information described above in the required Transparency Note when the system is a platform service made available to external customers or partners.	spans-passthrough-candidates/sent_0007-6dcb4db3	When the system is a platform service made available to external customers or partners, Provider shall include this information in the required Transparency Note.
0.8152	spans-passthrough-candidates/sent_0004-63634602	The org shall define intended uses, if any, where additional operational factors, more narrow or different acceptable ranges, or lower acceptable error rates (including false positive and false negative error rates) are advised to ensure reliability and safety.	spans-passthrough-candidates/sent_0004-8183e71e	The org shall document the conclusions of the intended-use definition.
0.8131	spans-passthrough-candidates/sent_0005-eb783cfc	org shall consult with the reviewers named in the Impact Assessment.	spans-passthrough-candidates/sent_0005-a01a1bd5	org shall develop a plan detailing how the gap will be managed until it can be closed.
0.8130	spans-passthrough-candidates/sent_0001-b52569e7	org shall review defined Restricted Uses to determine whether the system meets the definition of any Restricted Use.	spans-passthrough-candidates/sent_0002-86d22431	org shall follow any additional requirements resulting from a Sensitive Uses review.
0.8124	spans-passthrough-candidates/sent_0002-efc347d1	Design the system, including, when possible, the system UX, features, reporting functions, and educational materials, to support stakeholders' understanding of the system's intended uses.	spans-passthrough-candidates/sent_0002-8ba27524	Design the system, including system UX, features, reporting functions, educational materials, and outputs, so that stakeholders identified in T3.1 are informed of the type of AI system they are interacting with or exposed to.
0.8119	spans-passthrough-candidates/sent_0001-32fbd3b1	Org shall establish and document a detailed inventory of the system health monitoring methods to be used.	spans-passthrough-candidates/sent_0001-ff9303ff	Org shall include in the documented inventory the data and insights generated from data repositories, system analytics, and associated alerts.
0.8107	spans-passthrough-candidates/sent_0006-5c9ffaae	Reassess the system's intended uses when the Responsible Release Criteria in RS1.1, RS1.3, RS1.4, and RS1.5 cannot be met.	spans-passthrough-candidates/sent_0003-4ce58aa5	org shall review the results and decide how to proceed when the required Responsible Release Criteria cannot be met.
0.8102	spans-passthrough-candidates/sent_0002-1df60c83	Document the failure management approach for each case of a predictable failure likely to have an adverse impact on a stakeholder.	spans-passthrough-candidates/sent_0002-015fbba4	Design and build the system to avoid the predictable failure when possible.
0.8101	spans-passthrough-candidates/sent_0004-144a3053	Define Responsible Release Criteria to achieve this Goal.	spans-passthrough-candidates/sent_0003-44d9c9e5	org shall document any changes to the Responsible Release Criteria.
0.8100	spans-passthrough-candidates/sent_0005-eb783cfc	org shall consult with the reviewers named in the Impact Assessment.	spans-passthrough-candidates/sent_0003-4ce58aa5	org shall review the results and decide how to proceed when the required Responsible Release Criteria cannot be met.
0.8096	spans-passthrough-candidates/sent_0002-423b2d26	org shall report the system to the Office of Responsible AI.	spans-passthrough-candidates/sent_0005-8d49bee6	org shall consult with the Office of Responsible AI.
0.8095	spans-passthrough-candidates/sent_0005-39855825	org shall include this information in the required Transparency Note.	spans-passthrough-candidates/sent_0005-0625c9f7	org shall include this information in the required Transparency Note.
0.8092	spans-passthrough-candidates/sent_0001-95bad68b	Org shall document these stakeholders using the Impact Assessment template.	spans-passthrough-candidates/sent_0001-2f032402	Org must identify stakeholders who will use or be exposed to the system.
0.8087	spans-passthrough-candidates/sent_0003-4bf1db5e	developer shall document the pre-release results of the evaluations.	spans-passthrough-candidates/sent_0004-4e1e6f15	Document the results of the evaluations defined by requirement A5.4.
0.8075	spans-passthrough-candidates/sent_0001-32fbd3b1	Org shall establish and document a detailed inventory of the system health monitoring methods to be used.	spans-passthrough-candidates/sent_0001-546d2618	Org shall define and document a standard operating procedure and a system health monitoring action plan for each monitoring channel for the system.
0.8064	spans-passthrough-candidates/sent_0002-1df60c83	Document the failure management approach for each case of a predictable failure likely to have an adverse impact on a stakeholder.	spans-passthrough-candidates/sent_0002-8a36c006	Build a fallback option that may be used when the predictable failure occurs.
0.8063	spans-passthrough-candidates/sent_0003-be467c53	Document any system components to be evaluated, in addition to the whole system.	spans-passthrough-candidates/sent_0003-2a54533d	Document the metrics to be used to evaluate the system components and the whole system.
0.8052	spans-passthrough-candidates/sent_0001-cc9c7c3b	Org shall define predictable failures, including false positive and false negative results for the system as a whole, and document how those failures would impact stakeholders.	spans-passthrough-candidates/sent_0001-da3929b0	Org shall use the Impact Assessment template to document any adverse impacts of predictable or known failures on stakeholders.
0.8050	spans-passthrough-candidates/sent_0002-1df60c83	Document the failure management approach for each case of a predictable failure likely to have an adverse impact on a stakeholder.	spans-passthrough-candidates/sent_0002-91cbb2cd	Describe the design solution that prevents the predictable failure.
0.8049	spans-passthrough-candidates/sent_0005-14e232d8	org shall identify and document how it will identify and document.	spans-passthrough-candidates/sent_0004-fb3b9083	org shall document the training and documentation provided.
0.8043	spans-passthrough-candidates/sent_0003-4ce58aa5	org shall review the results and decide how to proceed when the required Responsible Release Criteria cannot be met.	spans-passthrough-candidates/sent_0003-44d9c9e5	org shall document any changes to the Responsible Release Criteria.
0.8042	spans-passthrough-candidates/sent_0005-e9667c62	org shall consult with its attorney to determine its approach to this.	spans-passthrough-candidates/sent_0005-14e232d8	org shall identify and document how it will identify and document.
0.8041	spans-passthrough-candidates/sent_0007-cc9fc9cb	org shall publish information for customers identifying demographic groups for which performance may not meet any target minimum performance level.	spans-passthrough-candidates/sent_0005-8a97f865	org shall publish information for customers about these risks involving identified demographic groups.
0.8038	spans-passthrough-candidates/sent_0003-2a91c194	Document a description of the data set to be used for this evaluation.	spans-passthrough-candidates/sent_0002-ded77215	developer shall document the evaluation of training and test data sets described above.
0.8038	spans-passthrough-candidates/sent_0003-725be0ce	developer shall use the methods defined in requirement A3.4 to conduct evaluations.	spans-passthrough-candidates/sent_0004-ad9509e6	Conduct the evaluations defined by requirement A5.4 using a near-release version of the system.
0.8034	spans-passthrough-candidates/sent_0001-6249c7da	org shall identify the stakeholders who are responsible for troubleshooting, managing, operating, overseeing, and controlling the system.	spans-passthrough-candidates/sent_0001-1ae54326	org shall identify stakeholders who develop or deploy systems that integrate with this system.
0.8031	spans-passthrough-candidates/sent_0002-2e5ed5cc	When the system is a platform service made available to external customers or partners, publish a Transparency Note.	spans-passthrough-candidates/sent_0007-a632365b	When the system is a platform service made available to external customers or partners, provider shall include the information specified above in the documentation provided to those external customers or partners.
0.8030	spans-passthrough-candidates/sent_0003-ccb0253e	org shall include this information in the required Transparency Note.	spans-passthrough-candidates/sent_0002-97d2bd0a	The org shall include this information in the required Transparency Note.
0.8020	spans-passthrough-candidates/sent_0007-13377a2c	provider shall include the published information described above in the required Transparency Note when the system is a platform service made available to external customers or partners.	spans-passthrough-candidates/sent_0007-a632365b	When the system is a platform service made available to external customers or partners, provider shall include the information specified above in the documentation provided to those external customers or partners.
0.8017	spans-passthrough-candidates/sent_0001-851df325	org must document in the Impact Assessment how the system's use will solve the problem posed by each intended use.	spans-passthrough-candidates/sent_0005-f9c33126	org shall revise documentation related to the intended use.
0.8016	spans-passthrough-candidates/sent_0002-423b2d26	org shall report the system to the Office of Responsible AI.	spans-passthrough-candidates/sent_0005-7e2dd5f3	org shall consult with the Office of Responsible AI in the case of Sensitive Uses.
0.8012	spans-passthrough-candidates/sent_0003-725be0ce	developer shall use the methods defined in requirement A3.4 to conduct evaluations.	spans-passthrough-candidates/sent_0004-4e1e6f15	Document the results of the evaluations defined by requirement A5.4.
0.8012	spans-passthrough-candidates/sent_0001-851df325	org must document in the Impact Assessment how the system's use will solve the problem posed by each intended use.	spans-passthrough-candidates/sent_0002-ba62b15c	The org shall add the new intended use to the Impact Assessment.
0.8010	spans-passthrough-candidates/sent_0001-4585524b	The org shall define data requirements that specify the system's intended uses, stakeholders, and the geographic areas where the system will be deployed.	spans-passthrough-candidates/sent_0003-ee15cabd	The org shall define methods for evaluating data to be used by the system against the requirements defined in A4.1.
0.8000	spans-passthrough-candidates/sent_0002-490820ce	Publish documentation for the system that enables stakeholders defined in T2.1 to understand the system.	spans-passthrough-candidates/sent_0002-2c89bbc0	Publish documentation that lists intended uses and explicitly identifies uses that require extra care or guidance.
0.7993	spans-passthrough-candidates/sent_0001-d021c712	org shall document these stakeholders and their oversight and control responsibilities using the Impact Assessment template.	spans-passthrough-candidates/sent_0001-da3929b0	Org shall use the Impact Assessment template to document any adverse impacts of predictable or known failures on stakeholders.
0.7990	spans-passthrough-candidates/sent_0007-8d4c98b8	provider shall provide documentation to customers and potential customers of the system that includes the outputs of requirements RS1.2, RS1.7 and RS1.8.	spans-passthrough-candidates/sent_0007-73a58134	provider shall include in the documentation any unsupported uses defined in the Impact Assessment and in RS1.8.
0.7987	spans-passthrough-candidates/sent_0004-144a3053	Define Responsible Release Criteria to achieve this Goal.	spans-passthrough-candidates/sent_0005-a3451e5b	org shall develop a plan detailing how the gap will be managed until it can be closed.
0.7986	spans-passthrough-candidates/sent_0003-725be0ce	developer shall use the methods defined in requirement A3.4 to conduct evaluations.	spans-passthrough-candidates/sent_0004-da053e59	developer shall conduct the evaluations defined by requirement T3.3.
0.7983	spans-passthrough-candidates/sent_0006-ced72e5c	Update documentation to reflect the reassessment when the Responsible Release Criteria in RS1.1, RS1.3, RS1.4, and RS1.5 cannot be met.	spans-passthrough-candidates/sent_0003-44d9c9e5	org shall document any changes to the Responsible Release Criteria.
0.7979	spans-passthrough-candidates/sent_0002-5692bbd5	developer shall document an evaluation plan for each of the performance metrics and error types.	spans-passthrough-candidates/sent_0003-2a54533d	Document the metrics to be used to evaluate the system components and the whole system.
0.7978	spans-passthrough-candidates/sent_0001-caa40d84	developer shall identify demographic groups, including marginalized groups, that may be at risk of experiencing worse quality of service.	spans-passthrough-candidates/sent_0001-71939da4	Developer shall include groups defined by a combination of factors in the identification and prioritization of demographic groups at risk of stereotyping, demeaning, or erasing outputs.
0.7976	spans-passthrough-candidates/sent_0005-eb783cfc	org shall consult with the reviewers named in the Impact Assessment.	spans-passthrough-candidates/sent_0005-9a129fab	org shall document the plan for how the gap will be managed until it can be closed.
0.7970	spans-passthrough-candidates/sent_0001-6249c7da	org shall identify the stakeholders who are responsible for troubleshooting, managing, operating, overseeing, and controlling the system.	spans-passthrough-candidates/sent_0001-d021c712	org shall document these stakeholders and their oversight and control responsibilities using the Impact Assessment template.
0.7969	spans-passthrough-candidates/sent_0001-0473dd8f	org shall document what acceptable error rates are for overall system performance in the context of intended uses.	spans-passthrough-candidates/sent_0004-63634602	The org shall define intended uses, if any, where additional operational factors, more narrow or different acceptable ranges, or lower acceptable error rates (including false positive and false negative error rates) are advised to ensure reliability and safety.
0.7967	spans-passthrough-candidates/sent_0001-851df325	org must document in the Impact Assessment how the system's use will solve the problem posed by each intended use.	spans-passthrough-candidates/sent_0001-4b71369c	The org shall document the defined data requirements in the Impact Assessment.
0.7962	spans-passthrough-candidates/sent_0001-d021c712	org shall document these stakeholders and their oversight and control responsibilities using the Impact Assessment template.	spans-passthrough-candidates/sent_0001-2f032402	Org must identify stakeholders who will use or be exposed to the system.
