sim	a_rule_id	a_req	b_rule_id	b_req
0.8331	spans-passthrough-candidates/sent_0007-d2a8e25a	When the system is a platform service made available to external customers or partners, org shall include the information required above in the documentation available to those external customers or partners.	spans-passthrough-candidates/sent_0005-eb34bce6	The org shall include this information in the required Transparency Note.
0.8331	spans-passthrough-candidates/sent_0002-2ed1e278	developer shall evaluate all data sets to assess inclusiveness of the identified demographic groups.	spans-passthrough-candidates/sent_0002-9c4e6cb3	developer shall document the prioritized identified demographic groups, the evaluation process, and its results using the Impact Assessment template.
0.8327	spans-passthrough-candidates/sent_0002-a27f5ba4	Developer shall document the performance metrics and their Responsible Release Criteria and the error types and their Responsible Release Criteria as part of the Responsible Release Criteria.	spans-passthrough-candidates/sent_0002-22157f29	Developer shall document an evaluation plan for each of the performance metrics and error types.
0.8317	spans-passthrough-candidates/sent_0004-337181ea	developer shall document the results of the evaluations.	spans-passthrough-candidates/sent_0005-851bbd0e	developer shall document the pre-release results of the evaluation.
0.8315	spans-passthrough-candidates/sent_0002-2ed1e278	developer shall evaluate all data sets to assess inclusiveness of the identified demographic groups.	spans-passthrough-candidates/sent_0001-a25f100e	developer shall include groups defined by a combination of factors in the identified and prioritized demographic groups.
0.8315	spans-passthrough-candidates/sent_0003-244e8df7	org shall document the metrics to be used to evaluate the system components and the whole system.	spans-passthrough-candidates/sent_0003-7bcc7268	For each metric, org shall document any target minimum performance level that must be met for all groups.
0.8300	spans-passthrough-candidates/sent_0003-8ec6d1c7	org shall document the evaluation to be performed to support this Goal.	spans-passthrough-candidates/sent_0003-529ec131	org shall document any system components to be evaluated, in addition to the whole system.
0.8300	spans-passthrough-candidates/sent_0005-1e81a5a2	Consult with the Office of Responsible AI to develop a plan detailing how the gap will be managed until it can be closed.	spans-passthrough-candidates/sent_0005-8438fb08	org shall develop a plan detailing how the gap in Responsible Release Criteria for metrics or rubrics will be managed until it can be closed.
0.8297	spans-passthrough-candidates/sent_0001-cf8c691a	Document the identified stakeholders in the Impact Assessment template.	spans-passthrough-candidates/sent_0002-639c1aa7	Org shall document these stakeholders using the Impact Assessment template.
0.8293	spans-passthrough-candidates/sent_0003-e978e06f	Evaluate all data sets using the methods defined in requirement A4.4.	spans-passthrough-candidates/sent_0003-ffc46b8c	Document the results of the evaluation.
0.8283	spans-passthrough-candidates/sent_0001-9200d710	Design AI systems to protect privacy in accordance with the Microsoft Privacy Standard.	spans-passthrough-candidates/sent_0001-b81e1e58	Design AI systems to be secure in accordance with the Microsoft Security Policy.
0.8278	spans-passthrough-candidates/sent_0006-a8badb0a	org shall update documentation when Responsible Release Criteria RS1.1, RS1.3, RS1.4, and RS1.5 cannot be met.	spans-passthrough-candidates/sent_0003-3410a0a8	org shall review the results and decide how to proceed when the required Responsible Release Criteria cannot be met.
0.8271	spans-passthrough-candidates/sent_0004-9b756b3a	remove the intended use from customer-facing materials	spans-passthrough-candidates/sent_0004-86ad3e9b	take action to close the identified gap or discontinue the system
0.8266	spans-passthrough-candidates/sent_0004-9151ba04	Developer shall reassess the system design, including the choice of training data, features, objective function, and training algorithm, to pursue the goal of minimizing differences between the rates at which resources and opportunities are allocated to identified demographic groups.	spans-passthrough-candidates/sent_0004-7f6edc66	Developer shall pay particular attention to demographic groups that exceed the target maximum difference when performing the reassessment.
0.8255	spans-passthrough-candidates/sent_0007-eb3e6101	When the system is a platform service made available to external customers or partners, org shall include this information in the required Transparency Note.	spans-passthrough-candidates/sent_0007-d2a8e25a	When the system is a platform service made available to external customers or partners, org shall include the information required above in the documentation available to those external customers or partners.
0.8252	spans-passthrough-candidates/sent_0003-8ec6d1c7	org shall document the evaluation to be performed to support this Goal.	spans-passthrough-candidates/sent_0003-244e8df7	org shall document the metrics to be used to evaluate the system components and the whole system.
0.8251	spans-passthrough-candidates/sent_0003-abba01e6	The org must update the Impact Assessment when new intended uses are added.	spans-passthrough-candidates/sent_0003-0db16863	The org must update the Impact Assessment before advancing to a new release stage.
0.8245	spans-passthrough-candidates/sent_0002-a0ed1f32	developer shall review the completed Impact Assessment with the reviewers identified according to your organization's compliance process before development starts.	spans-passthrough-candidates/sent_0002-7e15cae8	developer shall secure all required approvals from the reviewers identified according to your organization's compliance process.
0.8244	spans-passthrough-candidates/sent_0001-3e207bc6	Identify and list stakeholders who develop or deploy systems that integrate with this system.	spans-passthrough-candidates/sent_0001-cf8c691a	Document the identified stakeholders in the Impact Assessment template.
0.8241	spans-passthrough-candidates/sent_0005-1e81a5a2	Consult with the Office of Responsible AI to develop a plan detailing how the gap will be managed until it can be closed.	spans-passthrough-candidates/sent_0005-becbbc0b	Document the plan describing how the gap will be managed until it can be closed.
0.8237	spans-passthrough-candidates/sent_0005-1e81a5a2	Consult with the Office of Responsible AI to develop a plan detailing how the gap will be managed until it can be closed.	spans-passthrough-candidates/sent_0005-8143c60e	org shall document the plan for managing the gap until it is closed.
0.8237	spans-passthrough-candidates/sent_0004-7fad132f	consult with named reviewers	spans-passthrough-candidates/sent_0004-f420c172	develop and implement a plan to close any gaps
0.8223	spans-passthrough-candidates/sent_0002-0dcdfbad	Evaluate the updated system in accordance with requirement RS1.6.	spans-passthrough-candidates/sent_0002-503f101e	Add the new intended use to the Impact Assessment.
0.8216	spans-passthrough-candidates/sent_0001-09e6c898	Identify and list stakeholders who make decisions about whether to employ the system for particular tasks.	spans-passthrough-candidates/sent_0001-cf8c691a	Document the identified stakeholders in the Impact Assessment template.
0.8216	spans-passthrough-candidates/sent_0004-bdcfc3f6	Provide documentation to customers that describes the system's intended uses.	spans-passthrough-candidates/sent_0002-f998386c	org must publish documentation that describes the system's limitations, including uses for which the system was not designed or evaluated.
0.8214	spans-passthrough-candidates/sent_0002-e607f1ea	Follow any additional requirements resulting from a Sensitive Uses review.	spans-passthrough-candidates/sent_0003-7bf2bba1	org shall review systems against the definitions for Sensitive Uses and Restricted Uses at least annually.
0.8211	spans-passthrough-candidates/sent_0002-f3dd4f9b	Developer shall document a concise definition of the problem being solved in the intended use as part of the Responsible Release Criteria.	spans-passthrough-candidates/sent_0002-a27f5ba4	Developer shall document the performance metrics and their Responsible Release Criteria and the error types and their Responsible Release Criteria as part of the Responsible Release Criteria.
0.8210	spans-passthrough-candidates/sent_0002-f29d7e6a	Design the system, including, when possible, the system UX, features, reporting functions, and educational materials, so that stakeholders identified in requirement T1.1 can understand the system's intended uses.	spans-passthrough-candidates/sent_0002-903e8976	Developer shall design the system UX, features, reporting functions, educational materials, and outputs to inform stakeholders identified in T3.1 of the type of AI system they are interacting with or exposed to.
0.8209	spans-passthrough-candidates/sent_0005-65e8546a	org shall consult with the reviewers named in the Impact Assessment.	spans-passthrough-candidates/sent_0003-3410a0a8	org shall review the results and decide how to proceed when the required Responsible Release Criteria cannot be met.
0.8209	spans-passthrough-candidates/sent_0002-6e9c16cc	If the system is a platform service made available to external customers or partners, include this information in the required Transparency Note.	spans-passthrough-candidates/sent_0004-cee0cb03	include this information in the required Transparency Note
0.8205	spans-passthrough-candidates/sent_0002-620e2f3e	Report the system to the Office of Responsible AI.	spans-passthrough-candidates/sent_0003-53653fe8	org shall notify the Office of Responsible AI of systems that meet the criteria for Restricted Uses.
0.8204	spans-passthrough-candidates/sent_0005-caa8dd85	org shall include this information in the required Transparency Note.	spans-passthrough-candidates/sent_0005-eb34bce6	The org shall include this information in the required Transparency Note.
0.8195	spans-passthrough-candidates/sent_0002-1b9e0e70	org shall ensure stakeholders identified in requirement A5.1 are able to understand the system's intended uses.	spans-passthrough-candidates/sent_0002-baeef45d	org shall ensure stakeholders identified in requirement A5.1 are able to understand when and how to override, intervene, or interrupt the system.
0.8194	spans-passthrough-candidates/sent_0001-cf8c691a	Document the identified stakeholders in the Impact Assessment template.	spans-passthrough-candidates/sent_0001-8283602f	Org shall identify stakeholders who will use or be exposed to the system in accordance with the Impact Assessment requirements.
0.8192	spans-passthrough-candidates/sent_0001-e2476063	org shall identify stakeholders who will use the outputs of the system to make decisions.	spans-passthrough-candidates/sent_0001-09e6c898	Identify and list stakeholders who make decisions about whether to employ the system for particular tasks.
0.8184	spans-passthrough-candidates/sent_0003-529ec131	org shall document any system components to be evaluated, in addition to the whole system.	spans-passthrough-candidates/sent_0003-200ed58b	org shall document a description of the data set to be used for this evaluation.
0.8184	spans-passthrough-candidates/sent_0004-5d0e1f1d	developer shall conduct the evaluations defined by requirement T1.3.	spans-passthrough-candidates/sent_0004-360ed1cc	developer shall document the pre-release results of the evaluations.
0.8183	spans-passthrough-candidates/sent_0003-8ec6d1c7	org shall document the evaluation to be performed to support this Goal.	spans-passthrough-candidates/sent_0007-fad96d37	org shall document how often ongoing evaluation will be conducted to continue supporting this Goal.
0.8183	spans-passthrough-candidates/sent_0001-8cfef61b	org shall document the identified stakeholders using the Impact Assessment template.	spans-passthrough-candidates/sent_0001-8283602f	Org shall identify stakeholders who will use or be exposed to the system in accordance with the Impact Assessment requirements.
0.8181	spans-passthrough-candidates/sent_0002-5131d1d7	org shall document the prioritized identified demographic groups using the Impact Assessment template.	spans-passthrough-candidates/sent_0002-cf6cbe25	org shall document the evaluation process and its results.
0.8180	spans-passthrough-candidates/sent_0003-ffc46b8c	Document the results of the evaluation.	spans-passthrough-candidates/sent_0004-16abd394	developer shall document the pre-release results of the evaluations.
0.8179	spans-passthrough-candidates/sent_0003-3410a0a8	org shall review the results and decide how to proceed when the required Responsible Release Criteria cannot be met.	spans-passthrough-candidates/sent_0003-ebab3ccd	org shall document any changes to the Responsible Release Criteria.
0.8178	spans-passthrough-candidates/sent_0004-5d0e1f1d	developer shall conduct the evaluations defined by requirement T1.3.	spans-passthrough-candidates/sent_0005-5c4906b1	developer shall evaluate the system according to the evaluation plan defined in requirement RS1.6 to ensure reliable and safe system behavior.
0.8177	spans-passthrough-candidates/sent_0002-2ed1e278	developer shall evaluate all data sets to assess inclusiveness of the identified demographic groups.	spans-passthrough-candidates/sent_0001-89c4e472	developer shall include groups defined by a single factor in the identified and prioritized demographic groups.
0.8175	spans-passthrough-candidates/sent_0001-79deb445	Identify the stakeholders who are responsible for troubleshooting, managing, operating, overseeing, and controlling the system.	spans-passthrough-candidates/sent_0001-bb34cd08	Document these stakeholders and their oversight and control responsibilities using the Impact Assessment template.
0.8172	spans-passthrough-candidates/sent_0003-679c4cb7	Org shall define and document Responsible Release Criteria to achieve this Goal.	spans-passthrough-candidates/sent_0003-3410a0a8	org shall review the results and decide how to proceed when the required Responsible Release Criteria cannot be met.
0.8168	spans-passthrough-candidates/sent_0002-97af4ee4	Build a fallback option that can be used when the predictable failure occurs.	spans-passthrough-candidates/sent_0002-2ced0fa6	Estimate the time range for resolving the predictable failure for each designed solution, or indicate that the failure will be prevented by design.
0.8165	spans-passthrough-candidates/sent_0002-e0e2dae4	org shall identify the system elements (including system UX, features, alerting and reporting functions, and educational materials) necessary for stakeholders identified in requirement A5.1 to effectively understand their oversight responsibilities and carry them out.	spans-passthrough-candidates/sent_0002-de262084	org shall ensure stakeholders identified in requirement A5.1 are able to understand how to effectively execute interactions with the system and how to interpret system behavior.
0.8164	spans-passthrough-candidates/sent_0004-14120186	in the case of Sensitive Uses consult with the Office of Responsible AI to develop and implement a plan to close any gaps	spans-passthrough-candidates/sent_0004-f420c172	develop and implement a plan to close any gaps
0.8163	spans-passthrough-candidates/sent_0003-529ec131	org shall document any system components to be evaluated, in addition to the whole system.	spans-passthrough-candidates/sent_0003-035478f2	org shall document the results of evaluation.
0.8160	spans-passthrough-candidates/sent_0002-e3c0a864	org must publish documentation for the system that enables the stakeholders defined in T2.1 to understand the system and that includes the system's capabilities and intended uses.	spans-passthrough-candidates/sent_0002-133ee6d1	org must publish documentation that describes operational factors and settings that allow for effective and responsible system use.
0.8156	spans-passthrough-candidates/sent_0002-e1de42f5	Document how the system design will support the two categories of stakeholders' understanding of the system's intended uses.	spans-passthrough-candidates/sent_0002-e3c0a864	org must publish documentation for the system that enables the stakeholders defined in T2.1 to understand the system and that includes the system's capabilities and intended uses.
0.8154	spans-passthrough-candidates/sent_0005-4a13468c	org shall publish information for customers about these risks involving identified demographic groups.	spans-passthrough-candidates/sent_0005-caa8dd85	org shall include this information in the required Transparency Note.
0.8153	spans-passthrough-candidates/sent_0001-eff04961	Define and document data requirements with respect to the system's intended uses, stakeholders, and the geographic areas where the system will be deployed.	spans-passthrough-candidates/sent_0003-a9084ef9	Define and document methods for evaluating data to be used by the system against the requirements defined in A4.1.
0.8152	spans-passthrough-candidates/sent_0001-ff773ad7	The org shall document how reliable and safe behavior is defined for this system.	spans-passthrough-candidates/sent_0001-b0d26dd9	The org shall document what acceptable error rates are for overall system performance in the context of intended uses.
0.8146	spans-passthrough-candidates/sent_0003-8ec6d1c7	org shall document the evaluation to be performed to support this Goal.	spans-passthrough-candidates/sent_0006-5de1e023	org shall determine and document how often ongoing evaluation should be conducted to continue supporting this goal.
0.8146	spans-passthrough-candidates/sent_0001-bb34cd08	Document these stakeholders and their oversight and control responsibilities using the Impact Assessment template.	spans-passthrough-candidates/sent_0001-cf8c691a	Document the identified stakeholders in the Impact Assessment template.
0.8141	spans-passthrough-candidates/sent_0002-97af4ee4	Build a fallback option that can be used when the predictable failure occurs.	spans-passthrough-candidates/sent_0002-d6020aff	Document the failure management approach for each case of a predictable failure likely to have an adverse impact on a stakeholder.
0.8141	spans-passthrough-candidates/sent_0002-6f250bf2	Design and build the system to avoid the predictable failure.	spans-passthrough-candidates/sent_0002-d6020aff	Document the failure management approach for each case of a predictable failure likely to have an adverse impact on a stakeholder.
0.8139	spans-passthrough-candidates/sent_0003-244e8df7	org shall document the metrics to be used to evaluate the system components and the whole system.	spans-passthrough-candidates/sent_0003-e4a796f0	For each metric, org shall document the target maximum (absolute or relative) performance difference allowed between groups.
0.8139	spans-passthrough-candidates/sent_0002-dfad8774	org must publish a Transparency Note when the system is a platform service made available to external customers or partners.	spans-passthrough-candidates/sent_0005-caa8dd85	org shall include this information in the required Transparency Note.
0.8138	spans-passthrough-candidates/sent_0002-0dcdfbad	Evaluate the updated system in accordance with requirement RS1.6.	spans-passthrough-candidates/sent_0002-c0f0085c	Publish updated customer communication in accordance with requirement RS1.9.
0.8137	spans-passthrough-candidates/sent_0002-f998386c	org must publish documentation that describes the system's limitations, including uses for which the system was not designed or evaluated.	spans-passthrough-candidates/sent_0002-a6fc78e1	org must publish documentation that provides evidence of system accuracy and performance and describes the extent to which these results are generalizable across use cases not part of the evaluation.
0.8131	spans-passthrough-candidates/sent_0002-e0e2dae4	org shall identify the system elements (including system UX, features, alerting and reporting functions, and educational materials) necessary for stakeholders identified in requirement A5.1 to effectively understand their oversight responsibilities and carry them out.	spans-passthrough-candidates/sent_0002-dfbb2756	org shall document the system design elements that will support relevant stakeholders for each oversight and control function.
0.8130	spans-passthrough-candidates/sent_0002-e3c0a864	org must publish documentation for the system that enables the stakeholders defined in T2.1 to understand the system and that includes the system's capabilities and intended uses.	spans-passthrough-candidates/sent_0002-f998386c	org must publish documentation that describes the system's limitations, including uses for which the system was not designed or evaluated.
0.8126	spans-passthrough-candidates/sent_0007-eb3e6101	When the system is a platform service made available to external customers or partners, org shall include this information in the required Transparency Note.	spans-passthrough-candidates/sent_0005-caa8dd85	org shall include this information in the required Transparency Note.
0.8125	spans-passthrough-candidates/sent_0002-c0f0085c	Publish updated customer communication in accordance with requirement RS1.9.	spans-passthrough-candidates/sent_0002-8c17161a	Update customer documentation described in RS1.9 to include the new use as an unsupported use.
0.8123	spans-passthrough-candidates/sent_0001-bb34cd08	Document these stakeholders and their oversight and control responsibilities using the Impact Assessment template.	spans-passthrough-candidates/sent_0001-8cfef61b	org shall document the identified stakeholders using the Impact Assessment template.
0.8118	spans-passthrough-candidates/sent_0002-2ed1e278	developer shall evaluate all data sets to assess inclusiveness of the identified demographic groups.	spans-passthrough-candidates/sent_0001-f3369c16	developer shall identify and prioritize demographic groups, including marginalized groups, that may be at risk of being subject to stereotyping, demeaning, or erasing outputs of the system.
0.8116	spans-passthrough-candidates/sent_0002-6e9c16cc	If the system is a platform service made available to external customers or partners, include this information in the required Transparency Note.	spans-passthrough-candidates/sent_0005-eb34bce6	The org shall include this information in the required Transparency Note.
0.8111	spans-passthrough-candidates/sent_0005-914fe20b	org shall take action to close the identified gap or discontinue the system.	spans-passthrough-candidates/sent_0005-35283c36	org shall include this information in the required Transparency Note.
0.8107	spans-passthrough-candidates/sent_0003-8ec6d1c7	org shall document the evaluation to be performed to support this Goal.	spans-passthrough-candidates/sent_0003-200ed58b	org shall document a description of the data set to be used for this evaluation.
0.8103	spans-passthrough-candidates/sent_0005-35283c36	org shall include this information in the required Transparency Note.	spans-passthrough-candidates/sent_0004-cee0cb03	include this information in the required Transparency Note
0.8089	spans-passthrough-candidates/sent_0004-dbed6cc3	The org shall define intended uses, if any, where additional operational factors, more narrow or different acceptable ranges, or lower acceptable error rates (including false positive and false negative error rates) are advised to ensure reliability and safety.	spans-passthrough-candidates/sent_0004-8bd135bf	The org shall document its conclusions from the intended-use definition.
0.8086	spans-passthrough-candidates/sent_0005-af8f99be	org shall remove the intended use from customer-facing materials and make current customers aware of the issue.	spans-passthrough-candidates/sent_0004-328391c7	make current customers aware of the issue
0.8085	spans-passthrough-candidates/sent_0003-a9084ef9	Define and document methods for evaluating data to be used by the system against the requirements defined in A4.1.	spans-passthrough-candidates/sent_0003-ffc46b8c	Document the results of the evaluation.
0.8081	spans-passthrough-candidates/sent_0001-cbd73318	org must review the defined Restricted Uses to determine whether the system meets the definition of any Restricted Use.	spans-passthrough-candidates/sent_0003-b0522225	org shall report systems that meet the criteria for Sensitive Uses to the Office of Responsible AI.
0.8073	spans-passthrough-candidates/sent_0003-baebd990	org shall review and update documentation when any condition in conditions[] occurs.	spans-passthrough-candidates/sent_0005-07c35a99	The org shall review and update the documentation required by Goal T2.
0.8063	spans-passthrough-candidates/sent_0007-de813705	org shall determine how often ongoing evaluation should be conducted to continue supporting this Goal.	spans-passthrough-candidates/sent_0003-1c8dd1e0	org shall conduct all evaluations tagged as Ongoing Evaluation Checkpoints in other Goals on an ongoing basis.
0.8057	spans-passthrough-candidates/sent_0002-de262084	org shall ensure stakeholders identified in requirement A5.1 are able to understand how to effectively execute interactions with the system and how to interpret system behavior.	spans-passthrough-candidates/sent_0002-39b50f8d	org shall ensure stakeholders identified in requirement A5.1 are able to remain aware of the possible tendency of over-relying on outputs produced by the system ("automation bias").
0.8057	spans-passthrough-candidates/sent_0003-ffc46b8c	Document the results of the evaluation.	spans-passthrough-candidates/sent_0005-851bbd0e	developer shall document the pre-release results of the evaluation.
