unit_id,span_id,kind,page,section,section_path,text,prev_sentence,next_sentence,window_text,pdf_name,doc_id
90,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0004,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,Document these stakeholders using the Impact Assessment template.,"Requirements
T1.1 Identify:
1) stakeholders who will use the outputs of the system to make decisions, and
2) stakeholders who are subject to decisions informed by the system.",Tags: Impact Assessment.,"[PREV] Requirements
T1.1 Identify:
1) stakeholders who will use the outputs of the system to make decisions, and
2) stakeholders who are subject to decisions informed by the system. [TARGET] Document these stakeholders using the Impact Assessment template. [NEXT] Tags: Impact Assessment.",Microsoft,Microsoft
91,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0005,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,Tags: Impact Assessment.,Document these stakeholders using the Impact Assessment template.,"T1.2 Design the system, including, when possible, the system UX, features, reporting functions, and educational
materials, so that stakeholders identified in requirement T1.1 can:
1) understand the system's intended uses,
2) interpret relevant system behavior effectively (i.e., in a way that supports informed decision making), and
3) remain aware of the possible tendency of over-relying on outputs produced by the system (""automation
bias"").","[PREV] Document these stakeholders using the Impact Assessment template. [TARGET] Tags: Impact Assessment. [NEXT] T1.2 Design the system, including, when possible, the system UX, features, reporting functions, and educational
materials, so that stakeholders identified in requirement T1.1 can:
1) understand the system's intended uses,
2) interpret relevant system behavior effectively (i.e., in a way that supports informed decision making), and
3) remain aware of the possible tendency of over-relying on outputs produced by the system (""automation
bias"").",Microsoft,Microsoft
92,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0006,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,"T1.2 Design the system, including, when possible, the system UX, features, reporting functions, and educational
materials, so that stakeholders identified in requirement T1.1 can:
1) understand the system's intended uses,
2) interpret relevant system behavior effectively (i.e., in a way that supports informed decision making), and
3) remain aware of the possible tendency of over-relying on outputs produced by the system (""automation
bias"").",Tags: Impact Assessment.,"For the two categories of stakeholders identified in requirement T1.1, document:
1) how the system design will support their understanding of the system's intended uses, and
2) how the system aids their ability to interpret relevant system responses, and
3) how the system design discourages automation bias.","[PREV] Tags: Impact Assessment. [TARGET] T1.2 Design the system, including, when possible, the system UX, features, reporting functions, and educational
materials, so that stakeholders identified in requirement T1.1 can:
1) understand the system's intended uses,
2) interpret relevant system behavior effectively (i.e., in a way that supports informed decision making), and
3) remain aware of the possible tendency of over-relying on outputs produced by the system (""automation
bias""). [NEXT] For the two categories of stakeholders identified in requirement T1.1, document:
1) how the system design will support their understanding of the system's intended uses, and
2) how the system aids their ability to interpret relevant system responses, and
3) how the system design discourages automation bias.",Microsoft,Microsoft
93,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0007,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,"For the two categories of stakeholders identified in requirement T1.1, document:
1) how the system design will support their understanding of the system's intended uses, and
2) how the system aids their ability to interpret relevant system responses, and
3) how the system design discourages automation bias.","T1.2 Design the system, including, when possible, the system UX, features, reporting functions, and educational
materials, so that stakeholders identified in requirement T1.1 can:
1) understand the system's intended uses,
2) interpret relevant system behavior effectively (i.e., in a way that supports informed decision making), and
3) remain aware of the possible tendency of over-relying on outputs produced by the system (""automation
bias"").","T1.3 Define and document the method to be used to evaluate whether each stakeholder who will make decisions
or be subject to decisions based on the behavior of the system can interpret the relevant system responses
reasonably well.","[PREV] T1.2 Design the system, including, when possible, the system UX, features, reporting functions, and educational
materials, so that stakeholders identified in requirement T1.1 can:
1) understand the system's intended uses,
2) interpret relevant system behavior effectively (i.e., in a way that supports informed decision making), and
3) remain aware of the possible tendency of over-relying on outputs produced by the system (""automation
bias""). [TARGET] For the two categories of stakeholders identified in requirement T1.1, document:
1) how the system design will support their understanding of the system's intended uses, and
2) how the system aids their ability to interpret relevant system responses, and
3) how the system design discourages automation bias. [NEXT] T1.3 Define and document the method to be used to evaluate whether each stakeholder who will make decisions
or be subject to decisions based on the behavior of the system can interpret the relevant system responses
reasonably well.",Microsoft,Microsoft
94,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0008,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,"T1.3 Define and document the method to be used to evaluate whether each stakeholder who will make decisions
or be subject to decisions based on the behavior of the system can interpret the relevant system responses
reasonably well.","For the two categories of stakeholders identified in requirement T1.1, document:
1) how the system design will support their understanding of the system's intended uses, and
2) how the system aids their ability to interpret relevant system responses, and
3) how the system design discourages automation bias.",Include the metrics or rubrics that will be used in the evaluations.,"[PREV] For the two categories of stakeholders identified in requirement T1.1, document:
1) how the system design will support their understanding of the system's intended uses, and
2) how the system aids their ability to interpret relevant system responses, and
3) how the system design discourages automation bias. [TARGET] T1.3 Define and document the method to be used to evaluate whether each stakeholder who will make decisions
or be subject to decisions based on the behavior of the system can interpret the relevant system responses
reasonably well. [NEXT] Include the metrics or rubrics that will be used in the evaluations.",Microsoft,Microsoft
95,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0009,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,Include the metrics or rubrics that will be used in the evaluations.,"T1.3 Define and document the method to be used to evaluate whether each stakeholder who will make decisions
or be subject to decisions based on the behavior of the system can interpret the relevant system responses
reasonably well.",Tags: Ongoing Evaluation Checkpoint.,"[PREV] T1.3 Define and document the method to be used to evaluate whether each stakeholder who will make decisions
or be subject to decisions based on the behavior of the system can interpret the relevant system responses
reasonably well. [TARGET] Include the metrics or rubrics that will be used in the evaluations. [NEXT] Tags: Ongoing Evaluation Checkpoint.",Microsoft,Microsoft
96,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0010,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,Tags: Ongoing Evaluation Checkpoint.,Include the metrics or rubrics that will be used in the evaluations.,"T1.4 Define and document a Responsible Release Plan, to include Responsible Release Criteria to achieve this
Goal.","[PREV] Include the metrics or rubrics that will be used in the evaluations. [TARGET] Tags: Ongoing Evaluation Checkpoint. [NEXT] T1.4 Define and document a Responsible Release Plan, to include Responsible Release Criteria to achieve this
Goal.",Microsoft,Microsoft
97,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0011,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,"T1.4 Define and document a Responsible Release Plan, to include Responsible Release Criteria to achieve this
Goal.",Tags: Ongoing Evaluation Checkpoint.,Tags: Ongoing Evaluation Checkpoint.,"[PREV] Tags: Ongoing Evaluation Checkpoint. [TARGET] T1.4 Define and document a Responsible Release Plan, to include Responsible Release Criteria to achieve this
Goal. [NEXT] Tags: Ongoing Evaluation Checkpoint.",Microsoft,Microsoft
98,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0012,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,Tags: Ongoing Evaluation Checkpoint.,"T1.4 Define and document a Responsible Release Plan, to include Responsible Release Criteria to achieve this
Goal.",T1.5 Conduct evaluations defined by requirement T1.3.,"[PREV] T1.4 Define and document a Responsible Release Plan, to include Responsible Release Criteria to achieve this
Goal. [TARGET] Tags: Ongoing Evaluation Checkpoint. [NEXT] T1.5 Conduct evaluations defined by requirement T1.3.",Microsoft,Microsoft
99,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0013,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,T1.5 Conduct evaluations defined by requirement T1.3.,Tags: Ongoing Evaluation Checkpoint.,Document the pre-release results of the evaluations.,[PREV] Tags: Ongoing Evaluation Checkpoint. [TARGET] T1.5 Conduct evaluations defined by requirement T1.3. [NEXT] Document the pre-release results of the evaluations.,Microsoft,Microsoft
100,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0014,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,Document the pre-release results of the evaluations.,T1.5 Conduct evaluations defined by requirement T1.3.,Determine and document how often ongoing evaluation should be conducted to continue supporting this Goal.,[PREV] T1.5 Conduct evaluations defined by requirement T1.3. [TARGET] Document the pre-release results of the evaluations. [NEXT] Determine and document how often ongoing evaluation should be conducted to continue supporting this Goal.,Microsoft,Microsoft
101,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0015,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,Determine and document how often ongoing evaluation should be conducted to continue supporting this Goal.,Document the pre-release results of the evaluations.,Tags: Ongoing Evaluation Checkpoint.,[PREV] Document the pre-release results of the evaluations. [TARGET] Determine and document how often ongoing evaluation should be conducted to continue supporting this Goal. [NEXT] Tags: Ongoing Evaluation Checkpoint.,Microsoft,Microsoft
102,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0016,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,Tags: Ongoing Evaluation Checkpoint.,Determine and document how often ongoing evaluation should be conducted to continue supporting this Goal.,"T1.6 If there are Responsible Release Criteria for metrics or rubrics that that have not been met, consult with the
reviewers named in the Impact Assessment, and in the case of Sensitive Uses, with the Office of Responsible AI, to
develop a plan detailing how the gap will be managed until it can be closed.","[PREV] Determine and document how often ongoing evaluation should be conducted to continue supporting this Goal. [TARGET] Tags: Ongoing Evaluation Checkpoint. [NEXT] T1.6 If there are Responsible Release Criteria for metrics or rubrics that that have not been met, consult with the
reviewers named in the Impact Assessment, and in the case of Sensitive Uses, with the Office of Responsible AI, to
develop a plan detailing how the gap will be managed until it can be closed.",Microsoft,Microsoft
103,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0017,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,"T1.6 If there are Responsible Release Criteria for metrics or rubrics that that have not been met, consult with the
reviewers named in the Impact Assessment, and in the case of Sensitive Uses, with the Office of Responsible AI, to
develop a plan detailing how the gap will be managed until it can be closed.",Tags: Ongoing Evaluation Checkpoint.,Document that plan.,"[PREV] Tags: Ongoing Evaluation Checkpoint. [TARGET] T1.6 If there are Responsible Release Criteria for metrics or rubrics that that have not been met, consult with the
reviewers named in the Impact Assessment, and in the case of Sensitive Uses, with the Office of Responsible AI, to
develop a plan detailing how the gap will be managed until it can be closed. [NEXT] Document that plan.",Microsoft,Microsoft
104,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0018,sentence,9,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,Document that plan.,"T1.6 If there are Responsible Release Criteria for metrics or rubrics that that have not been met, consult with the
reviewers named in the Impact Assessment, and in the case of Sensitive Uses, with the Office of Responsible AI, to
develop a plan detailing how the gap will be managed until it can be closed.","Microsoft Responsible AI Standard v2
10
Tools and practices
Recommendation T1.2.1 Follow the Guidelines for Human-AI Interaction when designing the system.","[PREV] T1.6 If there are Responsible Release Criteria for metrics or rubrics that that have not been met, consult with the
reviewers named in the Impact Assessment, and in the case of Sensitive Uses, with the Office of Responsible AI, to
develop a plan detailing how the gap will be managed until it can be closed. [TARGET] Document that plan. [NEXT] Microsoft Responsible AI Standard v2
10
Tools and practices
Recommendation T1.2.1 Follow the Guidelines for Human-AI Interaction when designing the system.",Microsoft,Microsoft
105,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0019,sentence,10,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,"Microsoft Responsible AI Standard v2
10
Tools and practices
Recommendation T1.2.1 Follow the Guidelines for Human-AI Interaction when designing the system.",Document that plan.,"Recommendation T1.2.2 Use one or more techniques available as part of the Interpret ML toolkit to understand
the impact of features on system behavior.","[PREV] Document that plan. [TARGET] Microsoft Responsible AI Standard v2
10
Tools and practices
Recommendation T1.2.1 Follow the Guidelines for Human-AI Interaction when designing the system. [NEXT] Recommendation T1.2.2 Use one or more techniques available as part of the Interpret ML toolkit to understand
the impact of features on system behavior.",Microsoft,Microsoft
106,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0020,sentence,10,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,"Recommendation T1.2.2 Use one or more techniques available as part of the Interpret ML toolkit to understand
the impact of features on system behavior.","Microsoft Responsible AI Standard v2
10
Tools and practices
Recommendation T1.2.1 Follow the Guidelines for Human-AI Interaction when designing the system.",This may help stakeholders who need to understand model predictions.,"[PREV] Microsoft Responsible AI Standard v2
10
Tools and practices
Recommendation T1.2.1 Follow the Guidelines for Human-AI Interaction when designing the system. [TARGET] Recommendation T1.2.2 Use one or more techniques available as part of the Interpret ML toolkit to understand
the impact of features on system behavior. [NEXT] This may help stakeholders who need to understand model predictions.",Microsoft,Microsoft
107,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0021,sentence,10,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,This may help stakeholders who need to understand model predictions.,"Recommendation T1.2.2 Use one or more techniques available as part of the Interpret ML toolkit to understand
the impact of features on system behavior.","Recommendation T1.3.1 Assign user researchers to define, design, and prioritize evaluations in appropriately
realistic contexts of use.","[PREV] Recommendation T1.2.2 Use one or more techniques available as part of the Interpret ML toolkit to understand
the impact of features on system behavior. [TARGET] This may help stakeholders who need to understand model predictions. [NEXT] Recommendation T1.3.1 Assign user researchers to define, design, and prioritize evaluations in appropriately
realistic contexts of use.",Microsoft,Microsoft
108,Microsoft/index/transparency-goals/goal-t1-system-intelligibility-for-decision-making/sent_0022,sentence,10,Goal T1: System intelligibility for decision making,Index / Transparency Goals / Goal T1: System intelligibility for decision making,"Recommendation T1.3.1 Assign user researchers to define, design, and prioritize evaluations in appropriately
realistic contexts of use.",This may help stakeholders who need to understand model predictions.,,"[PREV] This may help stakeholders who need to understand model predictions. [TARGET] Recommendation T1.3.1 Assign user researchers to define, design, and prioritize evaluations in appropriately
realistic contexts of use.",Microsoft,Microsoft
109,Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0001,sentence,11,Goal T2: Communication to stakeholders,Index / Transparency Goals / Goal T2: Communication to stakeholders,"Microsoft Responsible AI Standard v2
11
Goal T2: Communication to stakeholders
Microsoft provides information about the capabilities and limitations of our AI systems to support stakeholders in
making informed choices about those systems.",,Applies to: All AI systems.,"[TARGET] Microsoft Responsible AI Standard v2
11
Goal T2: Communication to stakeholders
Microsoft provides information about the capabilities and limitations of our AI systems to support stakeholders in
making informed choices about those systems. [NEXT] Applies to: All AI systems.",Microsoft,Microsoft
110,Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0002,sentence,11,Goal T2: Communication to stakeholders,Index / Transparency Goals / Goal T2: Communication to stakeholders,Applies to: All AI systems.,"Microsoft Responsible AI Standard v2
11
Goal T2: Communication to stakeholders
Microsoft provides information about the capabilities and limitations of our AI systems to support stakeholders in
making informed choices about those systems.","Requirements
T2.1 Identify:
1) stakeholders who make decisions about whether to employ a system for particular tasks, and
2) stakeholders who develop or deploy systems that integrate with this system.","[PREV] Microsoft Responsible AI Standard v2
11
Goal T2: Communication to stakeholders
Microsoft provides information about the capabilities and limitations of our AI systems to support stakeholders in
making informed choices about those systems. [TARGET] Applies to: All AI systems. [NEXT] Requirements
T2.1 Identify:
1) stakeholders who make decisions about whether to employ a system for particular tasks, and
2) stakeholders who develop or deploy systems that integrate with this system.",Microsoft,Microsoft
111,Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0003,sentence,11,Goal T2: Communication to stakeholders,Index / Transparency Goals / Goal T2: Communication to stakeholders,"Requirements
T2.1 Identify:
1) stakeholders who make decisions about whether to employ a system for particular tasks, and
2) stakeholders who develop or deploy systems that integrate with this system.",Applies to: All AI systems.,Document these stakeholders in the Impact Assessment template.,"[PREV] Applies to: All AI systems. [TARGET] Requirements
T2.1 Identify:
1) stakeholders who make decisions about whether to employ a system for particular tasks, and
2) stakeholders who develop or deploy systems that integrate with this system. [NEXT] Document these stakeholders in the Impact Assessment template.",Microsoft,Microsoft
112,Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0004,sentence,11,Goal T2: Communication to stakeholders,Index / Transparency Goals / Goal T2: Communication to stakeholders,Document these stakeholders in the Impact Assessment template.,"Requirements
T2.1 Identify:
1) stakeholders who make decisions about whether to employ a system for particular tasks, and
2) stakeholders who develop or deploy systems that integrate with this system.",Tags: Impact Assessment.,"[PREV] Requirements
T2.1 Identify:
1) stakeholders who make decisions about whether to employ a system for particular tasks, and
2) stakeholders who develop or deploy systems that integrate with this system. [TARGET] Document these stakeholders in the Impact Assessment template. [NEXT] Tags: Impact Assessment.",Microsoft,Microsoft
113,Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0005,sentence,11,Goal T2: Communication to stakeholders,Index / Transparency Goals / Goal T2: Communication to stakeholders,Tags: Impact Assessment.,Document these stakeholders in the Impact Assessment template.,T2.2 Publish documentation for the system so that stakeholders defined in T2.1 can understand the system.,[PREV] Document these stakeholders in the Impact Assessment template. [TARGET] Tags: Impact Assessment. [NEXT] T2.2 Publish documentation for the system so that stakeholders defined in T2.1 can understand the system.,Microsoft,Microsoft
114,Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0006,sentence,11,Goal T2: Communication to stakeholders,Index / Transparency Goals / Goal T2: Communication to stakeholders,T2.2 Publish documentation for the system so that stakeholders defined in T2.1 can understand the system.,Tags: Impact Assessment.,"Include:
1) capabilities,
2) intended uses,
3) uses that require extra care or guidance,
4) operational factors and settings that allow for effective and responsible system use,
5) limitations, including uses for which the system was not designed or evaluated, and
6) evidence of system accuracy and performance as well as a description of the extent to which these results
are generalizable across use cases that were not part of the evaluation.","[PREV] Tags: Impact Assessment. [TARGET] T2.2 Publish documentation for the system so that stakeholders defined in T2.1 can understand the system. [NEXT] Include:
1) capabilities,
2) intended uses,
3) uses that require extra care or guidance,
4) operational factors and settings that allow for effective and responsible system use,
5) limitations, including uses for which the system was not designed or evaluated, and
6) evidence of system accuracy and performance as well as a description of the extent to which these results
are generalizable across use cases that were not part of the evaluation.",Microsoft,Microsoft
115,Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0007,sentence,11,Goal T2: Communication to stakeholders,Index / Transparency Goals / Goal T2: Communication to stakeholders,"Include:
1) capabilities,
2) intended uses,
3) uses that require extra care or guidance,
4) operational factors and settings that allow for effective and responsible system use,
5) limitations, including uses for which the system was not designed or evaluated, and
6) evidence of system accuracy and performance as well as a description of the extent to which these results
are generalizable across use cases that were not part of the evaluation.",T2.2 Publish documentation for the system so that stakeholders defined in T2.1 can understand the system.,"When the system is a platform service made available to external customers or partners, a Transparency Note is
required.","[PREV] T2.2 Publish documentation for the system so that stakeholders defined in T2.1 can understand the system. [TARGET] Include:
1) capabilities,
2) intended uses,
3) uses that require extra care or guidance,
4) operational factors and settings that allow for effective and responsible system use,
5) limitations, including uses for which the system was not designed or evaluated, and
6) evidence of system accuracy and performance as well as a description of the extent to which these results
are generalizable across use cases that were not part of the evaluation. [NEXT] When the system is a platform service made available to external customers or partners, a Transparency Note is
required.",Microsoft,Microsoft
116,Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0008,sentence,11,Goal T2: Communication to stakeholders,Index / Transparency Goals / Goal T2: Communication to stakeholders,"When the system is a platform service made available to external customers or partners, a Transparency Note is
required.","Include:
1) capabilities,
2) intended uses,
3) uses that require extra care or guidance,
4) operational factors and settings that allow for effective and responsible system use,
5) limitations, including uses for which the system was not designed or evaluated, and
6) evidence of system accuracy and performance as well as a description of the extent to which these results
are generalizable across use cases that were not part of the evaluation.",Tags: Transparency Note.,"[PREV] Include:
1) capabilities,
2) intended uses,
3) uses that require extra care or guidance,
4) operational factors and settings that allow for effective and responsible system use,
5) limitations, including uses for which the system was not designed or evaluated, and
6) evidence of system accuracy and performance as well as a description of the extent to which these results
are generalizable across use cases that were not part of the evaluation. [TARGET] When the system is a platform service made available to external customers or partners, a Transparency Note is
required. [NEXT] Tags: Transparency Note.",Microsoft,Microsoft
117,Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0009,sentence,11,Goal T2: Communication to stakeholders,Index / Transparency Goals / Goal T2: Communication to stakeholders,Tags: Transparency Note.,"When the system is a platform service made available to external customers or partners, a Transparency Note is
required.","T2.3 Review and update documentation annually or when any of the following events occur:
1) new uses are added,
2) functionality changes,
3) the product moves to a new release stage,
4) new information about reliable and safe performance becomes known as defined by requirement RS3.3, or
5) new information about system accuracy and performance becomes available.","[PREV] When the system is a platform service made available to external customers or partners, a Transparency Note is
required. [TARGET] Tags: Transparency Note. [NEXT] T2.3 Review and update documentation annually or when any of the following events occur:
1) new uses are added,
2) functionality changes,
3) the product moves to a new release stage,
4) new information about reliable and safe performance becomes known as defined by requirement RS3.3, or
5) new information about system accuracy and performance becomes available.",Microsoft,Microsoft
118,Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0010,sentence,11,Goal T2: Communication to stakeholders,Index / Transparency Goals / Goal T2: Communication to stakeholders,"T2.3 Review and update documentation annually or when any of the following events occur:
1) new uses are added,
2) functionality changes,
3) the product moves to a new release stage,
4) new information about reliable and safe performance becomes known as defined by requirement RS3.3, or
5) new information about system accuracy and performance becomes available.",Tags: Transparency Note.,"When the system is a platform service made available to external customers or partners, include this information in
the required Transparency Note.","[PREV] Tags: Transparency Note. [TARGET] T2.3 Review and update documentation annually or when any of the following events occur:
1) new uses are added,
2) functionality changes,
3) the product moves to a new release stage,
4) new information about reliable and safe performance becomes known as defined by requirement RS3.3, or
5) new information about system accuracy and performance becomes available. [NEXT] When the system is a platform service made available to external customers or partners, include this information in
the required Transparency Note.",Microsoft,Microsoft
119,Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0011,sentence,11,Goal T2: Communication to stakeholders,Index / Transparency Goals / Goal T2: Communication to stakeholders,"When the system is a platform service made available to external customers or partners, include this information in
the required Transparency Note.","T2.3 Review and update documentation annually or when any of the following events occur:
1) new uses are added,
2) functionality changes,
3) the product moves to a new release stage,
4) new information about reliable and safe performance becomes known as defined by requirement RS3.3, or
5) new information about system accuracy and performance becomes available.",Tags: Transparency Note.,"[PREV] T2.3 Review and update documentation annually or when any of the following events occur:
1) new uses are added,
2) functionality changes,
3) the product moves to a new release stage,
4) new information about reliable and safe performance becomes known as defined by requirement RS3.3, or
5) new information about system accuracy and performance becomes available. [TARGET] When the system is a platform service made available to external customers or partners, include this information in
the required Transparency Note. [NEXT] Tags: Transparency Note.",Microsoft,Microsoft
120,Microsoft/index/transparency-goals/goal-t2-communication-to-stakeholders/sent_0012,sentence,11,Goal T2: Communication to stakeholders,Index / Transparency Goals / Goal T2: Communication to stakeholders,Tags: Transparency Note.,"When the system is a platform service made available to external customers or partners, include this information in
the required Transparency Note.",,"[PREV] When the system is a platform service made available to external customers or partners, include this information in
the required Transparency Note. [TARGET] Tags: Transparency Note.",Microsoft,Microsoft
121,Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0001,sentence,12,Goal T3: Disclosure of AI interaction,Index / Transparency Goals / Goal T3: Disclosure of AI interaction,"Microsoft Responsible AI Standard v2
12
Goal T3: Disclosure of AI interaction
Microsoft AI systems are designed to inform people that they are interacting with an AI system or are using a system
that generates or manipulates image, audio, or video content that could falsely appear to be authentic.",,"Applies to: AI systems that impersonate interactions with humans, unless it is obvious from the circumstances
or context of use that an AI system is in use.","[TARGET] Microsoft Responsible AI Standard v2
12
Goal T3: Disclosure of AI interaction
Microsoft AI systems are designed to inform people that they are interacting with an AI system or are using a system
that generates or manipulates image, audio, or video content that could falsely appear to be authentic. [NEXT] Applies to: AI systems that impersonate interactions with humans, unless it is obvious from the circumstances
or context of use that an AI system is in use.",Microsoft,Microsoft
122,Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0002,sentence,12,Goal T3: Disclosure of AI interaction,Index / Transparency Goals / Goal T3: Disclosure of AI interaction,"Applies to: AI systems that impersonate interactions with humans, unless it is obvious from the circumstances
or context of use that an AI system is in use.","Microsoft Responsible AI Standard v2
12
Goal T3: Disclosure of AI interaction
Microsoft AI systems are designed to inform people that they are interacting with an AI system or are using a system
that generates or manipulates image, audio, or video content that could falsely appear to be authentic.","AI systems that generate or manipulate image, audio, or video
content that could falsely appear to be authentic.","[PREV] Microsoft Responsible AI Standard v2
12
Goal T3: Disclosure of AI interaction
Microsoft AI systems are designed to inform people that they are interacting with an AI system or are using a system
that generates or manipulates image, audio, or video content that could falsely appear to be authentic. [TARGET] Applies to: AI systems that impersonate interactions with humans, unless it is obvious from the circumstances
or context of use that an AI system is in use. [NEXT] AI systems that generate or manipulate image, audio, or video
content that could falsely appear to be authentic.",Microsoft,Microsoft
123,Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0003,sentence,12,Goal T3: Disclosure of AI interaction,Index / Transparency Goals / Goal T3: Disclosure of AI interaction,"AI systems that generate or manipulate image, audio, or video
content that could falsely appear to be authentic.","Applies to: AI systems that impersonate interactions with humans, unless it is obvious from the circumstances
or context of use that an AI system is in use.","Requirements
T3.1 Identify stakeholders who will use or be exposed to the system, in accordance with the Impact Assessment
requirements.","[PREV] Applies to: AI systems that impersonate interactions with humans, unless it is obvious from the circumstances
or context of use that an AI system is in use. [TARGET] AI systems that generate or manipulate image, audio, or video
content that could falsely appear to be authentic. [NEXT] Requirements
T3.1 Identify stakeholders who will use or be exposed to the system, in accordance with the Impact Assessment
requirements.",Microsoft,Microsoft
124,Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0004,sentence,12,Goal T3: Disclosure of AI interaction,Index / Transparency Goals / Goal T3: Disclosure of AI interaction,"Requirements
T3.1 Identify stakeholders who will use or be exposed to the system, in accordance with the Impact Assessment
requirements.","AI systems that generate or manipulate image, audio, or video
content that could falsely appear to be authentic.",Document these stakeholders using the Impact Assessment template.,"[PREV] AI systems that generate or manipulate image, audio, or video
content that could falsely appear to be authentic. [TARGET] Requirements
T3.1 Identify stakeholders who will use or be exposed to the system, in accordance with the Impact Assessment
requirements. [NEXT] Document these stakeholders using the Impact Assessment template.",Microsoft,Microsoft
125,Microsoft/index/transparency-goals/goal-t3-disclosure-of-ai-interaction/sent_0005,sentence,12,Goal T3: Disclosure of AI interaction,Index / Transparency Goals / Goal T3: Disclosure of AI interaction,Document these stakeholders using the Impact Assessment template.,"Requirements
T3.1 Identify stakeholders who will use or be exposed to the system, in accordance with the Impact Assessment
requirements.",Tags: Impact Assessment.,"[PREV] Requirements
T3.1 Identify stakeholders who will use or be exposed to the system, in accordance with the Impact Assessment
requirements. [TARGET] Document these stakeholders using the Impact Assessment template. [NEXT] Tags: Impact Assessment.",Microsoft,Microsoft
