sim	a_rule_id	a_req	b_rule_id	b_req
0.8484	spans-passthrough-candidates/sent_0005-dfe532ae	org shall review and update the documentation required by Goal T2 to reflect when new uses are added.	spans-passthrough-candidates/sent_0005-309f3a62	org shall review and update the documentation required by Goal T2 when new information about reliable and safe performance (as defined by requirement RS3.3) becomes known.
0.8467	spans-passthrough-candidates/sent_0003-c3c5777c	The org must document a plan for managing previously unknown failures that come to light once the system is in use.	spans-passthrough-candidates/sent_0003-74208663	The org must, as part of that plan, describe how customers, partners, and end users will be notified of changes to the system, updated understandings of failures, and their best mitigations.
0.8459	spans-passthrough-candidates/sent_0002-56de78bc	org shall define and document Responsible Release Criteria for this Goal.	spans-passthrough-candidates/sent_0005-0fa70ac4	org shall document that plan.
0.8451	spans-passthrough-candidates/sent_0003-f4973cbb	developer shall define and document the evaluation to be performed to support this Goal.	spans-passthrough-candidates/sent_0003-9dd5ab09	developer shall document any system components to be evaluated in addition to the whole system.
0.8447	spans-passthrough-candidates/sent_0005-dfe532ae	org shall review and update the documentation required by Goal T2 to reflect when new uses are added.	spans-passthrough-candidates/sent_0005-e36d52d0	org shall review and update the documentation required by Goal T2 when new information about system accuracy and performance becomes available.
0.8438	spans-passthrough-candidates/sent_0003-1bc1817e	The org shall define and document a Responsible Release Plan that includes Responsible Release Criteria to achieve this Goal.	spans-passthrough-candidates/sent_0003-ad23056b	org shall define and document Responsible Release Criteria and, for each metric, document any target minimum performance level for all groups.
0.8404	spans-passthrough-candidates/sent_0002-4a4e2b1e	developer shall design the system so that stakeholders identified in requirement T1.1 remain aware of the possible tendency to over-rely on outputs produced by the system ("automation bias").	spans-passthrough-candidates/sent_0002-de1df10b	developer shall document how the system design will support those two categories of stakeholders' understanding of the system's intended uses, how it aids their ability to interpret relevant system responses, and how the system design discourages automation bias.
0.8392	spans-passthrough-candidates/sent_0001-bd98d82c	Developer shall identify and prioritize demographic groups, including marginalized groups, that may be at risk of experiencing worse quality of service.	spans-passthrough-candidates/sent_0001-11c5c68e	Developer shall identify and prioritize demographic groups, including marginalized groups, that may be at risk of being subject to stereotyping, demeaning, or erasing outputs of the system.
0.8386	spans-passthrough-candidates/sent_0005-20086599	org shall identify the trade-offs relevant to this approach.	spans-passthrough-candidates/sent_0005-46fb9b54	org shall document the identified trade-offs.
0.8385	spans-passthrough-candidates/sent_0001-9925fb7d	org must document how events will be prioritized for response and timing to resolution.	spans-passthrough-candidates/sent_0001-55d768a6	org must document how high priority issues related to supporting the Standard and its goals will be escalated to the Office of Responsible AI.
0.8379	spans-passthrough-candidates/sent_0005-3929f7f3	provider shall publish information for customers about risks involving identified demographic groups.	spans-passthrough-candidates/sent_0005-33bde211	provider shall include the information about risks involving identified demographic groups in the required Transparency Note.
0.8366	spans-passthrough-candidates/sent_0002-d76d3917	developer shall document the system design elements that will enable relevant stakeholders to understand the system's intended uses.	spans-passthrough-candidates/sent_0002-7d0a972e	developer shall document the system design elements that will enable relevant stakeholders to know when and how to override, intervene, or interrupt the system.
0.8348	spans-passthrough-candidates/sent_0003-cac0a3dd	developer shall document the metrics to be used to evaluate the system components and the whole system.	spans-passthrough-candidates/sent_0003-171c0c02	developer shall document the data set to be used for this evaluation.
0.8343	spans-passthrough-candidates/sent_0001-cd7062ec	The org must document how reliable and safe behavior is defined for this system.	spans-passthrough-candidates/sent_0001-c3e51116	The org must document what acceptable error rates are for overall system performance in the context of intended uses.
0.8336	spans-passthrough-candidates/sent_0001-593fd398	org must define and document a standard operating procedure and a system health monitoring action plan for each monitoring channel for the system.	spans-passthrough-candidates/sent_0001-ff42c500	org must document which events will be monitored.
0.8334	spans-passthrough-candidates/sent_0003-1bc1817e	The org shall define and document a Responsible Release Plan that includes Responsible Release Criteria to achieve this Goal.	spans-passthrough-candidates/sent_0003-c94cb423	org shall define and document Responsible Release Criteria to achieve this Goal.
0.8330	spans-passthrough-candidates/sent_0002-8adaa8a5	org shall review the completed Impact Assessment with the reviewers identified according to your organization's compliance process before development starts.	spans-passthrough-candidates/sent_0003-1e7a88de	org shall review the Impact Assessment.
0.8321	spans-passthrough-candidates/sent_0001-fc0ecaed	org shall complete an Impact Assessment that assesses the system's impact on people, organizations, and society.	spans-passthrough-candidates/sent_0001-d569e071	org shall document in the Impact Assessment that the system meets the definition of the Restricted Use.
0.8319	spans-passthrough-candidates/sent_0003-f142b5b8	developer shall use the methods defined in requirement A3.4 to conduct evaluations.	spans-passthrough-candidates/sent_0003-1e34b193	developer shall document the pre-release results of the evaluations.
0.8317	spans-passthrough-candidates/sent_0003-d026e6e8	org shall update the Impact Assessment.	spans-passthrough-candidates/sent_0003-f2530360	org shall review the Impact Assessment.
0.8316	spans-passthrough-candidates/sent_0002-fc63db5c	The org must update the customer documentation described in RS1.9 to include the new use as an unsupported use.	spans-passthrough-candidates/sent_0002-1c30f609	The org must include the unsupported-use information in the required Transparency Note.
0.8313	spans-passthrough-candidates/sent_0002-537bea2c	developer shall identify the system elements (including system UX, features, alerting and reporting functions, and educational materials) necessary for stakeholders identified in requirement A5.1 to effectively understand their oversight responsibilities and carry them out.	spans-passthrough-candidates/sent_0002-4da2d446	developer shall document the system design elements that will enable relevant stakeholders to effectively execute interactions with the system.
0.8312	spans-passthrough-candidates/sent_0001-e88f5a4e	org shall document these stakeholders and their oversight and control responsibilities using the Impact Assessment template.	spans-passthrough-candidates/sent_0001-7454d1a1	org must document the identified stakeholders using the Impact Assessment template.
0.8311	spans-passthrough-candidates/sent_0001-af343ce6	org must identify and record stakeholders who will use the system outputs to make decisions.	spans-passthrough-candidates/sent_0001-eecc7cc5	org shall document these stakeholders in the Impact Assessment template.
0.8310	spans-passthrough-candidates/sent_0002-7d0a972e	developer shall document the system design elements that will enable relevant stakeholders to know when and how to override, intervene, or interrupt the system.	spans-passthrough-candidates/sent_0002-9f3419d2	developer shall document the system design elements that will enable relevant stakeholders to remain aware of the possible tendency to over-rely on outputs produced by the system ("automation bias").
0.8308	spans-passthrough-candidates/sent_0001-7454d1a1	org must document the identified stakeholders using the Impact Assessment template.	spans-passthrough-candidates/sent_0001-68976a51	org shall identify stakeholders who make decisions about whether to employ a system for particular tasks.
0.8295	spans-passthrough-candidates/sent_0002-36896797	developer must design and build the system to avoid the predictable failure when possible.	spans-passthrough-candidates/sent_0002-67d7cec0	developer must document the failure management approach for each case of a predictable failure likely to have an adverse impact on a stakeholder.
0.8290	spans-passthrough-candidates/sent_0001-bd98d82c	Developer shall identify and prioritize demographic groups, including marginalized groups, that may be at risk of experiencing worse quality of service.	spans-passthrough-candidates/sent_0001-4ee06cf3	developer shall include groups defined by a combination of factors among the identified and prioritized demographic groups.
0.8289	spans-passthrough-candidates/sent_0002-4ab95e75	org shall include in the Responsible Release Criteria a concise definition of the problem being solved in the intended use.	spans-passthrough-candidates/sent_0006-7992f6f5	Org shall reassess intended uses and update documentation if the Responsible Release Criteria established in requirements RS1.1, RS1.3, RS1.4, and RS1.5 cannot be met.
0.8277	spans-passthrough-candidates/sent_0001-7454d1a1	org must document the identified stakeholders using the Impact Assessment template.	spans-passthrough-candidates/sent_0001-281e96ff	org shall identify stakeholders who develop or deploy systems that integrate with this system.
0.8274	spans-passthrough-candidates/sent_0002-955754b7	org must include in the published documentation for stakeholders defined in T2.1 the uses that require extra care or guidance and the operational factors and settings that allow for effective and responsible system use.	spans-passthrough-candidates/sent_0002-9834f69a	org must publish documentation for the system so that stakeholders defined in T2.1 can understand the system.
0.8273	spans-passthrough-candidates/sent_0002-537bea2c	developer shall identify the system elements (including system UX, features, alerting and reporting functions, and educational materials) necessary for stakeholders identified in requirement A5.1 to effectively understand their oversight responsibilities and carry them out.	spans-passthrough-candidates/sent_0002-081bfcd4	developer shall document the system design elements that will enable relevant stakeholders to interpret system behavior.
0.8267	spans-passthrough-candidates/sent_0002-56de78bc	org shall define and document Responsible Release Criteria for this Goal.	spans-passthrough-candidates/sent_0006-7992f6f5	Org shall reassess intended uses and update documentation if the Responsible Release Criteria established in requirements RS1.1, RS1.3, RS1.4, and RS1.5 cannot be met.
0.8260	spans-passthrough-candidates/sent_0001-f21068b9	Org must document in the Impact Assessment how the system's use will solve the problem posed by each intended use.	spans-passthrough-candidates/sent_0001-c482a623	Org must document in the Impact Assessment that there may be multiple valid ways to solve the problem and explain why the chosen approach is appropriate for each intended use.
0.8258	spans-passthrough-candidates/sent_0001-6f150ac4	org must document the expected frequency of those reviews.	spans-passthrough-candidates/sent_0001-9925fb7d	org must document how events will be prioritized for response and timing to resolution.
0.8252	spans-passthrough-candidates/sent_0001-ac909441	org must establish and document a detailed inventory of the system health monitoring methods to be used.	spans-passthrough-candidates/sent_0001-283c5bb2	org must include in that inventory data and insights generated from data repositories, system analytics, and associated alerts.
0.8250	spans-passthrough-candidates/sent_0003-4ab6ffbf	The developer must define acceptable ranges for each operational factor important to support reliable and safe system use.	spans-passthrough-candidates/sent_0003-41314154	The developer must define an acceptable error rate for the system when operating within these ranges.
0.8236	spans-passthrough-candidates/sent_0007-0693561b	Provider shall publish documentation for customers and potential customers that includes the outputs of requirements RS1.2, RS1.7, and RS1.8.	spans-passthrough-candidates/sent_0007-5ba5dc5c	When the system is a platform service made available to external customers or partners, Provider shall include the information required by RS1.9 in the documentation made available to those external customers or partners.
0.8234	spans-passthrough-candidates/sent_0003-ad23056b	org shall define and document Responsible Release Criteria and, for each metric, document any target minimum performance level for all groups.	spans-passthrough-candidates/sent_0003-c94cb423	org shall define and document Responsible Release Criteria to achieve this Goal.
0.8234	spans-passthrough-candidates/sent_0005-3b213781	org shall consult with the reviewers named in the Impact Assessment.	spans-passthrough-candidates/sent_0005-0fa70ac4	org shall document that plan.
0.8225	spans-passthrough-candidates/sent_0002-7b0f8cf4	org shall document the prioritized identified demographic groups using the Impact Assessment template.	spans-passthrough-candidates/sent_0002-415aa8db	org shall collect data to close any gaps in inclusiveness of the identified demographic groups.
0.8212	spans-passthrough-candidates/sent_0002-8adaa8a5	org shall review the completed Impact Assessment with the reviewers identified according to your organization's compliance process before development starts.	spans-passthrough-candidates/sent_0002-ec32d88a	org shall secure all required approvals from those reviewers.
0.8199	spans-passthrough-candidates/sent_0002-c729afa2	developer shall design the system so that stakeholders identified in requirement T1.1 can understand the system's intended uses.	spans-passthrough-candidates/sent_0002-de1df10b	developer shall document how the system design will support those two categories of stakeholders' understanding of the system's intended uses, how it aids their ability to interpret relevant system responses, and how the system design discourages automation bias.
0.8195	spans-passthrough-candidates/sent_0002-67d7cec0	developer must document the failure management approach for each case of a predictable failure likely to have an adverse impact on a stakeholder.	spans-passthrough-candidates/sent_0002-63df3c65	developer must estimate the time range for resolving predictable failures for each designed solution, or indicate that the failure will be prevented by design.
0.8195	spans-passthrough-candidates/sent_0001-ff42c500	org must document which events will be monitored.	spans-passthrough-candidates/sent_0001-9925fb7d	org must document how events will be prioritized for response and timing to resolution.
0.8193	spans-passthrough-candidates/sent_0001-ec53cc4f	Developer shall design AI systems that describe, depict, or otherwise represent people, cultures, or society to minimize the potential for stereotyping, demeaning, or erasing identified demographic groups, including marginalized groups.	spans-passthrough-candidates/sent_0001-940f5c91	Developer shall include groups defined by a combination of factors when identifying and prioritizing demographic groups at risk of stereotyping, demeaning, or erasing outputs.
0.8190	spans-passthrough-candidates/sent_0002-8adaa8a5	org shall review the completed Impact Assessment with the reviewers identified according to your organization's compliance process before development starts.	spans-passthrough-candidates/sent_0003-bef2340c	org shall review the Impact Assessment.
0.8190	spans-passthrough-candidates/sent_0002-d5bf2a8a	org must include in the published documentation for stakeholders defined in T2.1 limitations, including uses for which the system was not designed or evaluated.	spans-passthrough-candidates/sent_0002-9834f69a	org must publish documentation for the system so that stakeholders defined in T2.1 can understand the system.
0.8168	spans-passthrough-candidates/sent_0002-aa97a7ba	Org shall report the system to the Office of Responsible AI when the system meets the definition of a Sensitive Use.	spans-passthrough-candidates/sent_0002-a8f0ebe1	Org shall answer prompts in the Impact Assessment template to determine whether the system meets the definition of a Sensitive Use.
0.8165	spans-passthrough-candidates/sent_0001-ac909441	org must establish and document a detailed inventory of the system health monitoring methods to be used.	spans-passthrough-candidates/sent_0001-593fd398	org must define and document a standard operating procedure and a system health monitoring action plan for each monitoring channel for the system.
0.8162	spans-passthrough-candidates/sent_0002-feb80e29	developer shall assess the quantity and suitability of available data sets needed by the system in relation to the data requirements defined in A4.1.	spans-passthrough-candidates/sent_0002-4fb03bf9	developer shall document the assessment in the Impact Assessment.
0.8159	spans-passthrough-candidates/sent_0001-ced0cd07	org must document processes for reproducing system failures to support troubleshooting and prevention of future failures.	spans-passthrough-candidates/sent_0001-6a06081e	org must document how events will be prioritized for review.
0.8150	spans-passthrough-candidates/sent_0002-537bea2c	developer shall identify the system elements (including system UX, features, alerting and reporting functions, and educational materials) necessary for stakeholders identified in requirement A5.1 to effectively understand their oversight responsibilities and carry them out.	spans-passthrough-candidates/sent_0002-d76d3917	developer shall document the system design elements that will enable relevant stakeholders to understand the system's intended uses.
0.8148	spans-passthrough-candidates/sent_0002-aa97a7ba	Org shall report the system to the Office of Responsible AI when the system meets the definition of a Sensitive Use.	spans-passthrough-candidates/sent_0003-8f93e727	The org shall notify the Office of Responsible AI about systems that meet the criteria for Restricted Uses.
0.8143	spans-passthrough-candidates/sent_0003-f4973cbb	developer shall define and document the evaluation to be performed to support this Goal.	spans-passthrough-candidates/sent_0003-cac0a3dd	developer shall document the metrics to be used to evaluate the system components and the whole system.
0.8143	spans-passthrough-candidates/sent_0002-56de78bc	org shall define and document Responsible Release Criteria for this Goal.	spans-passthrough-candidates/sent_0003-c21ad369	Decide how to proceed when the required Responsible Release Criteria cannot be met.
0.8126	spans-passthrough-candidates/sent_0005-1336dfd5	org must take action to close the identified gap or discontinue the system.	spans-passthrough-candidates/sent_0004-58754acf	org shall revise documentation related to the intended use and publish the revised documentation to customers.
0.8114	spans-passthrough-candidates/sent_0002-f1404eac	org shall document the prioritized identified demographic groups using the Impact Assessment template.	spans-passthrough-candidates/sent_0002-af3e89d7	org shall define and document a plan to evaluate the system components and the whole system for risks of erasing the prioritized identified demographic groups.
0.8112	spans-passthrough-candidates/sent_0001-eaffc4b8	org shall identify the stakeholders who are responsible for troubleshooting, managing, operating, overseeing, and controlling the system during and after deployment.	spans-passthrough-candidates/sent_0001-281e96ff	org shall identify stakeholders who develop or deploy systems that integrate with this system.
0.8112	spans-passthrough-candidates/sent_0005-3b213781	org shall consult with the reviewers named in the Impact Assessment.	spans-passthrough-candidates/sent_0003-4912ecc3	Review the results when the required Responsible Release Criteria cannot be met.
0.8105	spans-passthrough-candidates/sent_0002-837aeec4	org must include in the published documentation for stakeholders defined in T2.1 evidence of system accuracy and performance and a description of the extent to which these results are generalizable across use cases that were not part of the evaluation.	spans-passthrough-candidates/sent_0002-d5bf2a8a	org must include in the published documentation for stakeholders defined in T2.1 limitations, including uses for which the system was not designed or evaluated.
0.8101	spans-passthrough-candidates/sent_0001-7454d1a1	org must document the identified stakeholders using the Impact Assessment template.	spans-passthrough-candidates/sent_0001-1c1efb32	The org must identify stakeholders who will use or be exposed to the system in accordance with the Impact Assessment requirements.
0.8097	spans-passthrough-candidates/sent_0001-fc0ecaed	org shall complete an Impact Assessment that assesses the system's impact on people, organizations, and society.	spans-passthrough-candidates/sent_0001-56ffa40d	org shall review defined Restricted Uses to determine whether the system meets the definition of any Restricted Use.
0.8087	spans-passthrough-candidates/sent_0003-c3c5777c	The org must document a plan for managing previously unknown failures that come to light once the system is in use.	spans-passthrough-candidates/sent_0003-076545d5	The org must, as part of that plan, describe the system's rollback plan and document the time that may elapse until the entire system across all endpoints can be rolled back.
0.8079	spans-passthrough-candidates/sent_0001-8e800215	developer shall define data requirements with respect to the system's intended uses, stakeholders, and the geographic areas where the system will be deployed.	spans-passthrough-candidates/sent_0003-1fe14e8e	developer shall define methods for evaluating data to be used by the system against the requirements defined in A4.1.
0.8078	spans-passthrough-candidates/sent_0003-f6989717	The org must, as part of that plan, describe the process for updating and releasing updates to each model and document the time that may elapse until the system has been updated across all endpoints.	spans-passthrough-candidates/sent_0003-74208663	The org must, as part of that plan, describe how customers, partners, and end users will be notified of changes to the system, updated understandings of failures, and their best mitigations.
0.8073	spans-passthrough-candidates/sent_0003-77b288f2	developer shall determine and document how often ongoing evaluation should be conducted to continue supporting this Goal.	spans-passthrough-candidates/sent_0003-f92e2fe8	Conduct all evaluations that are tagged as Ongoing Evaluation Checkpoints in other Goals on an ongoing basis.
0.8072	spans-passthrough-candidates/sent_0002-12754d56	org shall evaluate all data sets to assess inclusiveness of identified demographic groups.	spans-passthrough-candidates/sent_0002-0f4a4065	org shall document the evaluation process and its results.
0.8072	spans-passthrough-candidates/sent_0002-d76d3917	developer shall document the system design elements that will enable relevant stakeholders to understand the system's intended uses.	spans-passthrough-candidates/sent_0002-9f3419d2	developer shall document the system design elements that will enable relevant stakeholders to remain aware of the possible tendency to over-rely on outputs produced by the system ("automation bias").
0.8067	spans-passthrough-candidates/sent_0001-fc0ecaed	org shall complete an Impact Assessment that assesses the system's impact on people, organizations, and society.	spans-passthrough-candidates/sent_0001-cc7c8f75	org shall use the Impact Assessment template to document any adverse impacts of these predictable failures on stakeholders.
0.8067	spans-passthrough-candidates/sent_0003-f142b5b8	developer shall use the methods defined in requirement A3.4 to conduct evaluations.	spans-passthrough-candidates/sent_0004-7f043200	developer shall conduct the evaluations defined by requirement T1.3.
0.8066	spans-passthrough-candidates/sent_0001-bd98d82c	Developer shall identify and prioritize demographic groups, including marginalized groups, that may be at risk of experiencing worse quality of service.	spans-passthrough-candidates/sent_0001-19592e42	developer shall include groups defined by a single factor among the identified and prioritized demographic groups.
0.8059	spans-passthrough-candidates/sent_0001-ec53cc4f	Developer shall design AI systems that describe, depict, or otherwise represent people, cultures, or society to minimize the potential for stereotyping, demeaning, or erasing identified demographic groups, including marginalized groups.	spans-passthrough-candidates/sent_0001-12153d98	Developer shall include groups defined by a single factor when identifying and prioritizing demographic groups at risk of stereotyping, demeaning, or erasing outputs.
0.8059	spans-passthrough-candidates/sent_0005-3b213781	org shall consult with the reviewers named in the Impact Assessment.	spans-passthrough-candidates/sent_0005-42d42bd1	org shall consult with the Office of Responsible AI.
0.8046	spans-passthrough-candidates/sent_0001-283c5bb2	org must include in that inventory data and insights generated from data repositories, system analytics, and associated alerts.	spans-passthrough-candidates/sent_0001-38c3efe0	org must include in that inventory processes by which customers can submit information about failures and concerns.
0.8042	spans-passthrough-candidates/sent_0002-56de78bc	org shall define and document Responsible Release Criteria for this Goal.	spans-passthrough-candidates/sent_0005-d4ee8cdb	org shall document the plan that details how the gap will be managed until it can be closed.
0.8021	spans-passthrough-candidates/sent_0002-12754d56	org shall evaluate all data sets to assess inclusiveness of identified demographic groups.	spans-passthrough-candidates/sent_0002-946c3348	org shall document the prioritized identified demographic groups using the Impact Assessment template.
0.8018	spans-passthrough-candidates/sent_0002-4ab95e75	org shall include in the Responsible Release Criteria a concise definition of the problem being solved in the intended use.	spans-passthrough-candidates/sent_0005-0fa70ac4	org shall document that plan.
0.8015	spans-passthrough-candidates/sent_0001-eaffc4b8	org shall identify the stakeholders who are responsible for troubleshooting, managing, operating, overseeing, and controlling the system during and after deployment.	spans-passthrough-candidates/sent_0001-e88f5a4e	org shall document these stakeholders and their oversight and control responsibilities using the Impact Assessment template.
0.8011	spans-passthrough-candidates/sent_0003-076545d5	The org must, as part of that plan, describe the system's rollback plan and document the time that may elapse until the entire system across all endpoints can be rolled back.	spans-passthrough-candidates/sent_0003-f6989717	The org must, as part of that plan, describe the process for updating and releasing updates to each model and document the time that may elapse until the system has been updated across all endpoints.
