sim	a_rule_id	a_req	b_rule_id	b_req
0.8483	spans-passthrough-candidates/sent_0005-427fe04b	remove the intended use from customer-facing materials and make current customers aware of the issue | take action to close the identified gap | discontinue the system | revise documentation related to the intended use | publish the revised documentation to customers | include this information in the required Transparency Note when the system is a platform service made available to external customers or partners	spans-passthrough-candidates/sent_0004-af0ffe3d	develop and implement a plan to close any gaps | remove the intended use from customer-facing materials and make current customers aware of the issue | take action to close the identified gap or discontinue the system | revise documentation related to the intended use | publish the revised documentation to customers
0.8439	spans-passthrough-candidates/sent_0004-70b7b54f	Conduct evaluations defined by requirement T1.3. | Document the pre-release results of the evaluations.	spans-passthrough-candidates/sent_0005-a49c9ff9	evaluate the system according to the evaluation plan defined in requirement RS1.6 | document the pre-release results of the evaluation | determine and document how often ongoing evaluation should be conducted
0.8421	spans-passthrough-candidates/sent_0003-ee66f766	Include any system components to be evaluated, in addition to the whole system. | Define and document the metrics to be used to evaluate the system components and the whole system. | Define and document a description of the data set to be used for this evaluation. | Define and document any target minimum performance level for all groups. | Define and document the target maximum performance difference between groups.	spans-passthrough-candidates/sent_0003-f74e6020	Provide a description of the data set to be used for the evaluation. | Define and document the evaluation that you will perform to support this Goal. | Document any system components to be evaluated, in addition to the whole system. | Document the metrics to be used to evaluate the system components and the whole system. | Document any target minimum performance level for all groups. | Document the target maximum performance difference between groups.
0.8400	spans-passthrough-candidates/sent_0003-22d5d713	Define and document the evaluation to support this Goal. | Include any system components to be evaluated, in addition to the whole system. | Document the metrics to be used to evaluate the system components and the whole system. | Provide a description of the data set to be used for this evaluation. | Define and document Responsible Release Criteria to achieve this Goal. | Document any target minimum performance level for all groups. | Document the target maximum (absolute or relative) performance difference between groups.	spans-passthrough-candidates/sent_0003-f74e6020	Provide a description of the data set to be used for the evaluation. | Define and document the evaluation that you will perform to support this Goal. | Document any system components to be evaluated, in addition to the whole system. | Document the metrics to be used to evaluate the system components and the whole system. | Document any target minimum performance level for all groups. | Document the target maximum performance difference between groups.
0.8375	spans-passthrough-candidates/sent_0002-c5bd3994	Ensure stakeholders can interpret system behavior. | Identify the system elements necessary for stakeholders to understand their oversight responsibilities. | Document the system design elements that will support relevant stakeholders for each oversight and control function.	spans-passthrough-candidates/sent_0002-6d6fc34e	design the system including UX to ensure stakeholders understand the system's intended uses | document how the system aids their ability to interpret relevant system responses | document how the system design discourages automation bias | define and document the method to evaluate whether stakeholders can interpret relevant system responses reasonably well.
0.8370	spans-passthrough-candidates/sent_0001-16277393	Identify and prioritize demographic groups that may be at risk of being differentially impacted by the system based on intended uses and geographic areas where the system will be deployed. | Include groups defined by a single factor. | Include groups defined by a combination of factors.	spans-passthrough-candidates/sent_0001-b9d18ee1	Identify and prioritize demographic groups that may be at risk of being subject to stereotyping, demeaning, or erasing outputs of the system. | Include groups defined by a single factor. | Include groups defined by a combination of factors.
0.8249	spans-passthrough-candidates/sent_0002-b95b775c	Identify the system elements necessary for stakeholders to understand their oversight responsibilities and carry them out. | Document the system design elements that will support relevant stakeholders for each oversight and control function. | Ensure stakeholders understand the system's intended uses. | Provide guidance on effectively executing interactions with the system. | Educate stakeholders on how to interpret system behavior. | Clarify when and how to override, intervene, or interrupt the system. | Raise awareness about the tendency of over-relying on outputs produced by the system. | Identify system UX, features, alerting and reporting functions, and educational materials necessary for stakeholders to effectively understand their oversight responsibilities.	spans-passthrough-candidates/sent_0002-b8cf4743	Ensure stakeholders understand the system's intended uses. | Ensure stakeholders know how to effectively execute interactions with the system. | Ensure stakeholders know how to interpret system behavior. | Ensure stakeholders know when and how to override, intervene, or interrupt the system. | Ensure stakeholders know how to remain aware of the possible tendency of over-relying on outputs produced by the system.
0.8245	spans-passthrough-candidates/sent_0004-70b7b54f	Conduct evaluations defined by requirement T1.3. | Document the pre-release results of the evaluations.	spans-passthrough-candidates/sent_0005-0ac21ded	evaluate the system according to the evaluation plan defined in requirement RS1.6 | document the pre-release results of the evaluation | determine and document how often ongoing evaluation should be conducted
0.8205	spans-passthrough-candidates/sent_0001-16277393	Identify and prioritize demographic groups that may be at risk of being differentially impacted by the system based on intended uses and geographic areas where the system will be deployed. | Include groups defined by a single factor. | Include groups defined by a combination of factors.	spans-passthrough-candidates/sent_0001-4e6ccb60	Identify and prioritize demographic groups that may be at risk of being subject to stereotyping, demeaning, or erasing outputs of the system. | Identify groups defined by a single factor. | Identify groups defined by a combination of factors.
0.8191	spans-passthrough-candidates/sent_0002-b8cf4743	Ensure stakeholders understand the system's intended uses. | Ensure stakeholders know how to effectively execute interactions with the system. | Ensure stakeholders know how to interpret system behavior. | Ensure stakeholders know when and how to override, intervene, or interrupt the system. | Ensure stakeholders know how to remain aware of the possible tendency of over-relying on outputs produced by the system.	spans-passthrough-candidates/sent_0002-c5bd3994	Ensure stakeholders can interpret system behavior. | Identify the system elements necessary for stakeholders to understand their oversight responsibilities. | Document the system design elements that will support relevant stakeholders for each oversight and control function.
0.8162	spans-passthrough-candidates/sent_0001-16277393	Identify and prioritize demographic groups that may be at risk of being differentially impacted by the system based on intended uses and geographic areas where the system will be deployed. | Include groups defined by a single factor. | Include groups defined by a combination of factors.	spans-passthrough-candidates/sent_0001-97f4899d	Identify and prioritize demographic groups, including marginalized groups, that may be at risk of being subject to stereotyping, demeaning, or erasing outputs of the system. | Include groups defined by a single factor. | Include groups defined by a combination of factors.
0.8158	spans-passthrough-candidates/sent_0005-8c75977a	consult with the reviewers named in the Impact Assessment | develop a plan detailing how the gap will be managed until it can be closed | document that plan	spans-passthrough-candidates/sent_0004-358b1a06	consult with named reviewers | consult with the Office of Responsible AI to develop and implement a plan to close any gaps | document the process, its results, and conclusions | remove the intended use from customer-facing materials and make current customers aware of the issue | take action to close the identified gap or discontinue the system | revise documentation related to the intended use | publish the revised documentation to customers
0.8126	spans-passthrough-candidates/sent_0004-72d3a664	consult with named reviewers | develop and implement a plan to close any gaps	spans-passthrough-candidates/sent_0004-af0ffe3d	develop and implement a plan to close any gaps | remove the intended use from customer-facing materials and make current customers aware of the issue | take action to close the identified gap or discontinue the system | revise documentation related to the intended use | publish the revised documentation to customers
0.8099	spans-passthrough-candidates/sent_0002-b8cf4743	Ensure stakeholders understand the system's intended uses. | Ensure stakeholders know how to effectively execute interactions with the system. | Ensure stakeholders know how to interpret system behavior. | Ensure stakeholders know when and how to override, intervene, or interrupt the system. | Ensure stakeholders know how to remain aware of the possible tendency of over-relying on outputs produced by the system.	spans-passthrough-candidates/sent_0002-604018f1	document how the system design supports stakeholders' understanding of intended uses | document how the system aids their ability to interpret relevant system responses | document how the system design discourages automation bias
0.8055	spans-passthrough-candidates/sent_0001-0c15f1f7	Complete an Impact Assessment of the system's impact on people, organizations, and society.	spans-passthrough-candidates/sent_0002-6f0977d3	review the completed Impact Assessment with the reviewers identified according to your organization's compliance process
0.8046	spans-passthrough-candidates/sent_0003-63ba2b9b	Use the methods defined in requirement A3.4 to conduct evaluations. | Document the pre-release results of the evaluations. | Determine and document how often ongoing evaluation should be conducted.	spans-passthrough-candidates/sent_0003-fc9d899a	evaluate all data sets using the methods defined in requirement A4.4 | document the results of the evaluation
0.8023	spans-passthrough-candidates/sent_0002-9b79e721	Define and document Responsible Release Criteria including a concise definition of the problem being solved. | Include performance metrics and their Responsible Release Criteria. | Include error types and their Responsible Release Criteria.	spans-passthrough-candidates/sent_0004-a325ccf5	define and document Responsible Release Criteria to achieve this Goal. | conduct evaluations defined by requirement A5.4 using a near-release version of the system. | document the results. | provide guidance on evaluating oversight and control functions to the third party responsible for evaluating oversight or control functions.
0.8010	spans-passthrough-candidates/sent_0003-f1a77ed8	Define and document the evaluation that you will perform to support this Goal. | For each metric, document any target minimum performance level for all groups. | For each metric, document the target maximum (absolute or relative) performance difference between groups.	spans-passthrough-candidates/sent_0003-ff3d6d0d	Define and document the evaluation to support this Goal. | Include any system components to be evaluated, in addition to the whole system. | Define and document Responsible Release Criteria to achieve this Goal.
0.8000	spans-passthrough-candidates/sent_0002-b8cf4743	Ensure stakeholders understand the system's intended uses. | Ensure stakeholders know how to effectively execute interactions with the system. | Ensure stakeholders know how to interpret system behavior. | Ensure stakeholders know when and how to override, intervene, or interrupt the system. | Ensure stakeholders know how to remain aware of the possible tendency of over-relying on outputs produced by the system.	spans-passthrough-candidates/sent_0002-6d6fc34e	design the system including UX to ensure stakeholders understand the system's intended uses | document how the system aids their ability to interpret relevant system responses | document how the system design discourages automation bias | define and document the method to evaluate whether stakeholders can interpret relevant system responses reasonably well.
0.7990	spans-passthrough-candidates/sent_0003-c0fde617	Document the pre-release results of the evaluations. | Determine and document how often ongoing evaluation should be conducted.	spans-passthrough-candidates/sent_0006-02257221	Document pre-release evaluation results as described by requirements F2.4, F2.5, and F2.6. | Determine and document how often ongoing evaluation should be conducted to continue supporting this goal.
0.7968	spans-passthrough-candidates/sent_0001-b42092ce	Identify and prioritize demographic groups, including marginalized groups, that may be at risk of experiencing worse quality of service based on intended uses and geographic areas where the system will be deployed. | Include groups defined by a single factor. | Include groups defined by a combination of factors.	spans-passthrough-candidates/sent_0001-97f4899d	Identify and prioritize demographic groups, including marginalized groups, that may be at risk of being subject to stereotyping, demeaning, or erasing outputs of the system. | Include groups defined by a single factor. | Include groups defined by a combination of factors.
0.7955	spans-passthrough-candidates/sent_0003-44535e91	provide guidance on human oversight considerations to the third party responsible for implementing the system elements identified in A5.2 | define and document the method to be used to evaluate whether each oversight or control function can be accomplished by stakeholders in realistic conditions of system use | include the metrics or rubrics that will be used in the evaluations.	spans-passthrough-candidates/sent_0003-d24f4a89	define and document the method to be used to evaluate whether each oversight or control function can be accomplished by stakeholders in realistic conditions of system use | include the metrics or rubrics that will be used in the evaluations
0.7950	spans-passthrough-candidates/sent_0008-a637de9b	use Best Practices for Age, Gender Identity, and Ancestry to help identify demographic groups and methods for collecting demographic information. | work with user researchers to understand variations in demographic groups across intended uses and geographic areas. | work with domain-specific subject matter experts to understand the facts that impact performance of your system and how they vary across identified demographic groups in this domain. | work with members of identified demographic groups to understand risks of and impacts associated with differences between the rates at which resources and opportunities are allocated.	spans-passthrough-candidates/sent_0006-4cc0871d	Work with user researchers, subject matter experts, and members of identified demographic groups to understand risks and their impacts. | Use CheckList to help evaluate these risks involving identified demographic groups, if appropriate for the system. | Use red teaming exercises to evaluate these risks involving identified demographic groups. | Mitigate any risks of these types of harms that you can.
0.7947	spans-passthrough-candidates/sent_0001-b42092ce	Identify and prioritize demographic groups, including marginalized groups, that may be at risk of experiencing worse quality of service based on intended uses and geographic areas where the system will be deployed. | Include groups defined by a single factor. | Include groups defined by a combination of factors.	spans-passthrough-candidates/sent_0001-b9d18ee1	Identify and prioritize demographic groups that may be at risk of being subject to stereotyping, demeaning, or erasing outputs of the system. | Include groups defined by a single factor. | Include groups defined by a combination of factors.
0.7938	spans-passthrough-candidates/sent_0003-c0fde617	Document the pre-release results of the evaluations. | Determine and document how often ongoing evaluation should be conducted.	spans-passthrough-candidates/sent_0003-7716a87c	document the results of evaluation | document any changes to the Responsible Release Criteria
0.7915	spans-passthrough-candidates/sent_0002-b95b775c	Identify the system elements necessary for stakeholders to understand their oversight responsibilities and carry them out. | Document the system design elements that will support relevant stakeholders for each oversight and control function. | Ensure stakeholders understand the system's intended uses. | Provide guidance on effectively executing interactions with the system. | Educate stakeholders on how to interpret system behavior. | Clarify when and how to override, intervene, or interrupt the system. | Raise awareness about the tendency of over-relying on outputs produced by the system. | Identify system UX, features, alerting and reporting functions, and educational materials necessary for stakeholders to effectively understand their oversight responsibilities.	spans-passthrough-candidates/sent_0002-6d6fc34e	design the system including UX to ensure stakeholders understand the system's intended uses | document how the system aids their ability to interpret relevant system responses | document how the system design discourages automation bias | define and document the method to evaluate whether stakeholders can interpret relevant system responses reasonably well.
0.7912	spans-passthrough-candidates/sent_0001-16277393	Identify and prioritize demographic groups that may be at risk of being differentially impacted by the system based on intended uses and geographic areas where the system will be deployed. | Include groups defined by a single factor. | Include groups defined by a combination of factors.	spans-passthrough-candidates/sent_0008-8fa9add7	use Best Practices for Age, Gender Identity, and Ancestry to help identify demographic groups and methods for collecting demographic information. | work with user researchers to understand variations in demographic groups across intended uses and geographic areas. | work with domain-specific subject matter experts to understand the facts that impact performance of your system and how they vary across identified demographic groups in this domain. | work with members of identified demographic groups to understand risks of and impacts associated with differences between the rates at which resources and opportunities are allocated.
0.7883	spans-passthrough-candidates/sent_0010-0984545b	Use Analysis Platform to understand the representation of identified demographic groups in data sets for training and evaluating the system. | Document the representation of identified demographic groups in a Datasheet. | Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate for the system.	spans-passthrough-candidates/sent_0011-5f01a348	Use Error Analysis to help understand factors that may account for performance levels and differences. | Use one or more techniques available as part of the Interpret ML toolkit to help understand factors that may account for performance levels and differences. | Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate for the system. | Be prepared to collect additional training data for identified demographic groups.
0.7864	spans-passthrough-candidates/sent_0005-addd323c	consult with the reviewers named in the Impact Assessment | develop a plan detailing how the gap will be managed until it can be closed | document that plan	spans-passthrough-candidates/sent_0004-72d3a664	consult with named reviewers | develop and implement a plan to close any gaps
0.7838	spans-passthrough-candidates/sent_0002-b95b775c	Identify the system elements necessary for stakeholders to understand their oversight responsibilities and carry them out. | Document the system design elements that will support relevant stakeholders for each oversight and control function. | Ensure stakeholders understand the system's intended uses. | Provide guidance on effectively executing interactions with the system. | Educate stakeholders on how to interpret system behavior. | Clarify when and how to override, intervene, or interrupt the system. | Raise awareness about the tendency of over-relying on outputs produced by the system. | Identify system UX, features, alerting and reporting functions, and educational materials necessary for stakeholders to effectively understand their oversight responsibilities.	spans-passthrough-candidates/sent_0002-604018f1	document how the system design supports stakeholders' understanding of intended uses | document how the system aids their ability to interpret relevant system responses | document how the system design discourages automation bias
0.7828	spans-passthrough-candidates/sent_0005-fa30c08e	document the pre-release results of the evaluation | determine how often ongoing evaluation should be conducted	spans-passthrough-candidates/sent_0003-7716a87c	document the results of evaluation | document any changes to the Responsible Release Criteria
0.7809	spans-passthrough-candidates/sent_0003-22d5d713	Define and document the evaluation to support this Goal. | Include any system components to be evaluated, in addition to the whole system. | Document the metrics to be used to evaluate the system components and the whole system. | Provide a description of the data set to be used for this evaluation. | Define and document Responsible Release Criteria to achieve this Goal. | Document any target minimum performance level for all groups. | Document the target maximum (absolute or relative) performance difference between groups.	spans-passthrough-candidates/sent_0004-310d51af	Evaluate the system according to the defined Responsible Release Criteria. | Reassess the system design, including the choice of training data, features, objective function, and training algorithm. | Identify demographic groups that do not meet the target minimum performance level and improve their performance. | Minimize performance differences between identified demographic groups that exceed the target maximum.
0.7768	spans-passthrough-candidates/sent_0002-bed30c4e	Document the prioritized identified demographic groups using the Impact Assessment template. | Define and document any system components to be evaluated, in addition to the whole system. | Define and document a plan to evaluate the system components and the whole system for risks of stereotyping, demeaning, and erasing the prioritized identified demographic groups.	spans-passthrough-candidates/sent_0006-b62c07eb	Use CheckList to help evaluate risks involving identified demographic groups. | Work with user researchers, subject matter experts, and members of identified demographic groups to understand these risks and their impacts. | Use red teaming exercises to evaluate these risks involving identified demographic groups. | Mitigate any risks of these types of harms that you can.
0.7765	spans-passthrough-candidates/sent_0003-8690b0b8	review the Impact Assessment	spans-passthrough-candidates/sent_0001-42893167	Review defined Restricted Uses to determine whether the system meets the definition of any Restricted Use. | Document this in the Impact Assessment. | Follow the requirements for the Restricted Use.
0.7756	spans-passthrough-candidates/sent_0003-8690b0b8	review the Impact Assessment	spans-passthrough-candidates/sent_0001-9155a42b	Review defined Restricted Uses to determine whether the system meets the definition of any Restricted Use. | Document this in the Impact Assessment. | Follow the requirements for the Restricted Use.
0.7755	spans-passthrough-candidates/sent_0008-8fa9add7	use Best Practices for Age, Gender Identity, and Ancestry to help identify demographic groups and methods for collecting demographic information. | work with user researchers to understand variations in demographic groups across intended uses and geographic areas. | work with domain-specific subject matter experts to understand the facts that impact performance of your system and how they vary across identified demographic groups in this domain. | work with members of identified demographic groups to understand risks of and impacts associated with differences between the rates at which resources and opportunities are allocated.	spans-passthrough-candidates/sent_0001-b9d18ee1	Identify and prioritize demographic groups that may be at risk of being subject to stereotyping, demeaning, or erasing outputs of the system. | Include groups defined by a single factor. | Include groups defined by a combination of factors.
0.7749	spans-passthrough-candidates/sent_0004-6000fa6a	Reassess the system design, including the choice of training data, features, objective function, and training algorithm, to improve performance for any identified demographic group that does not meet any target minimum performance level. | Minimize performance differences between identified demographic groups, paying particular attention to those that exceed the target maximum.	spans-passthrough-candidates/sent_0011-5f01a348	Use Error Analysis to help understand factors that may account for performance levels and differences. | Use one or more techniques available as part of the Interpret ML toolkit to help understand factors that may account for performance levels and differences. | Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate for the system. | Be prepared to collect additional training data for identified demographic groups.
0.7709	spans-passthrough-candidates/sent_0004-6000fa6a	Reassess the system design, including the choice of training data, features, objective function, and training algorithm, to improve performance for any identified demographic group that does not meet any target minimum performance level. | Minimize performance differences between identified demographic groups, paying particular attention to those that exceed the target maximum.	spans-passthrough-candidates/sent_0011-27181922	Use one or more techniques available as part of the Interpret ML toolkit to help understand factors that may account for performance levels and differences. | Use Error Analysis to help understand factors that may account for performance levels and differences. | Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate for the system. | Be prepared to collect additional training data for identified demographic groups.
0.7697	spans-passthrough-candidates/sent_0010-0984545b	Use Analysis Platform to understand the representation of identified demographic groups in data sets for training and evaluating the system. | Document the representation of identified demographic groups in a Datasheet. | Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate for the system.	spans-passthrough-candidates/sent_0011-27181922	Use one or more techniques available as part of the Interpret ML toolkit to help understand factors that may account for performance levels and differences. | Use Error Analysis to help understand factors that may account for performance levels and differences. | Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate for the system. | Be prepared to collect additional training data for identified demographic groups.
0.7694	spans-passthrough-candidates/sent_0002-69c92afe	Publish documentation for the system so that stakeholders can understand the system. | Include capabilities in the documentation. | Include intended uses in the documentation. | Include operational factors and settings that allow for effective and responsible system use in the documentation. | Include limitations, including uses for which the system was not designed or evaluated, in the documentation. | Include evidence of system accuracy and performance as well as a description of the extent to which these results are generalizable across use cases that were not part of the evaluation in the documentation.	spans-passthrough-candidates/sent_0002-44f96ba3	Publish a Transparency Note. | Document capabilities, intended uses, uses that require extra care or guidance. | Document operational factors and settings that allow for effective and responsible system use. | Document limitations, including uses for which the system was not designed or evaluated. | Document evidence of system accuracy and performance.
0.7692	spans-passthrough-candidates/sent_0001-315c4e3b	Microsoft AI systems must be designed to be secure in accordance with the Microsoft Security Policy.	spans-passthrough-candidates/sent_0001-89ad070d	design AI systems to be inclusive in accordance with the Microsoft Accessibility Standards
0.7690	spans-passthrough-candidates/sent_0010-0984545b	Use Analysis Platform to understand the representation of identified demographic groups in data sets for training and evaluating the system. | Document the representation of identified demographic groups in a Datasheet. | Use the Fairlearn Python toolkit's assessment and mitigation capabilities, if appropriate for the system.	spans-passthrough-candidates/sent_0011-262672b7	Use the Fairlearn Python toolkit's assessment and mitigation capabilities. | Use Error Analysis to help understand factors that may account for performance levels and differences. | Use one or more techniques available as part of the Interpret ML toolkit to help understand factors that may account for performance levels and differences. | Be prepared to collect additional training data for identified demographic groups.
0.7679	spans-passthrough-candidates/sent_0005-427fe04b	remove the intended use from customer-facing materials and make current customers aware of the issue | take action to close the identified gap | discontinue the system | revise documentation related to the intended use | publish the revised documentation to customers | include this information in the required Transparency Note when the system is a platform service made available to external customers or partners	spans-passthrough-candidates/sent_0002-2b921134	evaluate the updated system in accordance with requirement RS1.6 | add the new intended use to the Impact Assessment | publish updated communication in accordance with requirement RS1.9 | update customer documentation to include the new use as an unsupported use
0.7670	spans-passthrough-candidates/sent_0001-b42092ce	Identify and prioritize demographic groups, including marginalized groups, that may be at risk of experiencing worse quality of service based on intended uses and geographic areas where the system will be deployed. | Include groups defined by a single factor. | Include groups defined by a combination of factors.	spans-passthrough-candidates/sent_0001-4e6ccb60	Identify and prioritize demographic groups that may be at risk of being subject to stereotyping, demeaning, or erasing outputs of the system. | Identify groups defined by a single factor. | Identify groups defined by a combination of factors.
0.7656	spans-passthrough-candidates/sent_0006-678ae843	work to resolve the issues | a reassessment of intended uses is required | updated documentation is required	spans-passthrough-candidates/sent_0002-2b921134	evaluate the updated system in accordance with requirement RS1.6 | add the new intended use to the Impact Assessment | publish updated communication in accordance with requirement RS1.9 | update customer documentation to include the new use as an unsupported use
0.7652	spans-passthrough-candidates/sent_0001-c6725628	Identify the stakeholders who are responsible for troubleshooting, managing, operating, overseeing, and controlling the system during and after deployment. | Document these stakeholders and their oversight and control responsibilities using the Impact Assessment template.	spans-passthrough-candidates/sent_0002-f012d2a5	document stakeholders using the Impact Assessment template | design the system including system UX, features, reporting functions, educational materials, and outputs to inform stakeholders of the AI system type | label any output intended to be used outside the system as being produced by AI
0.7632	spans-passthrough-candidates/sent_0004-a325ccf5	define and document Responsible Release Criteria to achieve this Goal. | conduct evaluations defined by requirement A5.4 using a near-release version of the system. | document the results. | provide guidance on evaluating oversight and control functions to the third party responsible for evaluating oversight or control functions.	spans-passthrough-candidates/sent_0003-ff3d6d0d	Define and document the evaluation to support this Goal. | Include any system components to be evaluated, in addition to the whole system. | Define and document Responsible Release Criteria to achieve this Goal.
0.7631	spans-passthrough-candidates/sent_0003-8690b0b8	review the Impact Assessment	spans-passthrough-candidates/sent_0001-e07c2e1d	Review defined Restricted Uses to determine whether the system meets the definition of any Restricted Use. | Document in the Impact Assessment if the system meets the definition of any Restricted Use. | Follow the requirements for the Restricted Use.
0.7603	spans-passthrough-candidates/sent_0001-9155a42b	Review defined Restricted Uses to determine whether the system meets the definition of any Restricted Use. | Document this in the Impact Assessment. | Follow the requirements for the Restricted Use.	spans-passthrough-candidates/sent_0003-639cad7a	Review systems at least annually against the definitions for Sensitive Uses and Restricted Uses. | Report systems that meet the criteria for Sensitive Uses to the Office of Responsible AI. | Notify the Office of Responsible AI if there are systems that meet the criteria for Restricted Uses.
0.7603	spans-passthrough-candidates/sent_0004-706edefc	define intended uses that ensure reliability and safety | document your conclusions | define and document an evaluation plan based on requirements RS1.1, RS1.3, RS1.4, and RS1.5	spans-passthrough-candidates/sent_0002-28d59c3f	evaluate the updated system in accordance with requirement RS1.6 | add the new intended use to the Impact Assessment | publish updated communication in accordance with requirement RS1.9
0.7595	spans-passthrough-candidates/sent_0005-addd323c	consult with the reviewers named in the Impact Assessment | develop a plan detailing how the gap will be managed until it can be closed | document that plan	spans-passthrough-candidates/sent_0006-678ae843	work to resolve the issues | a reassessment of intended uses is required | updated documentation is required
0.7567	spans-passthrough-candidates/sent_0002-69c92afe	Publish documentation for the system so that stakeholders can understand the system. | Include capabilities in the documentation. | Include intended uses in the documentation. | Include operational factors and settings that allow for effective and responsible system use in the documentation. | Include limitations, including uses for which the system was not designed or evaluated, in the documentation. | Include evidence of system accuracy and performance as well as a description of the extent to which these results are generalizable across use cases that were not part of the evaluation in the documentation.	spans-passthrough-candidates/sent_0007-9f3a7f5d	Provide documentation to customers and potential customers of the system that includes the outputs of requirements RS1.2, RS1.7 and RS1.8. | Include information on unsupported uses defined in the Impact Assessment and in RS1.8.
0.7550	spans-passthrough-candidates/sent_0008-8fa9add7	use Best Practices for Age, Gender Identity, and Ancestry to help identify demographic groups and methods for collecting demographic information. | work with user researchers to understand variations in demographic groups across intended uses and geographic areas. | work with domain-specific subject matter experts to understand the facts that impact performance of your system and how they vary across identified demographic groups in this domain. | work with members of identified demographic groups to understand risks of and impacts associated with differences between the rates at which resources and opportunities are allocated.	spans-passthrough-candidates/sent_0001-97f4899d	Identify and prioritize demographic groups, including marginalized groups, that may be at risk of being subject to stereotyping, demeaning, or erasing outputs of the system. | Include groups defined by a single factor. | Include groups defined by a combination of factors.
0.7525	spans-passthrough-candidates/sent_0003-639cad7a	Review systems at least annually against the definitions for Sensitive Uses and Restricted Uses. | Report systems that meet the criteria for Sensitive Uses to the Office of Responsible AI. | Notify the Office of Responsible AI if there are systems that meet the criteria for Restricted Uses.	spans-passthrough-candidates/sent_0005-ec569138	consult with the reviewers named in the Impact Assessment | consult with the Office of Responsible AI to develop a plan detailing how the gap will be managed until it can be closed | document that plan
0.7523	spans-passthrough-candidates/sent_0008-8fa9add7	use Best Practices for Age, Gender Identity, and Ancestry to help identify demographic groups and methods for collecting demographic information. | work with user researchers to understand variations in demographic groups across intended uses and geographic areas. | work with domain-specific subject matter experts to understand the facts that impact performance of your system and how they vary across identified demographic groups in this domain. | work with members of identified demographic groups to understand risks of and impacts associated with differences between the rates at which resources and opportunities are allocated.	spans-passthrough-candidates/sent_0001-4e6ccb60	Identify and prioritize demographic groups that may be at risk of being subject to stereotyping, demeaning, or erasing outputs of the system. | Identify groups defined by a single factor. | Identify groups defined by a combination of factors.
0.7522	spans-passthrough-candidates/sent_0002-6f0977d3	review the completed Impact Assessment with the reviewers identified according to your organization's compliance process	spans-passthrough-candidates/sent_0003-954df305	update the Impact Assessment
0.7517	spans-passthrough-candidates/sent_0002-b95b775c	Identify the system elements necessary for stakeholders to understand their oversight responsibilities and carry them out. | Document the system design elements that will support relevant stakeholders for each oversight and control function. | Ensure stakeholders understand the system's intended uses. | Provide guidance on effectively executing interactions with the system. | Educate stakeholders on how to interpret system behavior. | Clarify when and how to override, intervene, or interrupt the system. | Raise awareness about the tendency of over-relying on outputs produced by the system. | Identify system UX, features, alerting and reporting functions, and educational materials necessary for stakeholders to effectively understand their oversight responsibilities.	spans-passthrough-candidates/sent_0003-44535e91	provide guidance on human oversight considerations to the third party responsible for implementing the system elements identified in A5.2 | define and document the method to be used to evaluate whether each oversight or control function can be accomplished by stakeholders in realistic conditions of system use | include the metrics or rubrics that will be used in the evaluations.
0.7484	spans-passthrough-candidates/sent_0009-cc2ed59c	work with user researchers to understand variations in demographic groups across intended uses and geographic areas. | work with domain-specific subject matter experts to understand the factors that impact performance of your system and how they vary across identified demographic groups in this domain. | work with members of identified demographic groups to understand the risks of and impacts associated with differences in quality of service.	spans-passthrough-candidates/sent_0006-b62c07eb	Use CheckList to help evaluate risks involving identified demographic groups. | Work with user researchers, subject matter experts, and members of identified demographic groups to understand these risks and their impacts. | Use red teaming exercises to evaluate these risks involving identified demographic groups. | Mitigate any risks of these types of harms that you can.
0.7484	spans-passthrough-candidates/sent_0003-8690b0b8	review the Impact Assessment	spans-passthrough-candidates/sent_0002-04096553	evaluate the updated system in accordance with requirement RS1.6 | add the new intended use to the Impact Assessment | publish updated communication in accordance with requirement RS1.9
0.7484	spans-passthrough-candidates/sent_0006-678ae843	work to resolve the issues | a reassessment of intended uses is required | updated documentation is required	spans-passthrough-candidates/sent_0002-04096553	evaluate the updated system in accordance with requirement RS1.6 | add the new intended use to the Impact Assessment | publish updated communication in accordance with requirement RS1.9
0.7482	spans-passthrough-candidates/sent_0006-17d5af97	Identify and document justifiable factors for differences in resource allocation to demographic groups. | Document the pre-release results for the evaluation described by requirements F2.4, F2.5, and F2.6. | Determine and document how often ongoing evaluation should be conducted to continue supporting this goal.	spans-passthrough-candidates/sent_0004-54885677	Determine and document how often ongoing evaluation should be conducted to continue supporting this goal. | Document the pre-release results from requirements F3.4 and F3.5.
0.7480	spans-passthrough-candidates/sent_0003-ff3d6d0d	Define and document the evaluation to support this Goal. | Include any system components to be evaluated, in addition to the whole system. | Define and document Responsible Release Criteria to achieve this Goal.	spans-passthrough-candidates/sent_0006-17d5af97	Identify and document justifiable factors for differences in resource allocation to demographic groups. | Document the pre-release results for the evaluation described by requirements F2.4, F2.5, and F2.6. | Determine and document how often ongoing evaluation should be conducted to continue supporting this goal.
