sim	a_rule_id	a_req	b_rule_id	b_req
0.8131	spans-passthrough-candidates/sent_0005-75cbcf46	business associate shall not use or disclose protected health information except as permitted or required by its business associate contract or other arrangement pursuant to §164.504(e) or as required by law.	spans-passthrough-candidates/sent_0004-982dac67	The business associate shall report to the covered entity any use or disclosure of protected health information not provided for by its contract of which it becomes aware, including breaches of unsecured protected health information as required by §164.410.
0.8129	spans-passthrough-candidates/sent_0005-9b914ce1	entity shall disclose protected health information to an individual when requested under and required by §164.524 or §164.528.	spans-passthrough-candidates/sent_0005-8a721236	entity shall disclose protected health information when required by the Secretary under subpart C of part 160 to investigate or determine the covered entity's compliance with this subchapter.
0.8126	spans-passthrough-candidates/sent_0023-770983bc	Entity must not use or disclose protected health information in a manner inconsistent with such notice.	spans-passthrough-candidates/sent_0002-b0f98b13	entity must provide the individual with a copy of the signed authorization when seeking such an authorization.
0.8117	spans-passthrough-candidates/sent_0014-a69a62c4	The entity shall include in the authorization the name or other specific identification of the person(s) or class of persons to whom the entity may make the requested use or disclosure.	spans-passthrough-candidates/sent_0014-b69f908c	The entity shall include in the authorization an expiration date or an expiration event that relates to the individual or the purpose of the use or disclosure.
0.8113	spans-passthrough-candidates/sent_0005-9b914ce1	entity shall disclose protected health information to an individual when requested under and required by §164.524 or §164.528.	spans-passthrough-candidates/sent_0023-770983bc	Entity must not use or disclose protected health information in a manner inconsistent with such notice.
0.8111	spans-passthrough-candidates/sent_0011-4c41da50	org must not use or further disclose the protected health information other than as permitted or required by the plan documents or as required by law.	spans-passthrough-candidates/sent_0013-61f04c5f	org must not permit a health insurance issuer or HMO to disclose protected health information to a plan sponsor as otherwise permitted by this paragraph unless the statement required by § 164.520(b)(1)(iii)(C) is included in the appropriate notice.
0.8110	spans-passthrough-candidates/sent_0011-e74a3681	org must ensure that any agents to whom it provides protected health information agree to the same restrictions and conditions that apply to the plan sponsor with respect to such information.	spans-passthrough-candidates/sent_0012-0ec05553	org must ensure that any employee or person who receives protected health information relating to payment under, health care operations of, or other matters pertaining to the group health plan in the ordinary course of business is included in that description.
0.8110	spans-passthrough-candidates/sent_0011-4c41da50	org must not use or further disclose the protected health information other than as permitted or required by the plan documents or as required by law.	spans-passthrough-candidates/sent_0012-70254725	org must return or destroy all protected health information received from the group health plan that the sponsor still maintains in any form and retain no copies of such information when it is no longer needed for the purpose for which the disclosure was made, if feasible.
0.8107	spans-passthrough-candidates/sent_0011-82748cee	org must amend the group health plan's plan documents to establish the permitted and required uses and disclosures of protected health information by the plan sponsor and ensure such uses and disclosures are not inconsistent with this subpart.	spans-passthrough-candidates/sent_0011-a3126985	org must not use or disclose the protected health information for employment-related actions and decisions or in connection with any other benefit or employee benefit plan of the plan sponsor.
0.8103	spans-passthrough-candidates/sent_0014-a69a62c4	The entity shall include in the authorization the name or other specific identification of the person(s) or class of persons to whom the entity may make the requested use or disclosure.	spans-passthrough-candidates/sent_0014-895c4e2b	The entity shall include in the authorization a description of each purpose of the requested use or disclosure.
0.8103	spans-passthrough-candidates/sent_0012-aee6f9b0	org must ensure that the adequate separation required in paragraph (f)(2)(iii) of this section is established.	spans-passthrough-candidates/sent_0012-0ec05553	org must ensure that any employee or person who receives protected health information relating to payment under, health care operations of, or other matters pertaining to the group health plan in the ordinary course of business is included in that description.
0.8094	spans-passthrough-candidates/sent_0023-770983bc	Entity must not use or disclose protected health information in a manner inconsistent with such notice.	spans-passthrough-candidates/sent_0009-37a37d7d	Entity must not use or disclose PHI pursuant to an authorization that the covered entity knows has been revoked.
0.8091	spans-passthrough-candidates/sent_0012-aee6f9b0	org must ensure that the adequate separation required in paragraph (f)(2)(iii) of this section is established.	spans-passthrough-candidates/sent_0012-b581123c	org must ensure the plan documents provide an effective mechanism for resolving any issues of noncompliance by the persons described in the plan documents with the plan document provisions required by this paragraph.
0.8089	spans-passthrough-candidates/sent_0011-82748cee	org must amend the group health plan's plan documents to establish the permitted and required uses and disclosures of protected health information by the plan sponsor and ensure such uses and disclosures are not inconsistent with this subpart.	spans-passthrough-candidates/sent_0011-e74a3681	org must ensure that any agents to whom it provides protected health information agree to the same restrictions and conditions that apply to the plan sponsor with respect to such information.
0.8087	spans-passthrough-candidates/sent_0011-82748cee	org must amend the group health plan's plan documents to establish the permitted and required uses and disclosures of protected health information by the plan sponsor and ensure such uses and disclosures are not inconsistent with this subpart.	spans-passthrough-candidates/sent_0012-0ec05553	org must ensure that any employee or person who receives protected health information relating to payment under, health care operations of, or other matters pertaining to the group health plan in the ordinary course of business is included in that description.
0.8079	spans-passthrough-candidates/sent_0009-8c426967	Entity must not use or disclose PHI pursuant to an authorization when the expiration date has passed or the expiration event has occurred.	spans-passthrough-candidates/sent_0002-ab6d71e0	entity must ensure the authorization is written in plain language.
0.8079	spans-passthrough-candidates/sent_0009-ff2752ad	Entity must not use or disclose PHI pursuant to an authorization when the covered entity knows that any material information in the authorization is false.	spans-passthrough-candidates/sent_0002-ab6d71e0	entity must ensure the authorization is written in plain language.
0.8070	spans-passthrough-candidates/sent_0014-93949593	Entity must not use or disclose the protected health information covered by the agreed restriction in violation of that restriction.	spans-passthrough-candidates/sent_0009-37a37d7d	Entity must not use or disclose PHI pursuant to an authorization that the covered entity knows has been revoked.
0.8070	spans-passthrough-candidates/sent_0019-b360c314	entity must treat such parent, guardian, or other person acting in loco parentis as a personal representative under this subchapter with respect to protected health information relevant to such personal representation, except when one of the listed exceptions applies.	spans-passthrough-candidates/sent_0020-65750ce1	Ensure that any decision to provide or deny access under § 164.524 to a parent, guardian, or other person acting in loco parentis in these circumstances is made by a licensed health care professional.
0.8060	spans-passthrough-candidates/sent_0012-64b52b9b	Do not treat reproductive health care provided by another person as lawful for purposes of using or disclosing protected health information when the actor has actual knowledge that the reproductive health care was not lawful under the circumstances in which it was provided.	spans-passthrough-candidates/sent_0003-91c60794	provider and business associate must not use or disclose protected health information potentially related to reproductive health care for purposes specified in § 164.512(d), (e), (f), or (g)(1) unless they have obtained a valid attestation under paragraph (b)(1) from the person requesting the use or disclosure and are complying with all applicable conditions of this part.
0.8058	spans-passthrough-candidates/sent_0006-cdf60801	business associate must disclose protected health information to the covered entity, individual, or individual's designee as necessary to satisfy a covered entity's obligations under §164.524(c)(2)(ii) and (3)(ii) for an individual's request for an electronic copy of protected health information.	spans-passthrough-candidates/sent_0005-08d296b3	Make available protected health information in accordance with § 164.524.
0.8056	spans-passthrough-candidates/sent_0011-713c778e	The provider or business associate must reasonably determine that at least one of the conditions in conditions[] exists before applying the prohibition at paragraph (a)(5)(iii)(A) of this section.	spans-passthrough-candidates/sent_0012-72b91b45	Do not treat reproductive health care provided by another person as lawful for purposes of using or disclosing protected health information when the actor receives factual information from the requester that demonstrates a substantial factual basis that the reproductive health care was not lawful under the specific circumstances in which it was provided.
0.8049	spans-passthrough-candidates/sent_0016-e2aa41b5	entity shall not use or disclose re-identified information except as permitted or required by this subpart.	spans-passthrough-candidates/sent_0009-24d20160	Entity must not use or disclose PHI pursuant to an authorization that violates paragraph (b)(3) or (4) of this section.
0.8044	spans-passthrough-candidates/sent_0011-713c778e	The provider or business associate must reasonably determine that at least one of the conditions in conditions[] exists before applying the prohibition at paragraph (a)(5)(iii)(A) of this section.	spans-passthrough-candidates/sent_0012-64b52b9b	Do not treat reproductive health care provided by another person as lawful for purposes of using or disclosing protected health information when the actor has actual knowledge that the reproductive health care was not lawful under the circumstances in which it was provided.
0.8038	spans-passthrough-candidates/sent_0011-ea854aae	org must not disclose protected health information to the plan sponsor except upon receipt of a certification by the plan sponsor that the plan documents have been amended to incorporate the required provisions and that the plan sponsor agrees to those provisions.	spans-passthrough-candidates/sent_0013-61f04c5f	org must not permit a health insurance issuer or HMO to disclose protected health information to a plan sponsor as otherwise permitted by this paragraph unless the statement required by § 164.520(b)(1)(iii)(C) is included in the appropriate notice.
0.8035	spans-passthrough-candidates/sent_0012-70254725	org must return or destroy all protected health information received from the group health plan that the sponsor still maintains in any form and retain no copies of such information when it is no longer needed for the purpose for which the disclosure was made, if feasible.	spans-passthrough-candidates/sent_0012-fcd2ef0e	org must limit further uses and disclosures to those purposes that make the return or destruction of the information infeasible.
0.8030	spans-passthrough-candidates/sent_0016-e2aa41b5	entity shall not use or disclose re-identified information except as permitted or required by this subpart.	spans-passthrough-candidates/sent_0023-770983bc	Entity must not use or disclose protected health information in a manner inconsistent with such notice.
0.8027	spans-passthrough-candidates/sent_0011-ea854aae	org must not disclose protected health information to the plan sponsor except upon receipt of a certification by the plan sponsor that the plan documents have been amended to incorporate the required provisions and that the plan sponsor agrees to those provisions.	spans-passthrough-candidates/sent_0012-f66b8b0a	org must ensure the plan documents restrict the access to and use by the employees and other persons described in the plan documents to the plan administration functions that the plan sponsor performs for the group health plan.
0.8024	spans-passthrough-candidates/sent_0011-713c778e	The provider or business associate must reasonably determine that at least one of the conditions in conditions[] exists before applying the prohibition at paragraph (a)(5)(iii)(A) of this section.	spans-passthrough-candidates/sent_0003-91c60794	provider and business associate must not use or disclose protected health information potentially related to reproductive health care for purposes specified in § 164.512(d), (e), (f), or (g)(1) unless they have obtained a valid attestation under paragraph (b)(1) from the person requesting the use or disclosure and are complying with all applicable conditions of this part.
0.8008	spans-passthrough-candidates/sent_0013-2d890537	The entity must document any signed authorization under this section.	spans-passthrough-candidates/sent_0014-a69a62c4	The entity shall include in the authorization the name or other specific identification of the person(s) or class of persons to whom the entity may make the requested use or disclosure.
0.8004	spans-passthrough-candidates/sent_0009-24d20160	Entity must not use or disclose PHI pursuant to an authorization that violates paragraph (b)(3) or (4) of this section.	spans-passthrough-candidates/sent_0010-e39acc72	entity shall not combine an authorization for a use or disclosure of psychotherapy notes with any authorization that is not also for a use or disclosure of psychotherapy notes.
0.8000	spans-passthrough-candidates/sent_0014-93949593	Entity must not use or disclose the protected health information covered by the agreed restriction in violation of that restriction.	spans-passthrough-candidates/sent_0016-e2aa41b5	entity shall not use or disclose re-identified information except as permitted or required by this subpart.
0.7997	spans-passthrough-candidates/sent_0010-e39acc72	entity shall not combine an authorization for a use or disclosure of psychotherapy notes with any authorization that is not also for a use or disclosure of psychotherapy notes.	spans-passthrough-candidates/sent_0002-b0f98b13	entity must provide the individual with a copy of the signed authorization when seeking such an authorization.
0.7996	spans-passthrough-candidates/sent_0009-8c426967	Entity must not use or disclose PHI pursuant to an authorization when the expiration date has passed or the expiration event has occurred.	spans-passthrough-candidates/sent_0002-b0f98b13	entity must provide the individual with a copy of the signed authorization when seeking such an authorization.
0.7995	spans-passthrough-candidates/sent_0011-e74a3681	org must ensure that any agents to whom it provides protected health information agree to the same restrictions and conditions that apply to the plan sponsor with respect to such information.	spans-passthrough-candidates/sent_0013-792c76c6	org must not disclose protected health information to the plan sponsor for the purpose of employment-related actions or decisions or in connection with any other benefit or employee benefit plan of the plan sponsor.
0.7972	spans-passthrough-candidates/sent_0014-93949593	Entity must not use or disclose the protected health information covered by the agreed restriction in violation of that restriction.	spans-passthrough-candidates/sent_0002-ab6d71e0	entity must ensure the authorization is written in plain language.
0.7969	spans-passthrough-candidates/sent_0011-ea854aae	org must not disclose protected health information to the plan sponsor except upon receipt of a certification by the plan sponsor that the plan documents have been amended to incorporate the required provisions and that the plan sponsor agrees to those provisions.	spans-passthrough-candidates/sent_0012-28da988c	org must ensure the plan documents describe those employees or classes of employees or other persons under the control of the plan sponsor to be given access to the protected health information to be disclosed.
0.7962	spans-passthrough-candidates/sent_0011-82748cee	org must amend the group health plan's plan documents to establish the permitted and required uses and disclosures of protected health information by the plan sponsor and ensure such uses and disclosures are not inconsistent with this subpart.	spans-passthrough-candidates/sent_0013-792c76c6	org must not disclose protected health information to the plan sponsor for the purpose of employment-related actions or decisions or in connection with any other benefit or employee benefit plan of the plan sponsor.
0.7959	spans-passthrough-candidates/sent_0012-aee6f9b0	org must ensure that the adequate separation required in paragraph (f)(2)(iii) of this section is established.	spans-passthrough-candidates/sent_0012-28da988c	org must ensure the plan documents describe those employees or classes of employees or other persons under the control of the plan sponsor to be given access to the protected health information to be disclosed.
0.7949	spans-passthrough-candidates/sent_0011-ea854aae	org must not disclose protected health information to the plan sponsor except upon receipt of a certification by the plan sponsor that the plan documents have been amended to incorporate the required provisions and that the plan sponsor agrees to those provisions.	spans-passthrough-candidates/sent_0011-e74a3681	org must ensure that any agents to whom it provides protected health information agree to the same restrictions and conditions that apply to the plan sponsor with respect to such information.
0.7937	spans-passthrough-candidates/sent_0005-75cbcf46	business associate shall not use or disclose protected health information except as permitted or required by its business associate contract or other arrangement pursuant to §164.504(e) or as required by law.	spans-passthrough-candidates/sent_0004-551668ee	The business associate shall use appropriate safeguards and, where applicable for electronic protected health information, comply with subpart C of this part to prevent use or disclosure of the information other than as provided for by its contract.
0.7930	spans-passthrough-candidates/sent_0023-770983bc	Entity must not use or disclose protected health information in a manner inconsistent with such notice.	spans-passthrough-candidates/sent_0009-a3b0ac50	Entity must not use or disclose PHI pursuant to an authorization that is not filled out completely as required by paragraph (c) of this section.
0.7927	spans-passthrough-candidates/sent_0011-e74a3681	org must ensure that any agents to whom it provides protected health information agree to the same restrictions and conditions that apply to the plan sponsor with respect to such information.	spans-passthrough-candidates/sent_0011-3873077e	org must report to the group health plan any use or disclosure of protected health information that is inconsistent with the permitted uses or disclosures of which the plan sponsor becomes aware.
0.7924	spans-passthrough-candidates/sent_0014-895c4e2b	The entity shall include in the authorization a description of each purpose of the requested use or disclosure.	spans-passthrough-candidates/sent_0014-b69f908c	The entity shall include in the authorization an expiration date or an expiration event that relates to the individual or the purpose of the use or disclosure.
0.7918	spans-passthrough-candidates/sent_0011-3873077e	org must report to the group health plan any use or disclosure of protected health information that is inconsistent with the permitted uses or disclosures of which the plan sponsor becomes aware.	spans-passthrough-candidates/sent_0012-f66b8b0a	org must ensure the plan documents restrict the access to and use by the employees and other persons described in the plan documents to the plan administration functions that the plan sponsor performs for the group health plan.
0.7918	spans-passthrough-candidates/sent_0011-a3126985	org must not use or disclose the protected health information for employment-related actions and decisions or in connection with any other benefit or employee benefit plan of the plan sponsor.	spans-passthrough-candidates/sent_0012-0ec05553	org must ensure that any employee or person who receives protected health information relating to payment under, health care operations of, or other matters pertaining to the group health plan in the ordinary course of business is included in that description.
0.7915	spans-passthrough-candidates/sent_0023-770983bc	Entity must not use or disclose protected health information in a manner inconsistent with such notice.	spans-passthrough-candidates/sent_0009-ff2752ad	Entity must not use or disclose PHI pursuant to an authorization when the covered entity knows that any material information in the authorization is false.
0.7915	spans-passthrough-candidates/sent_0011-a3126985	org must not use or disclose the protected health information for employment-related actions and decisions or in connection with any other benefit or employee benefit plan of the plan sponsor.	spans-passthrough-candidates/sent_0011-3873077e	org must report to the group health plan any use or disclosure of protected health information that is inconsistent with the permitted uses or disclosures of which the plan sponsor becomes aware.
0.7904	spans-passthrough-candidates/sent_0011-82748cee	org must amend the group health plan's plan documents to establish the permitted and required uses and disclosures of protected health information by the plan sponsor and ensure such uses and disclosures are not inconsistent with this subpart.	spans-passthrough-candidates/sent_0013-61f04c5f	org must not permit a health insurance issuer or HMO to disclose protected health information to a plan sponsor as otherwise permitted by this paragraph unless the statement required by § 164.520(b)(1)(iii)(C) is included in the appropriate notice.
0.7902	spans-passthrough-candidates/sent_0003-67f76a3b	Do not use or disclose protected health information.	spans-passthrough-candidates/sent_0008-737a75e6	Providers and business associates must not sell protected health information.
0.7900	spans-passthrough-candidates/sent_0011-a3126985	org must not use or disclose the protected health information for employment-related actions and decisions or in connection with any other benefit or employee benefit plan of the plan sponsor.	spans-passthrough-candidates/sent_0013-5c26764b	org must not disclose protected health information to a plan sponsor as otherwise permitted by this paragraph unless the statement required by § 164.520(b)(1)(iii)(C) is included in the appropriate notice.
0.7896	spans-passthrough-candidates/sent_0011-4c41da50	org must not use or further disclose the protected health information other than as permitted or required by the plan documents or as required by law.	spans-passthrough-candidates/sent_0012-fcd2ef0e	org must limit further uses and disclosures to those purposes that make the return or destruction of the information infeasible.
0.7893	spans-passthrough-candidates/sent_0011-e74a3681	org must ensure that any agents to whom it provides protected health information agree to the same restrictions and conditions that apply to the plan sponsor with respect to such information.	spans-passthrough-candidates/sent_0011-a3126985	org must not use or disclose the protected health information for employment-related actions and decisions or in connection with any other benefit or employee benefit plan of the plan sponsor.
0.7893	spans-passthrough-candidates/sent_0023-770983bc	Entity must not use or disclose protected health information in a manner inconsistent with such notice.	spans-passthrough-candidates/sent_0009-8c426967	Entity must not use or disclose PHI pursuant to an authorization when the expiration date has passed or the expiration event has occurred.
0.7889	spans-passthrough-candidates/sent_0013-15bceb47	The entity must ensure a valid authorization contains a description of the information to be used or disclosed that identifies the information in a specific and meaningful fashion.	spans-passthrough-candidates/sent_0014-b69f908c	The entity shall include in the authorization an expiration date or an expiration event that relates to the individual or the purpose of the use or disclosure.
0.7888	spans-passthrough-candidates/sent_0017-03b28e49	The business associate must document the satisfactory assurances required by paragraph (e)(1) through a written contract or other written agreement or arrangement with the business associate.	spans-passthrough-candidates/sent_0008-0de477d0	The business associate shall ensure that the contract or other arrangement with a business associate that is a subcontractor includes and implements the requirements of §164.504(e)(2) through §164.504(e)(4) in the same manner as such requirements apply to contracts or other arrangements between a covered entity and a business associate.
0.7886	spans-passthrough-candidates/sent_0005-75cbcf46	business associate shall not use or disclose protected health information except as permitted or required by its business associate contract or other arrangement pursuant to §164.504(e) or as required by law.	spans-passthrough-candidates/sent_0008-0de477d0	The business associate shall ensure that the contract or other arrangement with a business associate that is a subcontractor includes and implements the requirements of §164.504(e)(2) through §164.504(e)(4) in the same manner as such requirements apply to contracts or other arrangements between a covered entity and a business associate.
0.7880	spans-passthrough-candidates/sent_0011-82748cee	org must amend the group health plan's plan documents to establish the permitted and required uses and disclosures of protected health information by the plan sponsor and ensure such uses and disclosures are not inconsistent with this subpart.	spans-passthrough-candidates/sent_0012-70254725	org must return or destroy all protected health information received from the group health plan that the sponsor still maintains in any form and retain no copies of such information when it is no longer needed for the purpose for which the disclosure was made, if feasible.
0.7876	spans-passthrough-candidates/sent_0002-0ff8014d	The provider shall not permit a use or disclosure of protected health information based on consent when an authorization under § 164.508 is required.	spans-passthrough-candidates/sent_0006-66a61626	The provider must obtain an authorization for any disclosure of protected health information that is a sale of protected health information.
0.7869	spans-passthrough-candidates/sent_0009-24d20160	Entity must not use or disclose PHI pursuant to an authorization that violates paragraph (b)(3) or (4) of this section.	spans-passthrough-candidates/sent_0009-04ed85f9	Entity must not combine an authorization for use or disclosure of PHI with any other document to create a compound authorization except as allowed for research study permissions.
0.7863	spans-passthrough-candidates/sent_0022-ce43494f	The provider must comply with the applicable requirements of § 164.522(b) when communicating protected health information.	spans-passthrough-candidates/sent_0001-90d0da5c	The provider shall state the potential for information disclosed pursuant to the authorization to be subject to redisclosure by the recipient and no longer be protected by this subpart.
0.7862	spans-passthrough-candidates/sent_0004-69da010a	entity must not use protected health information without an authorization that is valid under this section.	spans-passthrough-candidates/sent_0010-e39acc72	entity shall not combine an authorization for a use or disclosure of psychotherapy notes with any authorization that is not also for a use or disclosure of psychotherapy notes.
0.7848	spans-passthrough-candidates/sent_0005-75cbcf46	business associate shall not use or disclose protected health information except as permitted or required by its business associate contract or other arrangement pursuant to §164.504(e) or as required by law.	spans-passthrough-candidates/sent_0017-03b28e49	The business associate must document the satisfactory assurances required by paragraph (e)(1) through a written contract or other written agreement or arrangement with the business associate.
0.7846	spans-passthrough-candidates/sent_0011-ea854aae	org must not disclose protected health information to the plan sponsor except upon receipt of a certification by the plan sponsor that the plan documents have been amended to incorporate the required provisions and that the plan sponsor agrees to those provisions.	spans-passthrough-candidates/sent_0011-a3126985	org must not use or disclose the protected health information for employment-related actions and decisions or in connection with any other benefit or employee benefit plan of the plan sponsor.
0.7838	spans-passthrough-candidates/sent_0016-e2aa41b5	entity shall not use or disclose re-identified information except as permitted or required by this subpart.	spans-passthrough-candidates/sent_0009-37a37d7d	Entity must not use or disclose PHI pursuant to an authorization that the covered entity knows has been revoked.
0.7832	spans-passthrough-candidates/sent_0006-66a61626	The provider must obtain an authorization for any disclosure of protected health information that is a sale of protected health information.	spans-passthrough-candidates/sent_0001-90d0da5c	The provider shall state the potential for information disclosed pursuant to the authorization to be subject to redisclosure by the recipient and no longer be protected by this subpart.
0.7825	spans-passthrough-candidates/sent_0011-e74a3681	org must ensure that any agents to whom it provides protected health information agree to the same restrictions and conditions that apply to the plan sponsor with respect to such information.	spans-passthrough-candidates/sent_0013-5c26764b	org must not disclose protected health information to a plan sponsor as otherwise permitted by this paragraph unless the statement required by § 164.520(b)(1)(iii)(C) is included in the appropriate notice.
0.7823	spans-passthrough-candidates/sent_0011-a3126985	org must not use or disclose the protected health information for employment-related actions and decisions or in connection with any other benefit or employee benefit plan of the plan sponsor.	spans-passthrough-candidates/sent_0012-28da988c	org must ensure the plan documents describe those employees or classes of employees or other persons under the control of the plan sponsor to be given access to the protected health information to be disclosed.
0.7821	spans-passthrough-candidates/sent_0011-3873077e	org must report to the group health plan any use or disclosure of protected health information that is inconsistent with the permitted uses or disclosures of which the plan sponsor becomes aware.	spans-passthrough-candidates/sent_0012-0ec05553	org must ensure that any employee or person who receives protected health information relating to payment under, health care operations of, or other matters pertaining to the group health plan in the ordinary course of business is included in that description.
0.7819	spans-passthrough-candidates/sent_0011-4c41da50	org must not use or further disclose the protected health information other than as permitted or required by the plan documents or as required by law.	spans-passthrough-candidates/sent_0012-aee6f9b0	org must ensure that the adequate separation required in paragraph (f)(2)(iii) of this section is established.
0.7818	spans-passthrough-candidates/sent_0011-e74a3681	org must ensure that any agents to whom it provides protected health information agree to the same restrictions and conditions that apply to the plan sponsor with respect to such information.	spans-passthrough-candidates/sent_0012-b581123c	org must ensure the plan documents provide an effective mechanism for resolving any issues of noncompliance by the persons described in the plan documents with the plan document provisions required by this paragraph.
0.7816	spans-passthrough-candidates/sent_0009-37a37d7d	Entity must not use or disclose PHI pursuant to an authorization that the covered entity knows has been revoked.	spans-passthrough-candidates/sent_0010-e39acc72	entity shall not combine an authorization for a use or disclosure of psychotherapy notes with any authorization that is not also for a use or disclosure of psychotherapy notes.
0.7815	spans-passthrough-candidates/sent_0005-6f1dddd6	business associate shall not use or disclose protected health information in a manner that would violate the requirements of this subpart if done by the covered entity.	spans-passthrough-candidates/sent_0004-551668ee	The business associate shall use appropriate safeguards and, where applicable for electronic protected health information, comply with subpart C of this part to prevent use or disclosure of the information other than as provided for by its contract.
0.7806	spans-passthrough-candidates/sent_0011-3873077e	org must report to the group health plan any use or disclosure of protected health information that is inconsistent with the permitted uses or disclosures of which the plan sponsor becomes aware.	spans-passthrough-candidates/sent_0013-5c26764b	org must not disclose protected health information to a plan sponsor as otherwise permitted by this paragraph unless the statement required by § 164.520(b)(1)(iii)(C) is included in the appropriate notice.
0.7800	spans-passthrough-candidates/sent_0010-e39acc72	entity shall not combine an authorization for a use or disclosure of psychotherapy notes with any authorization that is not also for a use or disclosure of psychotherapy notes.	spans-passthrough-candidates/sent_0002-ab6d71e0	entity must ensure the authorization is written in plain language.
0.7793	spans-passthrough-candidates/sent_0013-2da35f55	entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.	spans-passthrough-candidates/sent_0004-69da010a	entity must not use protected health information without an authorization that is valid under this section.
0.7788	spans-passthrough-candidates/sent_0009-a3b0ac50	Entity must not use or disclose PHI pursuant to an authorization that is not filled out completely as required by paragraph (c) of this section.	spans-passthrough-candidates/sent_0009-04ed85f9	Entity must not combine an authorization for use or disclosure of PHI with any other document to create a compound authorization except as allowed for research study permissions.
0.7779	spans-passthrough-candidates/sent_0005-9b914ce1	entity shall disclose protected health information to an individual when requested under and required by §164.524 or §164.528.	spans-passthrough-candidates/sent_0002-b0f98b13	entity must provide the individual with a copy of the signed authorization when seeking such an authorization.
0.7759	spans-passthrough-candidates/sent_0022-ce43494f	The provider must comply with the applicable requirements of § 164.522(b) when communicating protected health information.	spans-passthrough-candidates/sent_0006-66a61626	The provider must obtain an authorization for any disclosure of protected health information that is a sale of protected health information.
0.7758	spans-passthrough-candidates/sent_0005-9b914ce1	entity shall disclose protected health information to an individual when requested under and required by §164.524 or §164.528.	spans-passthrough-candidates/sent_0014-93949593	Entity must not use or disclose the protected health information covered by the agreed restriction in violation of that restriction.
0.7754	spans-passthrough-candidates/sent_0012-64b52b9b	Do not treat reproductive health care provided by another person as lawful for purposes of using or disclosing protected health information when the actor has actual knowledge that the reproductive health care was not lawful under the circumstances in which it was provided.	spans-passthrough-candidates/sent_0003-e1d4b33c	provider and business associate must not rely on an attestation that is defective under paragraph (b)(2) when using or disclosing protected health information potentially related to reproductive health care for purposes specified in § 164.512(d), (e), (f), or (g)(1).
0.7751	spans-passthrough-candidates/sent_0011-3873077e	org must report to the group health plan any use or disclosure of protected health information that is inconsistent with the permitted uses or disclosures of which the plan sponsor becomes aware.	spans-passthrough-candidates/sent_0012-70254725	org must return or destroy all protected health information received from the group health plan that the sponsor still maintains in any form and retain no copies of such information when it is no longer needed for the purpose for which the disclosure was made, if feasible.
0.7750	spans-passthrough-candidates/sent_0013-2da35f55	entity must comply with the standards, requirements, and implementation specifications of this subpart as applicable to the health plan, health care provider, or health care clearinghouse covered functions it performs.	spans-passthrough-candidates/sent_0004-c5433b74	entity must not disclose protected health information without an authorization that is valid under this section.
0.7745	spans-passthrough-candidates/sent_0014-93949593	Entity must not use or disclose the protected health information covered by the agreed restriction in violation of that restriction.	spans-passthrough-candidates/sent_0009-8c426967	Entity must not use or disclose PHI pursuant to an authorization when the expiration date has passed or the expiration event has occurred.
0.7744	spans-passthrough-candidates/sent_0012-aee6f9b0	org must ensure that the adequate separation required in paragraph (f)(2)(iii) of this section is established.	spans-passthrough-candidates/sent_0012-f66b8b0a	org must ensure the plan documents restrict the access to and use by the employees and other persons described in the plan documents to the plan administration functions that the plan sponsor performs for the group health plan.
0.7739	spans-passthrough-candidates/sent_0011-3873077e	org must report to the group health plan any use or disclosure of protected health information that is inconsistent with the permitted uses or disclosures of which the plan sponsor becomes aware.	spans-passthrough-candidates/sent_0012-28da988c	org must ensure the plan documents describe those employees or classes of employees or other persons under the control of the plan sponsor to be given access to the protected health information to be disclosed.
0.7734	spans-passthrough-candidates/sent_0006-cdf60801	business associate must disclose protected health information to the covered entity, individual, or individual's designee as necessary to satisfy a covered entity's obligations under §164.524(c)(2)(ii) and (3)(ii) for an individual's request for an electronic copy of protected health information.	spans-passthrough-candidates/sent_0005-7fd81ac4	Make available protected health information for amendment and incorporate any amendments to protected health information in accordance with § 164.526.
0.7733	spans-passthrough-candidates/sent_0009-04ed85f9	Entity must not combine an authorization for use or disclosure of PHI with any other document to create a compound authorization except as allowed for research study permissions.	spans-passthrough-candidates/sent_0010-d7c3c139	entity shall not combine authorizations under this section when the entity has conditioned provision of treatment, payment, enrollment in a health plan, or eligibility for benefits on the provision of one of the authorizations.
0.7732	spans-passthrough-candidates/sent_0002-0ff8014d	The provider shall not permit a use or disclosure of protected health information based on consent when an authorization under § 164.508 is required.	spans-passthrough-candidates/sent_0001-90d0da5c	The provider shall state the potential for information disclosed pursuant to the authorization to be subject to redisclosure by the recipient and no longer be protected by this subpart.
0.7731	spans-passthrough-candidates/sent_0006-3b6e7bb2	The provider must state in the authorization that the disclosure will result in remuneration to the covered entity.	spans-passthrough-candidates/sent_0001-90d0da5c	The provider shall state the potential for information disclosed pursuant to the authorization to be subject to redisclosure by the recipient and no longer be protected by this subpart.
