unit_id,span_id,kind,page,section,section_path,text,prev_sentence,next_sentence,window_text,pdf_name,doc_id
47,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0037,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"The Chinese Government's regulation for LMMs includes such a
requirement, although the protection applies only to users in China (151).","Governments that permit
use of LMMs should ensure that they set, extend and enforce data protection rules to cover
the data entered into an LMM.","Assessment of general-purpose foundation models and/or applications used in health care:
human rights law versus risk-based frameworks: Several legislative frameworks are being
developed to evaluate and regulate AI technologies.","[PREV] Governments that permit
use of LMMs should ensure that they set, extend and enforce data protection rules to cover
the data entered into an LMM. [TARGET] The Chinese Government's regulation for LMMs includes such a
requirement, although the protection applies only to users in China (151). [NEXT] Assessment of general-purpose foundation models and/or applications used in health care:
human rights law versus risk-based frameworks: Several legislative frameworks are being
developed to evaluate and regulate AI technologies.",AI in health - WHO_removed,AI in health - WHO_removed
48,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0038,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"Assessment of general-purpose foundation models and/or applications used in health care:
human rights law versus risk-based frameworks: Several legislative frameworks are being
developed to evaluate and regulate AI technologies.","The Chinese Government's regulation for LMMs includes such a
requirement, although the protection applies only to users in China (151).","One question with respect to such
frameworks is whether AI technologies must satisfy human rights obligations (""fundamental
rights"" according to the European Union) or whether a different approach should be used,
to assess AI technologies in a risk-based framework.","[PREV] The Chinese Government's regulation for LMMs includes such a
requirement, although the protection applies only to users in China (151). [TARGET] Assessment of general-purpose foundation models and/or applications used in health care:
human rights law versus risk-based frameworks: Several legislative frameworks are being
developed to evaluate and regulate AI technologies. [NEXT] One question with respect to such
frameworks is whether AI technologies must satisfy human rights obligations (""fundamental
rights"" according to the European Union) or whether a different approach should be used,
to assess AI technologies in a risk-based framework.",AI in health - WHO_removed,AI in health - WHO_removed
49,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0039,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"One question with respect to such
frameworks is whether AI technologies must satisfy human rights obligations (""fundamental
rights"" according to the European Union) or whether a different approach should be used,
to assess AI technologies in a risk-based framework.","Assessment of general-purpose foundation models and/or applications used in health care:
human rights law versus risk-based frameworks: Several legislative frameworks are being
developed to evaluate and regulate AI technologies.","The European Union, under the AI Act,
has adopted a risk-based framework (152).","[PREV] Assessment of general-purpose foundation models and/or applications used in health care:
human rights law versus risk-based frameworks: Several legislative frameworks are being
developed to evaluate and regulate AI technologies. [TARGET] One question with respect to such
frameworks is whether AI technologies must satisfy human rights obligations (""fundamental
rights"" according to the European Union) or whether a different approach should be used,
to assess AI technologies in a risk-based framework. [NEXT] The European Union, under the AI Act,
has adopted a risk-based framework (152).",AI in health - WHO_removed,AI in health - WHO_removed
50,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0040,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"The European Union, under the AI Act,
has adopted a risk-based framework (152).","One question with respect to such
frameworks is whether AI technologies must satisfy human rights obligations (""fundamental
rights"" according to the European Union) or whether a different approach should be used,
to assess AI technologies in a risk-based framework.","A risk-based framework, it is argued, could help
to identify the requirements or burden of proof that must be provided for a technology, the
burden of proof increasing with the level of risk of the technology.","[PREV] One question with respect to such
frameworks is whether AI technologies must satisfy human rights obligations (""fundamental
rights"" according to the European Union) or whether a different approach should be used,
to assess AI technologies in a risk-based framework. [TARGET] The European Union, under the AI Act,
has adopted a risk-based framework (152). [NEXT] A risk-based framework, it is argued, could help
to identify the requirements or burden of proof that must be provided for a technology, the
burden of proof increasing with the level of risk of the technology.",AI in health - WHO_removed,AI in health - WHO_removed
51,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0041,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"A risk-based framework, it is argued, could help
to identify the requirements or burden of proof that must be provided for a technology, the
burden of proof increasing with the level of risk of the technology.","The European Union, under the AI Act,
has adopted a risk-based framework (152).","All AI systems or tools used in health care and medicine should have to respect ethical
obligations and human rights standards that affect, for example, a person's dignity, autonomy
or privacy.","[PREV] The European Union, under the AI Act,
has adopted a risk-based framework (152). [TARGET] A risk-based framework, it is argued, could help
to identify the requirements or burden of proof that must be provided for a technology, the
burden of proof increasing with the level of risk of the technology. [NEXT] All AI systems or tools used in health care and medicine should have to respect ethical
obligations and human rights standards that affect, for example, a person's dignity, autonomy
or privacy.",AI in health - WHO_removed,AI in health - WHO_removed
52,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0042,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"All AI systems or tools used in health care and medicine should have to respect ethical
obligations and human rights standards that affect, for example, a person's dignity, autonomy
or privacy.","A risk-based framework, it is argued, could help
to identify the requirements or burden of proof that must be provided for a technology, the
burden of proof increasing with the level of risk of the technology.",These include general-purpose foundation models.,"[PREV] A risk-based framework, it is argued, could help
to identify the requirements or burden of proof that must be provided for a technology, the
burden of proof increasing with the level of risk of the technology. [TARGET] All AI systems or tools used in health care and medicine should have to respect ethical
obligations and human rights standards that affect, for example, a person's dignity, autonomy
or privacy. [NEXT] These include general-purpose foundation models.",AI in health - WHO_removed,AI in health - WHO_removed
53,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0043,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,These include general-purpose foundation models.,"All AI systems or tools used in health care and medicine should have to respect ethical
obligations and human rights standards that affect, for example, a person's dignity, autonomy
or privacy.","Human rights and ethical
principles are non-negotiable and must be upheld, irrespective of the risk associated with an
AI technology or the benefit it may confer (153).","[PREV] All AI systems or tools used in health care and medicine should have to respect ethical
obligations and human rights standards that affect, for example, a person's dignity, autonomy
or privacy. [TARGET] These include general-purpose foundation models. [NEXT] Human rights and ethical
principles are non-negotiable and must be upheld, irrespective of the risk associated with an
AI technology or the benefit it may confer (153).",AI in health - WHO_removed,AI in health - WHO_removed
54,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0044,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"Human rights and ethical
principles are non-negotiable and must be upheld, irrespective of the risk associated with an
AI technology or the benefit it may confer (153).",These include general-purpose foundation models.,"The fact that an AI algorithm is considered
""low risk"" does not exempt it from scrutiny, and a developer or provider should ensure the
algorithm respects human rights and ethical obligations.","[PREV] These include general-purpose foundation models. [TARGET] Human rights and ethical
principles are non-negotiable and must be upheld, irrespective of the risk associated with an
AI technology or the benefit it may confer (153). [NEXT] The fact that an AI algorithm is considered
""low risk"" does not exempt it from scrutiny, and a developer or provider should ensure the
algorithm respects human rights and ethical obligations.",AI in health - WHO_removed,AI in health - WHO_removed
55,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0045,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"The fact that an AI algorithm is considered
""low risk"" does not exempt it from scrutiny, and a developer or provider should ensure the
algorithm respects human rights and ethical obligations.","Human rights and ethical
principles are non-negotiable and must be upheld, irrespective of the risk associated with an
AI technology or the benefit it may confer (153).","A human rights impact assessment
can be conducted to determine whether an LMM or an application adheres to such
commitments and can therefore be used safely.","[PREV] Human rights and ethical
principles are non-negotiable and must be upheld, irrespective of the risk associated with an
AI technology or the benefit it may confer (153). [TARGET] The fact that an AI algorithm is considered
""low risk"" does not exempt it from scrutiny, and a developer or provider should ensure the
algorithm respects human rights and ethical obligations. [NEXT] A human rights impact assessment
can be conducted to determine whether an LMM or an application adheres to such
commitments and can therefore be used safely.",AI in health - WHO_removed,AI in health - WHO_removed
56,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0046,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"A human rights impact assessment
can be conducted to determine whether an LMM or an application adheres to such
commitments and can therefore be used safely.","The fact that an AI algorithm is considered
""low risk"" does not exempt it from scrutiny, and a developer or provider should ensure the
algorithm respects human rights and ethical obligations.","The WHO guidance on the ethics and governance of AI for health (1) recommended that
""governments should enact laws and policies that require government agencies and
companies to conduct impact assessments of AI technologies, which should address ethics,
human rights, safety and data protection, throughout the life cycle of an AI system"".","[PREV] The fact that an AI algorithm is considered
""low risk"" does not exempt it from scrutiny, and a developer or provider should ensure the
algorithm respects human rights and ethical obligations. [TARGET] A human rights impact assessment
can be conducted to determine whether an LMM or an application adheres to such
commitments and can therefore be used safely. [NEXT] The WHO guidance on the ethics and governance of AI for health (1) recommended that
""governments should enact laws and policies that require government agencies and
companies to conduct impact assessments of AI technologies, which should address ethics,
human rights, safety and data protection, throughout the life cycle of an AI system"".",AI in health - WHO_removed,AI in health - WHO_removed
57,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0047,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"The WHO guidance on the ethics and governance of AI for health (1) recommended that
""governments should enact laws and policies that require government agencies and
companies to conduct impact assessments of AI technologies, which should address ethics,
human rights, safety and data protection, throughout the life cycle of an AI system"".","A human rights impact assessment
can be conducted to determine whether an LMM or an application adheres to such
commitments and can therefore be used safely.","The
guidance also noted that ""impact assessments should be audited by an independent third
party before and after introduction of an AI technology and published"" (1).","[PREV] A human rights impact assessment
can be conducted to determine whether an LMM or an application adheres to such
commitments and can therefore be used safely. [TARGET] The WHO guidance on the ethics and governance of AI for health (1) recommended that
""governments should enact laws and policies that require government agencies and
companies to conduct impact assessments of AI technologies, which should address ethics,
human rights, safety and data protection, throughout the life cycle of an AI system"". [NEXT] The
guidance also noted that ""impact assessments should be audited by an independent third
party before and after introduction of an AI technology and published"" (1).",AI in health - WHO_removed,AI in health - WHO_removed
58,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0048,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"The
guidance also noted that ""impact assessments should be audited by an independent third
party before and after introduction of an AI technology and published"" (1).","The WHO guidance on the ethics and governance of AI for health (1) recommended that
""governments should enact laws and policies that require government agencies and
companies to conduct impact assessments of AI technologies, which should address ethics,
human rights, safety and data protection, throughout the life cycle of an AI system"".","The results of
impact assessments should be disclosed publicly, while accounting for proprietary or sensitive
information, and should be available to the public and groups that may be affected.","[PREV] The WHO guidance on the ethics and governance of AI for health (1) recommended that
""governments should enact laws and policies that require government agencies and
companies to conduct impact assessments of AI technologies, which should address ethics,
human rights, safety and data protection, throughout the life cycle of an AI system"". [TARGET] The
guidance also noted that ""impact assessments should be audited by an independent third
party before and after introduction of an AI technology and published"" (1). [NEXT] The results of
impact assessments should be disclosed publicly, while accounting for proprietary or sensitive
information, and should be available to the public and groups that may be affected.",AI in health - WHO_removed,AI in health - WHO_removed
59,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0049,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"The results of
impact assessments should be disclosed publicly, while accounting for proprietary or sensitive
information, and should be available to the public and groups that may be affected.","The
guidance also noted that ""impact assessments should be audited by an independent third
party before and after introduction of an AI technology and published"" (1).","In the
same way as for audits (see above), impact assessments might have to be examined closely,
especially if they are conducted by third parties that offer tools or services, to ensure that they","[PREV] The
guidance also noted that ""impact assessments should be audited by an independent third
party before and after introduction of an AI technology and published"" (1). [TARGET] The results of
impact assessments should be disclosed publicly, while accounting for proprietary or sensitive
information, and should be available to the public and groups that may be affected. [NEXT] In the
same way as for audits (see above), impact assessments might have to be examined closely,
especially if they are conducted by third parties that offer tools or services, to ensure that they",AI in health - WHO_removed,AI in health - WHO_removed
60,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0050,sentence,4,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"In the
same way as for audits (see above), impact assessments might have to be examined closely,
especially if they are conducted by third parties that offer tools or services, to ensure that they","The results of
impact assessments should be disclosed publicly, while accounting for proprietary or sensitive
information, and should be available to the public and groups that may be affected.","49
5   Provision with general-purpose foundation models (LMMs)
Impact assessments can reveal, for example, whether an AI technology might introduce
system-wide bias, risk the privacy of users who share personal data or lead to manipulation
of a user.","[PREV] The results of
impact assessments should be disclosed publicly, while accounting for proprietary or sensitive
information, and should be available to the public and groups that may be affected. [TARGET] In the
same way as for audits (see above), impact assessments might have to be examined closely,
especially if they are conducted by third parties that offer tools or services, to ensure that they [NEXT] 49
5   Provision with general-purpose foundation models (LMMs)
Impact assessments can reveal, for example, whether an AI technology might introduce
system-wide bias, risk the privacy of users who share personal data or lead to manipulation
of a user.",AI in health - WHO_removed,AI in health - WHO_removed
61,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0051,sentence,5,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"49
5   Provision with general-purpose foundation models (LMMs)
Impact assessments can reveal, for example, whether an AI technology might introduce
system-wide bias, risk the privacy of users who share personal data or lead to manipulation
of a user.","In the
same way as for audits (see above), impact assessments might have to be examined closely,
especially if they are conducted by third parties that offer tools or services, to ensure that they","Risks to privacy should be addressed by collaboration between providers and
developers in developing LMMs that preserve individual privacy.","[PREV] In the
same way as for audits (see above), impact assessments might have to be examined closely,
especially if they are conducted by third parties that offer tools or services, to ensure that they [TARGET] 49
5   Provision with general-purpose foundation models (LMMs)
Impact assessments can reveal, for example, whether an AI technology might introduce
system-wide bias, risk the privacy of users who share personal data or lead to manipulation
of a user. [NEXT] Risks to privacy should be addressed by collaboration between providers and
developers in developing LMMs that preserve individual privacy.",AI in health - WHO_removed,AI in health - WHO_removed
62,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0052,sentence,5,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"Risks to privacy should be addressed by collaboration between providers and
developers in developing LMMs that preserve individual privacy.","49
5   Provision with general-purpose foundation models (LMMs)
Impact assessments can reveal, for example, whether an AI technology might introduce
system-wide bias, risk the privacy of users who share personal data or lead to manipulation
of a user.","Work on such an LMM
is under way by one company and a hospital system in the USA, although the project is
considered unlikely to succeed because the data cannot be fully de-identified (154).","[PREV] 49
5   Provision with general-purpose foundation models (LMMs)
Impact assessments can reveal, for example, whether an AI technology might introduce
system-wide bias, risk the privacy of users who share personal data or lead to manipulation
of a user. [TARGET] Risks to privacy should be addressed by collaboration between providers and
developers in developing LMMs that preserve individual privacy. [NEXT] Work on such an LMM
is under way by one company and a hospital system in the USA, although the project is
considered unlikely to succeed because the data cannot be fully de-identified (154).",AI in health - WHO_removed,AI in health - WHO_removed
63,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0053,sentence,5,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"Work on such an LMM
is under way by one company and a hospital system in the USA, although the project is
considered unlikely to succeed because the data cannot be fully de-identified (154).","Risks to privacy should be addressed by collaboration between providers and
developers in developing LMMs that preserve individual privacy.","Impact
assessments can also ensure that use of a general-purpose foundation model or application
maintains humans in the loop to avoid automated decision-making in which a user receives
false information or misinformation or a health-care provider or patient relies uncritically on
the output of an LMM, which would be a form of automation bias.","[PREV] Risks to privacy should be addressed by collaboration between providers and
developers in developing LMMs that preserve individual privacy. [TARGET] Work on such an LMM
is under way by one company and a hospital system in the USA, although the project is
considered unlikely to succeed because the data cannot be fully de-identified (154). [NEXT] Impact
assessments can also ensure that use of a general-purpose foundation model or application
maintains humans in the loop to avoid automated decision-making in which a user receives
false information or misinformation or a health-care provider or patient relies uncritically on
the output of an LMM, which would be a form of automation bias.",AI in health - WHO_removed,AI in health - WHO_removed
64,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0054,sentence,5,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"Impact
assessments can also ensure that use of a general-purpose foundation model or application
maintains humans in the loop to avoid automated decision-making in which a user receives
false information or misinformation or a health-care provider or patient relies uncritically on
the output of an LMM, which would be a form of automation bias.","Work on such an LMM
is under way by one company and a hospital system in the USA, although the project is
considered unlikely to succeed because the data cannot be fully de-identified (154).","Governments may instead choose to use a risk-based framework for LMMs to be used in health
care and medicine.","[PREV] Work on such an LMM
is under way by one company and a hospital system in the USA, although the project is
considered unlikely to succeed because the data cannot be fully de-identified (154). [TARGET] Impact
assessments can also ensure that use of a general-purpose foundation model or application
maintains humans in the loop to avoid automated decision-making in which a user receives
false information or misinformation or a health-care provider or patient relies uncritically on
the output of an LMM, which would be a form of automation bias. [NEXT] Governments may instead choose to use a risk-based framework for LMMs to be used in health
care and medicine.",AI in health - WHO_removed,AI in health - WHO_removed
65,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0055,sentence,5,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"Governments may instead choose to use a risk-based framework for LMMs to be used in health
care and medicine.","Impact
assessments can also ensure that use of a general-purpose foundation model or application
maintains humans in the loop to avoid automated decision-making in which a user receives
false information or misinformation or a health-care provider or patient relies uncritically on
the output of an LMM, which would be a form of automation bias.","For those functions that are considered to be higher risk, such as providing
a prescription or mental health advice to a person with severe depression or use of an AI
technology by a vulnerable or marginalized population, the burden of proof will be higher.","[PREV] Impact
assessments can also ensure that use of a general-purpose foundation model or application
maintains humans in the loop to avoid automated decision-making in which a user receives
false information or misinformation or a health-care provider or patient relies uncritically on
the output of an LMM, which would be a form of automation bias. [TARGET] Governments may instead choose to use a risk-based framework for LMMs to be used in health
care and medicine. [NEXT] For those functions that are considered to be higher risk, such as providing
a prescription or mental health advice to a person with severe depression or use of an AI
technology by a vulnerable or marginalized population, the burden of proof will be higher.",AI in health - WHO_removed,AI in health - WHO_removed
66,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0056,sentence,5,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"For those functions that are considered to be higher risk, such as providing
a prescription or mental health advice to a person with severe depression or use of an AI
technology by a vulnerable or marginalized population, the burden of proof will be higher.","Governments may instead choose to use a risk-based framework for LMMs to be used in health
care and medicine.","There is concern that, if a government selects a risk-based approach, it will be considered
sufficient or be used as a substitute for a human rights-based approach (153).","[PREV] Governments may instead choose to use a risk-based framework for LMMs to be used in health
care and medicine. [TARGET] For those functions that are considered to be higher risk, such as providing
a prescription or mental health advice to a person with severe depression or use of an AI
technology by a vulnerable or marginalized population, the burden of proof will be higher. [NEXT] There is concern that, if a government selects a risk-based approach, it will be considered
sufficient or be used as a substitute for a human rights-based approach (153).",AI in health - WHO_removed,AI in health - WHO_removed
67,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0057,sentence,5,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"There is concern that, if a government selects a risk-based approach, it will be considered
sufficient or be used as a substitute for a human rights-based approach (153).","For those functions that are considered to be higher risk, such as providing
a prescription or mental health advice to a person with severe depression or use of an AI
technology by a vulnerable or marginalized population, the burden of proof will be higher.","A risk-based
framework might exclude certain LMMs or applications from evaluation, which may appear to
be low risk but could ultimately lead to harm.","[PREV] For those functions that are considered to be higher risk, such as providing
a prescription or mental health advice to a person with severe depression or use of an AI
technology by a vulnerable or marginalized population, the burden of proof will be higher. [TARGET] There is concern that, if a government selects a risk-based approach, it will be considered
sufficient or be used as a substitute for a human rights-based approach (153). [NEXT] A risk-based
framework might exclude certain LMMs or applications from evaluation, which may appear to
be low risk but could ultimately lead to harm.",AI in health - WHO_removed,AI in health - WHO_removed
68,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0058,sentence,5,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"A risk-based
framework might exclude certain LMMs or applications from evaluation, which may appear to
be low risk but could ultimately lead to harm.","There is concern that, if a government selects a risk-based approach, it will be considered
sufficient or be used as a substitute for a human rights-based approach (153).","Additional questions include whether an AI regulatory assessment should apply to foundation
models regardless of their eventual use, whether the assessment should apply only to the
largest, most widely used foundation models (""systemic foundation models""7) and when such
assessments should apply to providers.","[PREV] There is concern that, if a government selects a risk-based approach, it will be considered
sufficient or be used as a substitute for a human rights-based approach (153). [TARGET] A risk-based
framework might exclude certain LMMs or applications from evaluation, which may appear to
be low risk but could ultimately lead to harm. [NEXT] Additional questions include whether an AI regulatory assessment should apply to foundation
models regardless of their eventual use, whether the assessment should apply only to the
largest, most widely used foundation models (""systemic foundation models""7) and when such
assessments should apply to providers.",AI in health - WHO_removed,AI in health - WHO_removed
69,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0059,sentence,5,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"Additional questions include whether an AI regulatory assessment should apply to foundation
models regardless of their eventual use, whether the assessment should apply only to the
largest, most widely used foundation models (""systemic foundation models""7) and when such
assessments should apply to providers.","A risk-based
framework might exclude certain LMMs or applications from evaluation, which may appear to
be low risk but could ultimately lead to harm.","This guidance does not include a recommendation on whether all foundation models,
regardless of how they are to be used, should be subjected to a risk-based and/or rights-based
assessment.","[PREV] A risk-based
framework might exclude certain LMMs or applications from evaluation, which may appear to
be low risk but could ultimately lead to harm. [TARGET] Additional questions include whether an AI regulatory assessment should apply to foundation
models regardless of their eventual use, whether the assessment should apply only to the
largest, most widely used foundation models (""systemic foundation models""7) and when such
assessments should apply to providers. [NEXT] This guidance does not include a recommendation on whether all foundation models,
regardless of how they are to be used, should be subjected to a risk-based and/or rights-based
assessment.",AI in health - WHO_removed,AI in health - WHO_removed
70,AI in health - WHO_removed/5-provision-with-general-purpose-foundation-models-lmms/5-2-measures-that-governments-can-introduce-to-address-such-/sent_0060,sentence,5,5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,5 	Provision with general-purpose foundation models (LMMs) / 5.2 	Measures that governments can introduce to address such risks and ethical principles that should be upheld,"This guidance does not include a recommendation on whether all foundation models,
regardless of how they are to be used, should be subjected to a risk-based and/or rights-based
assessment.","Additional questions include whether an AI regulatory assessment should apply to foundation
models regardless of their eventual use, whether the assessment should apply only to the
largest, most widely used foundation models (""systemic foundation models""7) and when such
assessments should apply to providers.","The guidance also does not recommend whether an AI regulatory assessment
of general-purpose foundation models should apply only to the largest (systemic) LMMs.","[PREV] Additional questions include whether an AI regulatory assessment should apply to foundation
models regardless of their eventual use, whether the assessment should apply only to the
largest, most widely used foundation models (""systemic foundation models""7) and when such
assessments should apply to providers. [TARGET] This guidance does not include a recommendation on whether all foundation models,
regardless of how they are to be used, should be subjected to a risk-based and/or rights-based
assessment. [NEXT] The guidance also does not recommend whether an AI regulatory assessment
of general-purpose foundation models should apply only to the largest (systemic) LMMs.",AI in health - WHO_removed,AI in health - WHO_removed
