unit_id,span_id,kind,page,section,section_path,text,prev_sentence,next_sentence,window_text,pdf_name,doc_id
29,NIST.AI.100-1_removed/ai-rmf-core/map/sent_0014,sentence,8,Map,AI RMF Core / Map,"MAP 3.2: Potential costs, including non-monetary costs, which
result from expected or realized AI errors or system functionality
and trustworthiness – as connected to organizational risk tolerance – are examined and documented. MAP 3.3: Targeted application scope is specified and documented based on the system's capability, established context, and
AI system categorization. MAP 3.4: Processes for operator and practitioner proficiency
with AI system performance and trustworthiness – and relevant
technical standards and certifications – are defined, assessed, and
documented. MAP 3.5: Processes for human oversight are defined, assessed,
and documented in accordance with organizational policies from
the GOVERN function.","NIST AI 100-1
AI RMF 1.0
Table 2: Categories and subcategories for the MAP function. (Continued)
MAP 2.3: Scientific integrity and TEVV considerations are identified and documented, including those related to experimental
design, data collection and selection (e.g., availability, representativeness, suitability), system trustworthiness, and construct
validation. MAP 3: AI
capabilities, targeted
usage, goals, and
expected benefits
and costs compared
with appropriate
benchmarks are
understood. MAP 3.1: Potential benefits of intended AI system functionality
and performance are examined and documented.","MAP 4: Risks and
benefits are mapped
for all components
of the AI system
including third-party
software and data. MAP 4.1: Approaches for mapping AI technology and legal risks
of its components – including the use of third-party data or software – are in place, followed, and documented, as are risks of infringement of a third party's intellectual property or other rights. MAP 4.2: Internal risk controls for components of the AI system, including third-party AI technologies, are identified and
documented. MAP 5: Impacts to
individuals, groups,
communities,
organizations, and
society are
characterized.","[PREV] NIST AI 100-1
AI RMF 1.0
Table 2: Categories and subcategories for the MAP function. (Continued)
MAP 2.3: Scientific integrity and TEVV considerations are identified and documented, including those related to experimental
design, data collection and selection (e.g., availability, representativeness, suitability), system trustworthiness, and construct
validation. MAP 3: AI
capabilities, targeted
usage, goals, and
expected benefits
and costs compared
with appropriate
benchmarks are
understood. MAP 3.1: Potential benefits of intended AI system functionality
and performance are examined and documented. [TARGET] MAP 3.2: Potential costs, including non-monetary costs, which
result from expected or realized AI errors or system functionality
and trustworthiness – as connected to organizational risk tolerance – are examined and documented. MAP 3.3: Targeted application scope is specified and documented based on the system's capability, established context, and
AI system categorization. MAP 3.4: Processes for operator and practitioner proficiency
with AI system performance and trustworthiness – and relevant
technical standards and certifications – are defined, assessed, and
documented. MAP 3.5: Processes for human oversight are defined, assessed,
and documented in accordance with organizational policies from
the GOVERN function. [NEXT] MAP 4: Risks and
benefits are mapped
for all components
of the AI system
including third-party
software and data. MAP 4.1: Approaches for mapping AI technology and legal risks
of its components – including the use of third-party data or software – are in place, followed, and documented, as are risks of infringement of a third party's intellectual property or other rights. MAP 4.2: Internal risk controls for components of the AI system, including third-party AI technologies, are identified and
documented. MAP 5: Impacts to
individuals, groups,
communities,
organizations, and
society are
characterized.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
30,NIST.AI.100-1_removed/ai-rmf-core/map/sent_0015,sentence,8,Map,AI RMF Core / Map,"MAP 4: Risks and
benefits are mapped
for all components
of the AI system
including third-party
software and data. MAP 4.1: Approaches for mapping AI technology and legal risks
of its components – including the use of third-party data or software – are in place, followed, and documented, as are risks of infringement of a third party's intellectual property or other rights. MAP 4.2: Internal risk controls for components of the AI system, including third-party AI technologies, are identified and
documented. MAP 5: Impacts to
individuals, groups,
communities,
organizations, and
society are
characterized.","MAP 3.2: Potential costs, including non-monetary costs, which
result from expected or realized AI errors or system functionality
and trustworthiness – as connected to organizational risk tolerance – are examined and documented. MAP 3.3: Targeted application scope is specified and documented based on the system's capability, established context, and
AI system categorization. MAP 3.4: Processes for operator and practitioner proficiency
with AI system performance and trustworthiness – and relevant
technical standards and certifications – are defined, assessed, and
documented. MAP 3.5: Processes for human oversight are defined, assessed,
and documented in accordance with organizational policies from
the GOVERN function.","MAP 5.1: Likelihood and magnitude of each identified impact
(both potentially beneficial and harmful) based on expected use,
past uses of AI systems in similar contexts, public incident reports, feedback from those external to the team that developed
or deployed the AI system, or other data are identified and
documented. Categories
Subcategories
Continued on next page","[PREV] MAP 3.2: Potential costs, including non-monetary costs, which
result from expected or realized AI errors or system functionality
and trustworthiness – as connected to organizational risk tolerance – are examined and documented. MAP 3.3: Targeted application scope is specified and documented based on the system's capability, established context, and
AI system categorization. MAP 3.4: Processes for operator and practitioner proficiency
with AI system performance and trustworthiness – and relevant
technical standards and certifications – are defined, assessed, and
documented. MAP 3.5: Processes for human oversight are defined, assessed,
and documented in accordance with organizational policies from
the GOVERN function. [TARGET] MAP 4: Risks and
benefits are mapped
for all components
of the AI system
including third-party
software and data. MAP 4.1: Approaches for mapping AI technology and legal risks
of its components – including the use of third-party data or software – are in place, followed, and documented, as are risks of infringement of a third party's intellectual property or other rights. MAP 4.2: Internal risk controls for components of the AI system, including third-party AI technologies, are identified and
documented. MAP 5: Impacts to
individuals, groups,
communities,
organizations, and
society are
characterized. [NEXT] MAP 5.1: Likelihood and magnitude of each identified impact
(both potentially beneficial and harmful) based on expected use,
past uses of AI systems in similar contexts, public incident reports, feedback from those external to the team that developed
or deployed the AI system, or other data are identified and
documented. Categories
Subcategories
Continued on next page",NIST.AI.100-1_removed,NIST.AI.100-1_removed
31,NIST.AI.100-1_removed/ai-rmf-core/map/sent_0016,sentence,8,Map,AI RMF Core / Map,"MAP 5.1: Likelihood and magnitude of each identified impact
(both potentially beneficial and harmful) based on expected use,
past uses of AI systems in similar contexts, public incident reports, feedback from those external to the team that developed
or deployed the AI system, or other data are identified and
documented. Categories
Subcategories
Continued on next page","MAP 4: Risks and
benefits are mapped
for all components
of the AI system
including third-party
software and data. MAP 4.1: Approaches for mapping AI technology and legal risks
of its components – including the use of third-party data or software – are in place, followed, and documented, as are risks of infringement of a third party's intellectual property or other rights. MAP 4.2: Internal risk controls for components of the AI system, including third-party AI technologies, are identified and
documented. MAP 5: Impacts to
individuals, groups,
communities,
organizations, and
society are
characterized.",,"[PREV] MAP 4: Risks and
benefits are mapped
for all components
of the AI system
including third-party
software and data. MAP 4.1: Approaches for mapping AI technology and legal risks
of its components – including the use of third-party data or software – are in place, followed, and documented, as are risks of infringement of a third party's intellectual property or other rights. MAP 4.2: Internal risk controls for components of the AI system, including third-party AI technologies, are identified and
documented. MAP 5: Impacts to
individuals, groups,
communities,
organizations, and
society are
characterized. [TARGET] MAP 5.1: Likelihood and magnitude of each identified impact
(both potentially beneficial and harmful) based on expected use,
past uses of AI systems in similar contexts, public incident reports, feedback from those external to the team that developed
or deployed the AI system, or other data are identified and
documented. Categories
Subcategories
Continued on next page",NIST.AI.100-1_removed,NIST.AI.100-1_removed
32,NIST.AI.100-1_removed/ai-rmf-core/measure/sent_0001,sentence,9,Measure,AI RMF Core / Measure,"NIST AI 100-1
AI RMF 1.0
Table 2: Categories and subcategories for the MAP function. (Continued)
MAP 5.2: Practices and personnel for supporting regular engagement with relevant AI actors and integrating feedback about
positive, negative, and unanticipated impacts are in place and
documented. Categories
Subcategories
5.3
Measure
The MEASURE function employs quantitative, qualitative, or mixed-method tools, techniques, and methodologies to analyze, assess, benchmark, and monitor AI risk and related
impacts. It uses knowledge relevant to AI risks identified in the MAP function and informs
the MANAGE function.",,"AI systems should be tested before their deployment and regularly while in operation. AI risk measurements include documenting aspects of systems'
functionality and trustworthiness. Measuring AI risks includes tracking metrics for trustworthy characteristics, social impact,
and human-AI configurations. Processes developed or adopted in the MEASURE function
should include rigorous software testing and performance assessment methodologies with
associated measures of uncertainty, comparisons to performance benchmarks, and formalized reporting and documentation of results.","[TARGET] NIST AI 100-1
AI RMF 1.0
Table 2: Categories and subcategories for the MAP function. (Continued)
MAP 5.2: Practices and personnel for supporting regular engagement with relevant AI actors and integrating feedback about
positive, negative, and unanticipated impacts are in place and
documented. Categories
Subcategories
5.3
Measure
The MEASURE function employs quantitative, qualitative, or mixed-method tools, techniques, and methodologies to analyze, assess, benchmark, and monitor AI risk and related
impacts. It uses knowledge relevant to AI risks identified in the MAP function and informs
the MANAGE function. [NEXT] AI systems should be tested before their deployment and regularly while in operation. AI risk measurements include documenting aspects of systems'
functionality and trustworthiness. Measuring AI risks includes tracking metrics for trustworthy characteristics, social impact,
and human-AI configurations. Processes developed or adopted in the MEASURE function
should include rigorous software testing and performance assessment methodologies with
associated measures of uncertainty, comparisons to performance benchmarks, and formalized reporting and documentation of results.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
33,NIST.AI.100-1_removed/ai-rmf-core/measure/sent_0002,sentence,9,Measure,AI RMF Core / Measure,"AI systems should be tested before their deployment and regularly while in operation. AI risk measurements include documenting aspects of systems'
functionality and trustworthiness. Measuring AI risks includes tracking metrics for trustworthy characteristics, social impact,
and human-AI configurations. Processes developed or adopted in the MEASURE function
should include rigorous software testing and performance assessment methodologies with
associated measures of uncertainty, comparisons to performance benchmarks, and formalized reporting and documentation of results.","NIST AI 100-1
AI RMF 1.0
Table 2: Categories and subcategories for the MAP function. (Continued)
MAP 5.2: Practices and personnel for supporting regular engagement with relevant AI actors and integrating feedback about
positive, negative, and unanticipated impacts are in place and
documented. Categories
Subcategories
5.3
Measure
The MEASURE function employs quantitative, qualitative, or mixed-method tools, techniques, and methodologies to analyze, assess, benchmark, and monitor AI risk and related
impacts. It uses knowledge relevant to AI risks identified in the MAP function and informs
the MANAGE function.","Processes for independent review can improve
the effectiveness of testing and can mitigate internal biases and potential conflicts of interest. Where tradeoffs among the trustworthy characteristics arise, measurement provides a traceable basis to inform management decisions. Options may include recalibration, impact
mitigation, or removal of the system from design, development, production, or use, as well
as a range of compensating, detective, deterrent, directive, and recovery controls. After completing the MEASURE function, objective, repeatable, or scalable test, evaluation,
verification, and validation (TEVV) processes including metrics, methods, and methodologies are in place, followed, and documented.","[PREV] NIST AI 100-1
AI RMF 1.0
Table 2: Categories and subcategories for the MAP function. (Continued)
MAP 5.2: Practices and personnel for supporting regular engagement with relevant AI actors and integrating feedback about
positive, negative, and unanticipated impacts are in place and
documented. Categories
Subcategories
5.3
Measure
The MEASURE function employs quantitative, qualitative, or mixed-method tools, techniques, and methodologies to analyze, assess, benchmark, and monitor AI risk and related
impacts. It uses knowledge relevant to AI risks identified in the MAP function and informs
the MANAGE function. [TARGET] AI systems should be tested before their deployment and regularly while in operation. AI risk measurements include documenting aspects of systems'
functionality and trustworthiness. Measuring AI risks includes tracking metrics for trustworthy characteristics, social impact,
and human-AI configurations. Processes developed or adopted in the MEASURE function
should include rigorous software testing and performance assessment methodologies with
associated measures of uncertainty, comparisons to performance benchmarks, and formalized reporting and documentation of results. [NEXT] Processes for independent review can improve
the effectiveness of testing and can mitigate internal biases and potential conflicts of interest. Where tradeoffs among the trustworthy characteristics arise, measurement provides a traceable basis to inform management decisions. Options may include recalibration, impact
mitigation, or removal of the system from design, development, production, or use, as well
as a range of compensating, detective, deterrent, directive, and recovery controls. After completing the MEASURE function, objective, repeatable, or scalable test, evaluation,
verification, and validation (TEVV) processes including metrics, methods, and methodologies are in place, followed, and documented.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
34,NIST.AI.100-1_removed/ai-rmf-core/measure/sent_0003,sentence,9,Measure,AI RMF Core / Measure,"Processes for independent review can improve
the effectiveness of testing and can mitigate internal biases and potential conflicts of interest. Where tradeoffs among the trustworthy characteristics arise, measurement provides a traceable basis to inform management decisions. Options may include recalibration, impact
mitigation, or removal of the system from design, development, production, or use, as well
as a range of compensating, detective, deterrent, directive, and recovery controls. After completing the MEASURE function, objective, repeatable, or scalable test, evaluation,
verification, and validation (TEVV) processes including metrics, methods, and methodologies are in place, followed, and documented.","AI systems should be tested before their deployment and regularly while in operation. AI risk measurements include documenting aspects of systems'
functionality and trustworthiness. Measuring AI risks includes tracking metrics for trustworthy characteristics, social impact,
and human-AI configurations. Processes developed or adopted in the MEASURE function
should include rigorous software testing and performance assessment methodologies with
associated measures of uncertainty, comparisons to performance benchmarks, and formalized reporting and documentation of results.","Metrics and measurement methodologies
should adhere to scientific, legal, and ethical norms and be carried out in an open and transparent process. New types of measurement, qualitative and quantitative, may need to be
developed. The degree to which each measurement type provides unique and meaningful
information to the assessment of AI risks should be considered. Framework users will enhance their capacity to comprehensively evaluate system trustworthiness, identify and track
existing and emergent risks, and verify efficacy of the metrics.","[PREV] AI systems should be tested before their deployment and regularly while in operation. AI risk measurements include documenting aspects of systems'
functionality and trustworthiness. Measuring AI risks includes tracking metrics for trustworthy characteristics, social impact,
and human-AI configurations. Processes developed or adopted in the MEASURE function
should include rigorous software testing and performance assessment methodologies with
associated measures of uncertainty, comparisons to performance benchmarks, and formalized reporting and documentation of results. [TARGET] Processes for independent review can improve
the effectiveness of testing and can mitigate internal biases and potential conflicts of interest. Where tradeoffs among the trustworthy characteristics arise, measurement provides a traceable basis to inform management decisions. Options may include recalibration, impact
mitigation, or removal of the system from design, development, production, or use, as well
as a range of compensating, detective, deterrent, directive, and recovery controls. After completing the MEASURE function, objective, repeatable, or scalable test, evaluation,
verification, and validation (TEVV) processes including metrics, methods, and methodologies are in place, followed, and documented. [NEXT] Metrics and measurement methodologies
should adhere to scientific, legal, and ethical norms and be carried out in an open and transparent process. New types of measurement, qualitative and quantitative, may need to be
developed. The degree to which each measurement type provides unique and meaningful
information to the assessment of AI risks should be considered. Framework users will enhance their capacity to comprehensively evaluate system trustworthiness, identify and track
existing and emergent risks, and verify efficacy of the metrics.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
35,NIST.AI.100-1_removed/ai-rmf-core/measure/sent_0004,sentence,9,Measure,AI RMF Core / Measure,"Metrics and measurement methodologies
should adhere to scientific, legal, and ethical norms and be carried out in an open and transparent process. New types of measurement, qualitative and quantitative, may need to be
developed. The degree to which each measurement type provides unique and meaningful
information to the assessment of AI risks should be considered. Framework users will enhance their capacity to comprehensively evaluate system trustworthiness, identify and track
existing and emergent risks, and verify efficacy of the metrics.","Processes for independent review can improve
the effectiveness of testing and can mitigate internal biases and potential conflicts of interest. Where tradeoffs among the trustworthy characteristics arise, measurement provides a traceable basis to inform management decisions. Options may include recalibration, impact
mitigation, or removal of the system from design, development, production, or use, as well
as a range of compensating, detective, deterrent, directive, and recovery controls. After completing the MEASURE function, objective, repeatable, or scalable test, evaluation,
verification, and validation (TEVV) processes including metrics, methods, and methodologies are in place, followed, and documented.","Measurement outcomes will
be utilized in the MANAGE function to assist risk monitoring and response efforts. It is incumbent on Framework users to continue applying the MEASURE function to AI systems
as knowledge, methodologies, risks, and impacts evolve over time.","[PREV] Processes for independent review can improve
the effectiveness of testing and can mitigate internal biases and potential conflicts of interest. Where tradeoffs among the trustworthy characteristics arise, measurement provides a traceable basis to inform management decisions. Options may include recalibration, impact
mitigation, or removal of the system from design, development, production, or use, as well
as a range of compensating, detective, deterrent, directive, and recovery controls. After completing the MEASURE function, objective, repeatable, or scalable test, evaluation,
verification, and validation (TEVV) processes including metrics, methods, and methodologies are in place, followed, and documented. [TARGET] Metrics and measurement methodologies
should adhere to scientific, legal, and ethical norms and be carried out in an open and transparent process. New types of measurement, qualitative and quantitative, may need to be
developed. The degree to which each measurement type provides unique and meaningful
information to the assessment of AI risks should be considered. Framework users will enhance their capacity to comprehensively evaluate system trustworthiness, identify and track
existing and emergent risks, and verify efficacy of the metrics. [NEXT] Measurement outcomes will
be utilized in the MANAGE function to assist risk monitoring and response efforts. It is incumbent on Framework users to continue applying the MEASURE function to AI systems
as knowledge, methodologies, risks, and impacts evolve over time.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
36,NIST.AI.100-1_removed/ai-rmf-core/measure/sent_0005,sentence,9,Measure,AI RMF Core / Measure,"Measurement outcomes will
be utilized in the MANAGE function to assist risk monitoring and response efforts. It is incumbent on Framework users to continue applying the MEASURE function to AI systems
as knowledge, methodologies, risks, and impacts evolve over time.","Metrics and measurement methodologies
should adhere to scientific, legal, and ethical norms and be carried out in an open and transparent process. New types of measurement, qualitative and quantitative, may need to be
developed. The degree to which each measurement type provides unique and meaningful
information to the assessment of AI risks should be considered. Framework users will enhance their capacity to comprehensively evaluate system trustworthiness, identify and track
existing and emergent risks, and verify efficacy of the metrics.","NIST AI 100-1
AI RMF 1.0
Practices related to measuring AI risks are described in the NIST AI RMF Playbook. Table
3 lists the MEASURE function's categories and subcategories. Table 3: Categories and subcategories for the MEASURE function. MEASURE 1:
Appropriate
methods and metrics
are identified and
applied.","[PREV] Metrics and measurement methodologies
should adhere to scientific, legal, and ethical norms and be carried out in an open and transparent process. New types of measurement, qualitative and quantitative, may need to be
developed. The degree to which each measurement type provides unique and meaningful
information to the assessment of AI risks should be considered. Framework users will enhance their capacity to comprehensively evaluate system trustworthiness, identify and track
existing and emergent risks, and verify efficacy of the metrics. [TARGET] Measurement outcomes will
be utilized in the MANAGE function to assist risk monitoring and response efforts. It is incumbent on Framework users to continue applying the MEASURE function to AI systems
as knowledge, methodologies, risks, and impacts evolve over time. [NEXT] NIST AI 100-1
AI RMF 1.0
Practices related to measuring AI risks are described in the NIST AI RMF Playbook. Table
3 lists the MEASURE function's categories and subcategories. Table 3: Categories and subcategories for the MEASURE function. MEASURE 1:
Appropriate
methods and metrics
are identified and
applied.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
37,NIST.AI.100-1_removed/ai-rmf-core/measure/sent_0006,sentence,10,Measure,AI RMF Core / Measure,"NIST AI 100-1
AI RMF 1.0
Practices related to measuring AI risks are described in the NIST AI RMF Playbook. Table
3 lists the MEASURE function's categories and subcategories. Table 3: Categories and subcategories for the MEASURE function. MEASURE 1:
Appropriate
methods and metrics
are identified and
applied.","Measurement outcomes will
be utilized in the MANAGE function to assist risk monitoring and response efforts. It is incumbent on Framework users to continue applying the MEASURE function to AI systems
as knowledge, methodologies, risks, and impacts evolve over time.","MEASURE 1.1: Approaches and metrics for measurement of AI
risks enumerated during the MAP function are selected for implementation starting with the most significant AI risks. The risks
or trustworthiness characteristics that will not – or cannot – be
measured are properly documented. MEASURE 1.2: Appropriateness of AI metrics and effectiveness
of existing controls are regularly assessed and updated, including
reports of errors and potential impacts on affected communities. MEASURE 1.3: Internal experts who did not serve as front-line
developers for the system and/or independent assessors are involved in regular assessments and updates.","[PREV] Measurement outcomes will
be utilized in the MANAGE function to assist risk monitoring and response efforts. It is incumbent on Framework users to continue applying the MEASURE function to AI systems
as knowledge, methodologies, risks, and impacts evolve over time. [TARGET] NIST AI 100-1
AI RMF 1.0
Practices related to measuring AI risks are described in the NIST AI RMF Playbook. Table
3 lists the MEASURE function's categories and subcategories. Table 3: Categories and subcategories for the MEASURE function. MEASURE 1:
Appropriate
methods and metrics
are identified and
applied. [NEXT] MEASURE 1.1: Approaches and metrics for measurement of AI
risks enumerated during the MAP function are selected for implementation starting with the most significant AI risks. The risks
or trustworthiness characteristics that will not – or cannot – be
measured are properly documented. MEASURE 1.2: Appropriateness of AI metrics and effectiveness
of existing controls are regularly assessed and updated, including
reports of errors and potential impacts on affected communities. MEASURE 1.3: Internal experts who did not serve as front-line
developers for the system and/or independent assessors are involved in regular assessments and updates.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
38,NIST.AI.100-1_removed/ai-rmf-core/measure/sent_0007,sentence,10,Measure,AI RMF Core / Measure,"MEASURE 1.1: Approaches and metrics for measurement of AI
risks enumerated during the MAP function are selected for implementation starting with the most significant AI risks. The risks
or trustworthiness characteristics that will not – or cannot – be
measured are properly documented. MEASURE 1.2: Appropriateness of AI metrics and effectiveness
of existing controls are regularly assessed and updated, including
reports of errors and potential impacts on affected communities. MEASURE 1.3: Internal experts who did not serve as front-line
developers for the system and/or independent assessors are involved in regular assessments and updates.","NIST AI 100-1
AI RMF 1.0
Practices related to measuring AI risks are described in the NIST AI RMF Playbook. Table
3 lists the MEASURE function's categories and subcategories. Table 3: Categories and subcategories for the MEASURE function. MEASURE 1:
Appropriate
methods and metrics
are identified and
applied.","Domain experts,
users, AI actors external to the team that developed or deployed
the AI system, and affected communities are consulted in support
of assessments as necessary per organizational risk tolerance. MEASURE 2: AI
systems are
evaluated for
trustworthy
characteristics. MEASURE 2.1: Test sets, metrics, and details about the tools used
during TEVV are documented. MEASURE 2.2: Evaluations involving human subjects meet applicable requirements (including human subject protection) and
are representative of the relevant population.","[PREV] NIST AI 100-1
AI RMF 1.0
Practices related to measuring AI risks are described in the NIST AI RMF Playbook. Table
3 lists the MEASURE function's categories and subcategories. Table 3: Categories and subcategories for the MEASURE function. MEASURE 1:
Appropriate
methods and metrics
are identified and
applied. [TARGET] MEASURE 1.1: Approaches and metrics for measurement of AI
risks enumerated during the MAP function are selected for implementation starting with the most significant AI risks. The risks
or trustworthiness characteristics that will not – or cannot – be
measured are properly documented. MEASURE 1.2: Appropriateness of AI metrics and effectiveness
of existing controls are regularly assessed and updated, including
reports of errors and potential impacts on affected communities. MEASURE 1.3: Internal experts who did not serve as front-line
developers for the system and/or independent assessors are involved in regular assessments and updates. [NEXT] Domain experts,
users, AI actors external to the team that developed or deployed
the AI system, and affected communities are consulted in support
of assessments as necessary per organizational risk tolerance. MEASURE 2: AI
systems are
evaluated for
trustworthy
characteristics. MEASURE 2.1: Test sets, metrics, and details about the tools used
during TEVV are documented. MEASURE 2.2: Evaluations involving human subjects meet applicable requirements (including human subject protection) and
are representative of the relevant population.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
39,NIST.AI.100-1_removed/ai-rmf-core/measure/sent_0008,sentence,10,Measure,AI RMF Core / Measure,"Domain experts,
users, AI actors external to the team that developed or deployed
the AI system, and affected communities are consulted in support
of assessments as necessary per organizational risk tolerance. MEASURE 2: AI
systems are
evaluated for
trustworthy
characteristics. MEASURE 2.1: Test sets, metrics, and details about the tools used
during TEVV are documented. MEASURE 2.2: Evaluations involving human subjects meet applicable requirements (including human subject protection) and
are representative of the relevant population.","MEASURE 1.1: Approaches and metrics for measurement of AI
risks enumerated during the MAP function are selected for implementation starting with the most significant AI risks. The risks
or trustworthiness characteristics that will not – or cannot – be
measured are properly documented. MEASURE 1.2: Appropriateness of AI metrics and effectiveness
of existing controls are regularly assessed and updated, including
reports of errors and potential impacts on affected communities. MEASURE 1.3: Internal experts who did not serve as front-line
developers for the system and/or independent assessors are involved in regular assessments and updates.","MEASURE 2.3: AI system performance or assurance criteria
are measured qualitatively or quantitatively and demonstrated
for conditions similar to deployment setting(s). Measures are
documented. MEASURE 2.4: The functionality and behavior of the AI system and its components – as identified in the MAP function – are
monitored when in production. MEASURE 2.5: The AI system to be deployed is demonstrated
to be valid and reliable.","[PREV] MEASURE 1.1: Approaches and metrics for measurement of AI
risks enumerated during the MAP function are selected for implementation starting with the most significant AI risks. The risks
or trustworthiness characteristics that will not – or cannot – be
measured are properly documented. MEASURE 1.2: Appropriateness of AI metrics and effectiveness
of existing controls are regularly assessed and updated, including
reports of errors and potential impacts on affected communities. MEASURE 1.3: Internal experts who did not serve as front-line
developers for the system and/or independent assessors are involved in regular assessments and updates. [TARGET] Domain experts,
users, AI actors external to the team that developed or deployed
the AI system, and affected communities are consulted in support
of assessments as necessary per organizational risk tolerance. MEASURE 2: AI
systems are
evaluated for
trustworthy
characteristics. MEASURE 2.1: Test sets, metrics, and details about the tools used
during TEVV are documented. MEASURE 2.2: Evaluations involving human subjects meet applicable requirements (including human subject protection) and
are representative of the relevant population. [NEXT] MEASURE 2.3: AI system performance or assurance criteria
are measured qualitatively or quantitatively and demonstrated
for conditions similar to deployment setting(s). Measures are
documented. MEASURE 2.4: The functionality and behavior of the AI system and its components – as identified in the MAP function – are
monitored when in production. MEASURE 2.5: The AI system to be deployed is demonstrated
to be valid and reliable.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
40,NIST.AI.100-1_removed/ai-rmf-core/measure/sent_0009,sentence,10,Measure,AI RMF Core / Measure,"MEASURE 2.3: AI system performance or assurance criteria
are measured qualitatively or quantitatively and demonstrated
for conditions similar to deployment setting(s). Measures are
documented. MEASURE 2.4: The functionality and behavior of the AI system and its components – as identified in the MAP function – are
monitored when in production. MEASURE 2.5: The AI system to be deployed is demonstrated
to be valid and reliable.","Domain experts,
users, AI actors external to the team that developed or deployed
the AI system, and affected communities are consulted in support
of assessments as necessary per organizational risk tolerance. MEASURE 2: AI
systems are
evaluated for
trustworthy
characteristics. MEASURE 2.1: Test sets, metrics, and details about the tools used
during TEVV are documented. MEASURE 2.2: Evaluations involving human subjects meet applicable requirements (including human subject protection) and
are representative of the relevant population.","Limitations of the generalizability beyond the conditions under which the technology was developed
are documented. Categories
Subcategories
Continued on next page","[PREV] Domain experts,
users, AI actors external to the team that developed or deployed
the AI system, and affected communities are consulted in support
of assessments as necessary per organizational risk tolerance. MEASURE 2: AI
systems are
evaluated for
trustworthy
characteristics. MEASURE 2.1: Test sets, metrics, and details about the tools used
during TEVV are documented. MEASURE 2.2: Evaluations involving human subjects meet applicable requirements (including human subject protection) and
are representative of the relevant population. [TARGET] MEASURE 2.3: AI system performance or assurance criteria
are measured qualitatively or quantitatively and demonstrated
for conditions similar to deployment setting(s). Measures are
documented. MEASURE 2.4: The functionality and behavior of the AI system and its components – as identified in the MAP function – are
monitored when in production. MEASURE 2.5: The AI system to be deployed is demonstrated
to be valid and reliable. [NEXT] Limitations of the generalizability beyond the conditions under which the technology was developed
are documented. Categories
Subcategories
Continued on next page",NIST.AI.100-1_removed,NIST.AI.100-1_removed
41,NIST.AI.100-1_removed/ai-rmf-core/measure/sent_0010,sentence,10,Measure,AI RMF Core / Measure,"Limitations of the generalizability beyond the conditions under which the technology was developed
are documented. Categories
Subcategories
Continued on next page","MEASURE 2.3: AI system performance or assurance criteria
are measured qualitatively or quantitatively and demonstrated
for conditions similar to deployment setting(s). Measures are
documented. MEASURE 2.4: The functionality and behavior of the AI system and its components – as identified in the MAP function – are
monitored when in production. MEASURE 2.5: The AI system to be deployed is demonstrated
to be valid and reliable.","NIST AI 100-1
AI RMF 1.0
Table 3: Categories and subcategories for the MEASURE function. (Continued)
MEASURE 2.6: The AI system is evaluated regularly for safety
risks – as identified in the MAP function. The AI system to be deployed is demonstrated to be safe, its residual negative risk does
not exceed the risk tolerance, and it can fail safely, particularly if
made to operate beyond its knowledge limits. Safety metrics reflect system reliability and robustness, real-time monitoring, and
response times for AI system failures.","[PREV] MEASURE 2.3: AI system performance or assurance criteria
are measured qualitatively or quantitatively and demonstrated
for conditions similar to deployment setting(s). Measures are
documented. MEASURE 2.4: The functionality and behavior of the AI system and its components – as identified in the MAP function – are
monitored when in production. MEASURE 2.5: The AI system to be deployed is demonstrated
to be valid and reliable. [TARGET] Limitations of the generalizability beyond the conditions under which the technology was developed
are documented. Categories
Subcategories
Continued on next page [NEXT] NIST AI 100-1
AI RMF 1.0
Table 3: Categories and subcategories for the MEASURE function. (Continued)
MEASURE 2.6: The AI system is evaluated regularly for safety
risks – as identified in the MAP function. The AI system to be deployed is demonstrated to be safe, its residual negative risk does
not exceed the risk tolerance, and it can fail safely, particularly if
made to operate beyond its knowledge limits. Safety metrics reflect system reliability and robustness, real-time monitoring, and
response times for AI system failures.",NIST.AI.100-1_removed,NIST.AI.100-1_removed
