unit_id,span_id,kind,page,section,section_path,text,prev_sentence,next_sentence,window_text,pdf_name,doc_id
29,NIST AI RMF profiles_removed/mp-2-3-002/sent_0001,sentence,4,MP-2.3-002,MP-2.3-002,"MP-2.3-002 Review and document accuracy, representativeness, relevance, suitability of data
used at different stages of AI life cycle.",,"Harmful Bias and Homogenization;
Intellectual Property
MP-2.3-003
Deploy and document fact-checking techniques to verify the accuracy and
veracity of information generated by GAI systems, especially when the
information comes from multiple (or unknown) sources.","[TARGET] MP-2.3-002 Review and document accuracy, representativeness, relevance, suitability of data
used at different stages of AI life cycle. [NEXT] Harmful Bias and Homogenization;
Intellectual Property
MP-2.3-003
Deploy and document fact-checking techniques to verify the accuracy and
veracity of information generated by GAI systems, especially when the
information comes from multiple (or unknown) sources.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
30,NIST AI RMF profiles_removed/mp-2-3-002/sent_0002,sentence,4,MP-2.3-002,MP-2.3-002,"Harmful Bias and Homogenization;
Intellectual Property
MP-2.3-003
Deploy and document fact-checking techniques to verify the accuracy and
veracity of information generated by GAI systems, especially when the
information comes from multiple (or unknown) sources.","MP-2.3-002 Review and document accuracy, representativeness, relevance, suitability of data
used at different stages of AI life cycle.","Information Integrity
MP-2.3-004 Develop and implement testing techniques to identify GAI produced content (e.g.,
synthetic media) that might be indistinguishable from human-generated content.","[PREV] MP-2.3-002 Review and document accuracy, representativeness, relevance, suitability of data
used at different stages of AI life cycle. [TARGET] Harmful Bias and Homogenization;
Intellectual Property
MP-2.3-003
Deploy and document fact-checking techniques to verify the accuracy and
veracity of information generated by GAI systems, especially when the
information comes from multiple (or unknown) sources. [NEXT] Information Integrity
MP-2.3-004 Develop and implement testing techniques to identify GAI produced content (e.g.,
synthetic media) that might be indistinguishable from human-generated content.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
31,NIST AI RMF profiles_removed/mp-2-3-002/sent_0003,sentence,4,MP-2.3-002,MP-2.3-002,"Information Integrity
MP-2.3-004 Develop and implement testing techniques to identify GAI produced content (e.g.,
synthetic media) that might be indistinguishable from human-generated content.","Harmful Bias and Homogenization;
Intellectual Property
MP-2.3-003
Deploy and document fact-checking techniques to verify the accuracy and
veracity of information generated by GAI systems, especially when the
information comes from multiple (or unknown) sources.","Information Integrity
MP-2.3-005 Implement plans for GAI systems to undergo regular adversarial testing to identify
vulnerabilities and potential manipulation or misuse.","[PREV] Harmful Bias and Homogenization;
Intellectual Property
MP-2.3-003
Deploy and document fact-checking techniques to verify the accuracy and
veracity of information generated by GAI systems, especially when the
information comes from multiple (or unknown) sources. [TARGET] Information Integrity
MP-2.3-004 Develop and implement testing techniques to identify GAI produced content (e.g.,
synthetic media) that might be indistinguishable from human-generated content. [NEXT] Information Integrity
MP-2.3-005 Implement plans for GAI systems to undergo regular adversarial testing to identify
vulnerabilities and potential manipulation or misuse.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
32,NIST AI RMF profiles_removed/mp-2-3-002/sent_0004,sentence,4,MP-2.3-002,MP-2.3-002,"Information Integrity
MP-2.3-005 Implement plans for GAI systems to undergo regular adversarial testing to identify
vulnerabilities and potential manipulation or misuse.","Information Integrity
MP-2.3-004 Develop and implement testing techniques to identify GAI produced content (e.g.,
synthetic media) that might be indistinguishable from human-generated content.","Information Security
AI Actor Tasks: AI Development, Domain Experts, TEVV
MAP 3.4: Processes for operator and practitioner proficiency with AI system performance and trustworthiness – and relevant
technical standards and certifications – are defined, assessed, and documented.","[PREV] Information Integrity
MP-2.3-004 Develop and implement testing techniques to identify GAI produced content (e.g.,
synthetic media) that might be indistinguishable from human-generated content. [TARGET] Information Integrity
MP-2.3-005 Implement plans for GAI systems to undergo regular adversarial testing to identify
vulnerabilities and potential manipulation or misuse. [NEXT] Information Security
AI Actor Tasks: AI Development, Domain Experts, TEVV
MAP 3.4: Processes for operator and practitioner proficiency with AI system performance and trustworthiness – and relevant
technical standards and certifications – are defined, assessed, and documented.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
33,NIST AI RMF profiles_removed/mp-2-3-002/sent_0005,sentence,4,MP-2.3-002,MP-2.3-002,"Information Security
AI Actor Tasks: AI Development, Domain Experts, TEVV
MAP 3.4: Processes for operator and practitioner proficiency with AI system performance and trustworthiness – and relevant
technical standards and certifications – are defined, assessed, and documented.","Information Integrity
MP-2.3-005 Implement plans for GAI systems to undergo regular adversarial testing to identify
vulnerabilities and potential manipulation or misuse.","Action ID
Suggested Action
GAI Risks
MP-3.4-001
Evaluate whether GAI operators and end-users can accurately understand
content lineage and origin.","[PREV] Information Integrity
MP-2.3-005 Implement plans for GAI systems to undergo regular adversarial testing to identify
vulnerabilities and potential manipulation or misuse. [TARGET] Information Security
AI Actor Tasks: AI Development, Domain Experts, TEVV
MAP 3.4: Processes for operator and practitioner proficiency with AI system performance and trustworthiness – and relevant
technical standards and certifications – are defined, assessed, and documented. [NEXT] Action ID
Suggested Action
GAI Risks
MP-3.4-001
Evaluate whether GAI operators and end-users can accurately understand
content lineage and origin.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
34,NIST AI RMF profiles_removed/mp-2-3-002/sent_0006,sentence,4,MP-2.3-002,MP-2.3-002,"Action ID
Suggested Action
GAI Risks
MP-3.4-001
Evaluate whether GAI operators and end-users can accurately understand
content lineage and origin.","Information Security
AI Actor Tasks: AI Development, Domain Experts, TEVV
MAP 3.4: Processes for operator and practitioner proficiency with AI system performance and trustworthiness – and relevant
technical standards and certifications – are defined, assessed, and documented.","Human-AI Configuration;
Information Integrity
MP-3.4-002 Adapt existing training programs to include modules on digital content
transparency.","[PREV] Information Security
AI Actor Tasks: AI Development, Domain Experts, TEVV
MAP 3.4: Processes for operator and practitioner proficiency with AI system performance and trustworthiness – and relevant
technical standards and certifications – are defined, assessed, and documented. [TARGET] Action ID
Suggested Action
GAI Risks
MP-3.4-001
Evaluate whether GAI operators and end-users can accurately understand
content lineage and origin. [NEXT] Human-AI Configuration;
Information Integrity
MP-3.4-002 Adapt existing training programs to include modules on digital content
transparency.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
35,NIST AI RMF profiles_removed/mp-2-3-002/sent_0007,sentence,4,MP-2.3-002,MP-2.3-002,"Human-AI Configuration;
Information Integrity
MP-3.4-002 Adapt existing training programs to include modules on digital content
transparency.","Action ID
Suggested Action
GAI Risks
MP-3.4-001
Evaluate whether GAI operators and end-users can accurately understand
content lineage and origin.","Information Integrity
MP-3.4-003 Develop certification programs that test proficiency in managing GAI risks and
interpreting content provenance, relevant to specific industry and context.","[PREV] Action ID
Suggested Action
GAI Risks
MP-3.4-001
Evaluate whether GAI operators and end-users can accurately understand
content lineage and origin. [TARGET] Human-AI Configuration;
Information Integrity
MP-3.4-002 Adapt existing training programs to include modules on digital content
transparency. [NEXT] Information Integrity
MP-3.4-003 Develop certification programs that test proficiency in managing GAI risks and
interpreting content provenance, relevant to specific industry and context.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
36,NIST AI RMF profiles_removed/mp-2-3-002/sent_0008,sentence,4,MP-2.3-002,MP-2.3-002,"Information Integrity
MP-3.4-003 Develop certification programs that test proficiency in managing GAI risks and
interpreting content provenance, relevant to specific industry and context.","Human-AI Configuration;
Information Integrity
MP-3.4-002 Adapt existing training programs to include modules on digital content
transparency.","Information Integrity
MP-3.4-004 Delineate human proficiency tests from tests of GAI capabilities.","[PREV] Human-AI Configuration;
Information Integrity
MP-3.4-002 Adapt existing training programs to include modules on digital content
transparency. [TARGET] Information Integrity
MP-3.4-003 Develop certification programs that test proficiency in managing GAI risks and
interpreting content provenance, relevant to specific industry and context. [NEXT] Information Integrity
MP-3.4-004 Delineate human proficiency tests from tests of GAI capabilities.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
37,NIST AI RMF profiles_removed/mp-2-3-002/sent_0009,sentence,4,MP-2.3-002,MP-2.3-002,"Information Integrity
MP-3.4-004 Delineate human proficiency tests from tests of GAI capabilities.","Information Integrity
MP-3.4-003 Develop certification programs that test proficiency in managing GAI risks and
interpreting content provenance, relevant to specific industry and context.","Human-AI Configuration
MP-3.4-005 Implement systems to continually monitor and track the outcomes of human-GAI
configurations for future refinement and improvements.","[PREV] Information Integrity
MP-3.4-003 Develop certification programs that test proficiency in managing GAI risks and
interpreting content provenance, relevant to specific industry and context. [TARGET] Information Integrity
MP-3.4-004 Delineate human proficiency tests from tests of GAI capabilities. [NEXT] Human-AI Configuration
MP-3.4-005 Implement systems to continually monitor and track the outcomes of human-GAI
configurations for future refinement and improvements.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
38,NIST AI RMF profiles_removed/mp-2-3-002/sent_0010,sentence,4,MP-2.3-002,MP-2.3-002,"Human-AI Configuration
MP-3.4-005 Implement systems to continually monitor and track the outcomes of human-GAI
configurations for future refinement and improvements.","Information Integrity
MP-3.4-004 Delineate human proficiency tests from tests of GAI capabilities.","Human-AI Configuration;
Information Integrity
MP-3.4-006
Involve the end-users, practitioners, and operators in GAI system in prototyping
and testing activities.","[PREV] Information Integrity
MP-3.4-004 Delineate human proficiency tests from tests of GAI capabilities. [TARGET] Human-AI Configuration
MP-3.4-005 Implement systems to continually monitor and track the outcomes of human-GAI
configurations for future refinement and improvements. [NEXT] Human-AI Configuration;
Information Integrity
MP-3.4-006
Involve the end-users, practitioners, and operators in GAI system in prototyping
and testing activities.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
39,NIST AI RMF profiles_removed/mp-2-3-002/sent_0011,sentence,4,MP-2.3-002,MP-2.3-002,"Human-AI Configuration;
Information Integrity
MP-3.4-006
Involve the end-users, practitioners, and operators in GAI system in prototyping
and testing activities.","Human-AI Configuration
MP-3.4-005 Implement systems to continually monitor and track the outcomes of human-GAI
configurations for future refinement and improvements.","Make sure these tests cover various scenarios, such as crisis
situations or ethically sensitive contexts.","[PREV] Human-AI Configuration
MP-3.4-005 Implement systems to continually monitor and track the outcomes of human-GAI
configurations for future refinement and improvements. [TARGET] Human-AI Configuration;
Information Integrity
MP-3.4-006
Involve the end-users, practitioners, and operators in GAI system in prototyping
and testing activities. [NEXT] Make sure these tests cover various scenarios, such as crisis
situations or ethically sensitive contexts.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
40,NIST AI RMF profiles_removed/mp-2-3-002/sent_0012,sentence,4,MP-2.3-002,MP-2.3-002,"Make sure these tests cover various scenarios, such as crisis
situations or ethically sensitive contexts.","Human-AI Configuration;
Information Integrity
MP-3.4-006
Involve the end-users, practitioners, and operators in GAI system in prototyping
and testing activities.","Human-AI Configuration;
Information Integrity; Harmful Bias
and Homogenization; Dangerous,
Violent, or Hateful Content
AI Actor Tasks: AI Design, AI Development, Domain Experts, End-Users, Human Factors, Operation and Monitoring","[PREV] Human-AI Configuration;
Information Integrity
MP-3.4-006
Involve the end-users, practitioners, and operators in GAI system in prototyping
and testing activities. [TARGET] Make sure these tests cover various scenarios, such as crisis
situations or ethically sensitive contexts. [NEXT] Human-AI Configuration;
Information Integrity; Harmful Bias
and Homogenization; Dangerous,
Violent, or Hateful Content
AI Actor Tasks: AI Design, AI Development, Domain Experts, End-Users, Human Factors, Operation and Monitoring",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
41,NIST AI RMF profiles_removed/mp-2-3-002/sent_0013,sentence,4,MP-2.3-002,MP-2.3-002,"Human-AI Configuration;
Information Integrity; Harmful Bias
and Homogenization; Dangerous,
Violent, or Hateful Content
AI Actor Tasks: AI Design, AI Development, Domain Experts, End-Users, Human Factors, Operation and Monitoring","Make sure these tests cover various scenarios, such as crisis
situations or ethically sensitive contexts.",,"[PREV] Make sure these tests cover various scenarios, such as crisis
situations or ethically sensitive contexts. [TARGET] Human-AI Configuration;
Information Integrity; Harmful Bias
and Homogenization; Dangerous,
Violent, or Hateful Content
AI Actor Tasks: AI Design, AI Development, Domain Experts, End-Users, Human Factors, Operation and Monitoring",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
42,NIST AI RMF profiles_removed/map-4-1/sent_0001,sentence,5,MAP 4.1:,MAP 4.1:,"MAP 4.1: Approaches for mapping AI technology and legal risks of its components – including the use of third-party data or
software – are in place, followed, and documented, as are risks of infringement of a third-party's intellectual property or other
rights.",,"Action ID
Suggested Action
GAI Risks
MP-4.1-001 Conduct periodic monitoring of AI-generated content for privacy risks; address any
possible instances of PII or sensitive data exposure.","[TARGET] MAP 4.1: Approaches for mapping AI technology and legal risks of its components – including the use of third-party data or
software – are in place, followed, and documented, as are risks of infringement of a third-party's intellectual property or other
rights. [NEXT] Action ID
Suggested Action
GAI Risks
MP-4.1-001 Conduct periodic monitoring of AI-generated content for privacy risks; address any
possible instances of PII or sensitive data exposure.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
43,NIST AI RMF profiles_removed/map-4-1/sent_0002,sentence,5,MAP 4.1:,MAP 4.1:,"Action ID
Suggested Action
GAI Risks
MP-4.1-001 Conduct periodic monitoring of AI-generated content for privacy risks; address any
possible instances of PII or sensitive data exposure.","MAP 4.1: Approaches for mapping AI technology and legal risks of its components – including the use of third-party data or
software – are in place, followed, and documented, as are risks of infringement of a third-party's intellectual property or other
rights.","Data Privacy
MP-4.1-002 Implement processes for responding to potential intellectual property infringement
claims or other rights.","[PREV] MAP 4.1: Approaches for mapping AI technology and legal risks of its components – including the use of third-party data or
software – are in place, followed, and documented, as are risks of infringement of a third-party's intellectual property or other
rights. [TARGET] Action ID
Suggested Action
GAI Risks
MP-4.1-001 Conduct periodic monitoring of AI-generated content for privacy risks; address any
possible instances of PII or sensitive data exposure. [NEXT] Data Privacy
MP-4.1-002 Implement processes for responding to potential intellectual property infringement
claims or other rights.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
44,NIST AI RMF profiles_removed/map-4-1/sent_0003,sentence,5,MAP 4.1:,MAP 4.1:,"Data Privacy
MP-4.1-002 Implement processes for responding to potential intellectual property infringement
claims or other rights.","Action ID
Suggested Action
GAI Risks
MP-4.1-001 Conduct periodic monitoring of AI-generated content for privacy risks; address any
possible instances of PII or sensitive data exposure.","Intellectual Property
MP-4.1-003
Connect new GAI policies, procedures, and processes to existing model, data,
software development, and IT governance and to legal, compliance, and risk
management activities.","[PREV] Action ID
Suggested Action
GAI Risks
MP-4.1-001 Conduct periodic monitoring of AI-generated content for privacy risks; address any
possible instances of PII or sensitive data exposure. [TARGET] Data Privacy
MP-4.1-002 Implement processes for responding to potential intellectual property infringement
claims or other rights. [NEXT] Intellectual Property
MP-4.1-003
Connect new GAI policies, procedures, and processes to existing model, data,
software development, and IT governance and to legal, compliance, and risk
management activities.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
45,NIST AI RMF profiles_removed/map-4-1/sent_0004,sentence,5,MAP 4.1:,MAP 4.1:,"Intellectual Property
MP-4.1-003
Connect new GAI policies, procedures, and processes to existing model, data,
software development, and IT governance and to legal, compliance, and risk
management activities.","Data Privacy
MP-4.1-002 Implement processes for responding to potential intellectual property infringement
claims or other rights.","Information Security; Data Privacy
MP-4.1-004 Document training data curation policies, to the extent possible and according to
applicable laws and policies.","[PREV] Data Privacy
MP-4.1-002 Implement processes for responding to potential intellectual property infringement
claims or other rights. [TARGET] Intellectual Property
MP-4.1-003
Connect new GAI policies, procedures, and processes to existing model, data,
software development, and IT governance and to legal, compliance, and risk
management activities. [NEXT] Information Security; Data Privacy
MP-4.1-004 Document training data curation policies, to the extent possible and according to
applicable laws and policies.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
46,NIST AI RMF profiles_removed/map-4-1/sent_0005,sentence,5,MAP 4.1:,MAP 4.1:,"Information Security; Data Privacy
MP-4.1-004 Document training data curation policies, to the extent possible and according to
applicable laws and policies.","Intellectual Property
MP-4.1-003
Connect new GAI policies, procedures, and processes to existing model, data,
software development, and IT governance and to legal, compliance, and risk
management activities.","Intellectual Property; Data Privacy;
Obscene, Degrading, and/or
Abusive Content
MP-4.1-005
Establish policies for collection, retention, and minimum quality of data, in
consideration of the following risks: Disclosure of inappropriate CBRN information;
Use of Illegal or dangerous content; Offensive cyber capabilities; Training data
imbalances that could give rise to harmful biases; Leak of personally identifiable
information, including facial likenesses of individuals.","[PREV] Intellectual Property
MP-4.1-003
Connect new GAI policies, procedures, and processes to existing model, data,
software development, and IT governance and to legal, compliance, and risk
management activities. [TARGET] Information Security; Data Privacy
MP-4.1-004 Document training data curation policies, to the extent possible and according to
applicable laws and policies. [NEXT] Intellectual Property; Data Privacy;
Obscene, Degrading, and/or
Abusive Content
MP-4.1-005
Establish policies for collection, retention, and minimum quality of data, in
consideration of the following risks: Disclosure of inappropriate CBRN information;
Use of Illegal or dangerous content; Offensive cyber capabilities; Training data
imbalances that could give rise to harmful biases; Leak of personally identifiable
information, including facial likenesses of individuals.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
47,NIST AI RMF profiles_removed/map-4-1/sent_0006,sentence,5,MAP 4.1:,MAP 4.1:,"Intellectual Property; Data Privacy;
Obscene, Degrading, and/or
Abusive Content
MP-4.1-005
Establish policies for collection, retention, and minimum quality of data, in
consideration of the following risks: Disclosure of inappropriate CBRN information;
Use of Illegal or dangerous content; Offensive cyber capabilities; Training data
imbalances that could give rise to harmful biases; Leak of personally identifiable
information, including facial likenesses of individuals.","Information Security; Data Privacy
MP-4.1-004 Document training data curation policies, to the extent possible and according to
applicable laws and policies.","CBRN Information or Capabilities;
Intellectual Property; Information
Security; Harmful Bias and
Homogenization; Dangerous,
Violent, or Hateful Content; Data
Privacy
MP-4.1-006 Implement policies and practices defining how third-party intellectual property and
training data will be used, stored, and protected.","[PREV] Information Security; Data Privacy
MP-4.1-004 Document training data curation policies, to the extent possible and according to
applicable laws and policies. [TARGET] Intellectual Property; Data Privacy;
Obscene, Degrading, and/or
Abusive Content
MP-4.1-005
Establish policies for collection, retention, and minimum quality of data, in
consideration of the following risks: Disclosure of inappropriate CBRN information;
Use of Illegal or dangerous content; Offensive cyber capabilities; Training data
imbalances that could give rise to harmful biases; Leak of personally identifiable
information, including facial likenesses of individuals. [NEXT] CBRN Information or Capabilities;
Intellectual Property; Information
Security; Harmful Bias and
Homogenization; Dangerous,
Violent, or Hateful Content; Data
Privacy
MP-4.1-006 Implement policies and practices defining how third-party intellectual property and
training data will be used, stored, and protected.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
48,NIST AI RMF profiles_removed/map-4-1/sent_0007,sentence,5,MAP 4.1:,MAP 4.1:,"CBRN Information or Capabilities;
Intellectual Property; Information
Security; Harmful Bias and
Homogenization; Dangerous,
Violent, or Hateful Content; Data
Privacy
MP-4.1-006 Implement policies and practices defining how third-party intellectual property and
training data will be used, stored, and protected.","Intellectual Property; Data Privacy;
Obscene, Degrading, and/or
Abusive Content
MP-4.1-005
Establish policies for collection, retention, and minimum quality of data, in
consideration of the following risks: Disclosure of inappropriate CBRN information;
Use of Illegal or dangerous content; Offensive cyber capabilities; Training data
imbalances that could give rise to harmful biases; Leak of personally identifiable
information, including facial likenesses of individuals.","Intellectual Property; Value Chain
and Component Integration
MP-4.1-007 Re-evaluate models that were fine-tuned or enhanced on top of third-party
models.","[PREV] Intellectual Property; Data Privacy;
Obscene, Degrading, and/or
Abusive Content
MP-4.1-005
Establish policies for collection, retention, and minimum quality of data, in
consideration of the following risks: Disclosure of inappropriate CBRN information;
Use of Illegal or dangerous content; Offensive cyber capabilities; Training data
imbalances that could give rise to harmful biases; Leak of personally identifiable
information, including facial likenesses of individuals. [TARGET] CBRN Information or Capabilities;
Intellectual Property; Information
Security; Harmful Bias and
Homogenization; Dangerous,
Violent, or Hateful Content; Data
Privacy
MP-4.1-006 Implement policies and practices defining how third-party intellectual property and
training data will be used, stored, and protected. [NEXT] Intellectual Property; Value Chain
and Component Integration
MP-4.1-007 Re-evaluate models that were fine-tuned or enhanced on top of third-party
models.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
49,NIST AI RMF profiles_removed/map-4-1/sent_0008,sentence,5,MAP 4.1:,MAP 4.1:,"Intellectual Property; Value Chain
and Component Integration
MP-4.1-007 Re-evaluate models that were fine-tuned or enhanced on top of third-party
models.","CBRN Information or Capabilities;
Intellectual Property; Information
Security; Harmful Bias and
Homogenization; Dangerous,
Violent, or Hateful Content; Data
Privacy
MP-4.1-006 Implement policies and practices defining how third-party intellectual property and
training data will be used, stored, and protected.","Value Chain and Component
Integration
MP-4.1-008
Re-evaluate risks when adapting GAI models to new domains.","[PREV] CBRN Information or Capabilities;
Intellectual Property; Information
Security; Harmful Bias and
Homogenization; Dangerous,
Violent, or Hateful Content; Data
Privacy
MP-4.1-006 Implement policies and practices defining how third-party intellectual property and
training data will be used, stored, and protected. [TARGET] Intellectual Property; Value Chain
and Component Integration
MP-4.1-007 Re-evaluate models that were fine-tuned or enhanced on top of third-party
models. [NEXT] Value Chain and Component
Integration
MP-4.1-008
Re-evaluate risks when adapting GAI models to new domains.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
50,NIST AI RMF profiles_removed/map-4-1/sent_0009,sentence,5,MAP 4.1:,MAP 4.1:,"Value Chain and Component
Integration
MP-4.1-008
Re-evaluate risks when adapting GAI models to new domains.","Intellectual Property; Value Chain
and Component Integration
MP-4.1-007 Re-evaluate models that were fine-tuned or enhanced on top of third-party
models.","Additionally,
establish warning systems to determine if a GAI system is being used in a new
domain where previous assumptions (relating to context of use or mapped risks
such as security, and safety) may no longer hold.","[PREV] Intellectual Property; Value Chain
and Component Integration
MP-4.1-007 Re-evaluate models that were fine-tuned or enhanced on top of third-party
models. [TARGET] Value Chain and Component
Integration
MP-4.1-008
Re-evaluate risks when adapting GAI models to new domains. [NEXT] Additionally,
establish warning systems to determine if a GAI system is being used in a new
domain where previous assumptions (relating to context of use or mapped risks
such as security, and safety) may no longer hold.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
51,NIST AI RMF profiles_removed/map-4-1/sent_0010,sentence,5,MAP 4.1:,MAP 4.1:,"Additionally,
establish warning systems to determine if a GAI system is being used in a new
domain where previous assumptions (relating to context of use or mapped risks
such as security, and safety) may no longer hold.","Value Chain and Component
Integration
MP-4.1-008
Re-evaluate risks when adapting GAI models to new domains.","CBRN Information or Capabilities;
Intellectual Property; Harmful Bias
and Homogenization; Dangerous,
Violent, or Hateful Content; Data
Privacy
MP-4.1-009 Leverage approaches to detect the presence of PII or sensitive data in generated
output text, image, video, or audio.","[PREV] Value Chain and Component
Integration
MP-4.1-008
Re-evaluate risks when adapting GAI models to new domains. [TARGET] Additionally,
establish warning systems to determine if a GAI system is being used in a new
domain where previous assumptions (relating to context of use or mapped risks
such as security, and safety) may no longer hold. [NEXT] CBRN Information or Capabilities;
Intellectual Property; Harmful Bias
and Homogenization; Dangerous,
Violent, or Hateful Content; Data
Privacy
MP-4.1-009 Leverage approaches to detect the presence of PII or sensitive data in generated
output text, image, video, or audio.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
52,NIST AI RMF profiles_removed/map-4-1/sent_0011,sentence,5,MAP 4.1:,MAP 4.1:,"CBRN Information or Capabilities;
Intellectual Property; Harmful Bias
and Homogenization; Dangerous,
Violent, or Hateful Content; Data
Privacy
MP-4.1-009 Leverage approaches to detect the presence of PII or sensitive data in generated
output text, image, video, or audio.","Additionally,
establish warning systems to determine if a GAI system is being used in a new
domain where previous assumptions (relating to context of use or mapped risks
such as security, and safety) may no longer hold.",Data Privacy,"[PREV] Additionally,
establish warning systems to determine if a GAI system is being used in a new
domain where previous assumptions (relating to context of use or mapped risks
such as security, and safety) may no longer hold. [TARGET] CBRN Information or Capabilities;
Intellectual Property; Harmful Bias
and Homogenization; Dangerous,
Violent, or Hateful Content; Data
Privacy
MP-4.1-009 Leverage approaches to detect the presence of PII or sensitive data in generated
output text, image, video, or audio. [NEXT] Data Privacy",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
53,NIST AI RMF profiles_removed/map-4-1/sent_0012,sentence,5,MAP 4.1:,MAP 4.1:,Data Privacy,"CBRN Information or Capabilities;
Intellectual Property; Harmful Bias
and Homogenization; Dangerous,
Violent, or Hateful Content; Data
Privacy
MP-4.1-009 Leverage approaches to detect the presence of PII or sensitive data in generated
output text, image, video, or audio.",,"[PREV] CBRN Information or Capabilities;
Intellectual Property; Harmful Bias
and Homogenization; Dangerous,
Violent, or Hateful Content; Data
Privacy
MP-4.1-009 Leverage approaches to detect the presence of PII or sensitive data in generated
output text, image, video, or audio. [TARGET] Data Privacy",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
54,NIST AI RMF profiles_removed/mp-4-1-010/sent_0001,sentence,6,MP-4.1-010,MP-4.1-010,"MP-4.1-010
Conduct appropriate diligence on training data use to assess intellectual property,
and privacy, risks, including to examine whether use of proprietary or sensitive
training data is consistent with applicable laws.",,"Intellectual Property; Data Privacy
AI Actor Tasks: Governance and Oversight, Operation and Monitoring, Procurement, Third-party entities
MAP 5.1: Likelihood and magnitude of each identified impact (both potentially beneficial and harmful) based on expected use, past
uses of AI systems in similar contexts, public incident reports, feedback from those external to the team that developed or deployed
the AI system, or other data are identified and documented.","[TARGET] MP-4.1-010
Conduct appropriate diligence on training data use to assess intellectual property,
and privacy, risks, including to examine whether use of proprietary or sensitive
training data is consistent with applicable laws. [NEXT] Intellectual Property; Data Privacy
AI Actor Tasks: Governance and Oversight, Operation and Monitoring, Procurement, Third-party entities
MAP 5.1: Likelihood and magnitude of each identified impact (both potentially beneficial and harmful) based on expected use, past
uses of AI systems in similar contexts, public incident reports, feedback from those external to the team that developed or deployed
the AI system, or other data are identified and documented.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
55,NIST AI RMF profiles_removed/mp-4-1-010/sent_0002,sentence,6,MP-4.1-010,MP-4.1-010,"Intellectual Property; Data Privacy
AI Actor Tasks: Governance and Oversight, Operation and Monitoring, Procurement, Third-party entities
MAP 5.1: Likelihood and magnitude of each identified impact (both potentially beneficial and harmful) based on expected use, past
uses of AI systems in similar contexts, public incident reports, feedback from those external to the team that developed or deployed
the AI system, or other data are identified and documented.","MP-4.1-010
Conduct appropriate diligence on training data use to assess intellectual property,
and privacy, risks, including to examine whether use of proprietary or sensitive
training data is consistent with applicable laws.","Action ID
Suggested Action
GAI Risks
MP-5.1-001 Apply TEVV practices for content provenance (e.g., probing a system's synthetic
data generation capabilities for potential misuse or vulnerabilities.","[PREV] MP-4.1-010
Conduct appropriate diligence on training data use to assess intellectual property,
and privacy, risks, including to examine whether use of proprietary or sensitive
training data is consistent with applicable laws. [TARGET] Intellectual Property; Data Privacy
AI Actor Tasks: Governance and Oversight, Operation and Monitoring, Procurement, Third-party entities
MAP 5.1: Likelihood and magnitude of each identified impact (both potentially beneficial and harmful) based on expected use, past
uses of AI systems in similar contexts, public incident reports, feedback from those external to the team that developed or deployed
the AI system, or other data are identified and documented. [NEXT] Action ID
Suggested Action
GAI Risks
MP-5.1-001 Apply TEVV practices for content provenance (e.g., probing a system's synthetic
data generation capabilities for potential misuse or vulnerabilities.",NIST AI RMF profiles_removed,NIST AI RMF profiles_removed
