sim	a_rule_id	a_req	b_rule_id	b_req
0.7852	spans-passthrough-candidates/sent_0003-5c6205eb	The developer shall subject training, validation and testing data sets to data governance and management practices appropriate for the intended purpose of the high-risk AI system.	spans-passthrough-candidates/sent_0004-08acb69f	developer shall ensure that training, validation and testing data sets have appropriate statistical properties.
0.7836	spans-passthrough-candidates/sent_0003-5c6205eb	The developer shall subject training, validation and testing data sets to data governance and management practices appropriate for the intended purpose of the high-risk AI system.	spans-passthrough-candidates/sent_0004-3ca1ca83	developer shall ensure that training, validation and testing data sets are sufficiently representative in view of the intended purpose.
0.7823	spans-passthrough-candidates/sent_0002-3a014ff2	Developer shall design and develop high-risk AI systems to achieve an appropriate level of accuracy.	spans-passthrough-candidates/sent_0003-b48ef94b	developer shall develop high-risk AI systems that continue to learn after being placed on the market or put into service to eliminate or reduce as far as possible the risk of possibly biased outputs influencing input for future operations.
0.7819	spans-passthrough-candidates/sent_0004-3f2201cc	developer shall ensure that training, validation and testing data sets are relevant to the intended purpose.	spans-passthrough-candidates/sent_0004-08acb69f	developer shall ensure that training, validation and testing data sets have appropriate statistical properties.
0.7814	spans-passthrough-candidates/sent_0003-e3fa191f	The developer shall implement appropriate measures to detect, prevent and mitigate possible biases identified according to point (f).	spans-passthrough-candidates/sent_0004-3ca1ca83	developer shall ensure that training, validation and testing data sets are sufficiently representative in view of the intended purpose.
0.7805	spans-passthrough-candidates/sent_0003-fd46a318	The developer shall develop high-risk AI systems that make use of techniques involving the training of AI models on the basis of training, validation and testing data sets that meet the quality criteria referred to in paragraphs 2 to 5.	spans-passthrough-candidates/sent_0004-7b3305e3	developer shall ensure that training, validation and testing data sets are, to the best extent possible, free of errors and complete in view of the intended purpose.
0.7800	spans-passthrough-candidates/sent_0003-e23c3495	developer shall eliminate or reduce risks identified and evaluated pursuant to paragraph 2 as far as technically feasible through adequate design and development of the high-risk AI system.	spans-passthrough-candidates/sent_0001-15d40ad9	Developer shall test high-risk AI systems to verify they are in compliance with the requirements set out in this Section.
0.7792	spans-passthrough-candidates/sent_0002-0521cfce	The org shall keep the technical documentation up-to-date.	spans-passthrough-candidates/sent_0002-a715c612	The org shall prepare the technical documentation to provide national competent authorities and notified bodies with the necessary information in a clear and comprehensive form to assess the compliance of the AI system with those requirements.
0.7780	spans-passthrough-candidates/sent_0001-9e763bba	Developer shall test high-risk AI systems for the purpose of identifying the most appropriate and targeted risk management measures.	spans-passthrough-candidates/sent_0003-5c6205eb	The developer shall subject training, validation and testing data sets to data governance and management practices appropriate for the intended purpose of the high-risk AI system.
0.7774	spans-passthrough-candidates/sent_0003-9bee1053	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI system, is judged to be acceptable.	spans-passthrough-candidates/sent_0003-4dd10e7c	developer shall ensure high-risk AI systems are resilient against attempts by unauthorised third parties to alter their use, outputs or performance by exploiting system vulnerabilities.
0.7751	spans-passthrough-candidates/sent_0003-5c6205eb	The developer shall subject training, validation and testing data sets to data governance and management practices appropriate for the intended purpose of the high-risk AI system.	spans-passthrough-candidates/sent_0004-3f2201cc	developer shall ensure that training, validation and testing data sets are relevant to the intended purpose.
0.7740	spans-passthrough-candidates/sent_0003-9bee1053	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI system, is judged to be acceptable.	spans-passthrough-candidates/sent_0002-b6d603a4	Developer shall design and develop high-risk AI systems so that they perform consistently in accuracy, robustness, and cybersecurity throughout their lifecycle.
0.7732	spans-passthrough-candidates/sent_0003-0e497608	provider shall include in the instructions for use any known or foreseeable circumstance, related to the use of the high-risk AI system, "which may lead to risks to the health".	spans-passthrough-candidates/sent_0002-0e8c2517	Provider shall provide the high-risk AI system to the deployer in such a way that natural persons assigned human oversight are enabled to properly understand the system's relevant capacities and limitations and to duly monitor its operation, including detecting and addressing anomalies, dysfunctions and unexpected performance.
0.7710	spans-passthrough-candidates/sent_0001-47119b62	Developer shall test high-risk AI systems to verify they perform consistently for their intended purpose.	spans-passthrough-candidates/sent_0003-b48ef94b	developer shall develop high-risk AI systems that continue to learn after being placed on the market or put into service to eliminate or reduce as far as possible the risk of possibly biased outputs influencing input for future operations.
0.7706	spans-passthrough-candidates/sent_0003-fd46a318	The developer shall develop high-risk AI systems that make use of techniques involving the training of AI models on the basis of training, validation and testing data sets that meet the quality criteria referred to in paragraphs 2 to 5.	spans-passthrough-candidates/sent_0003-c6530ffa	The developer shall examine training, validation and testing data sets in view of possible biases that are likely to affect the health and safety of persons, have a negative impact on fundamental rights or lead to discrimination prohibited under Union law.
0.7706	spans-passthrough-candidates/sent_0003-e23c3495	developer shall eliminate or reduce risks identified and evaluated pursuant to paragraph 2 as far as technically feasible through adequate design and development of the high-risk AI system.	spans-passthrough-candidates/sent_0002-0f453615	Developer shall design and develop high-risk AI systems to be as resilient as possible to errors, faults or inconsistencies within the system or its operating environment, including interactions with natural persons or other systems.
0.7680	spans-passthrough-candidates/sent_0002-7ec10960	org shall establish a risk management system in relation to high-risk AI systems.	spans-passthrough-candidates/sent_0002-8e351078	org shall adopt appropriate and targeted risk management measures designed to address the risks identified pursuant to point (a).
0.7676	spans-passthrough-candidates/sent_0002-39119645	Provider shall identify, before placing the high-risk AI system on the market or putting it into service, measures that are appropriate to be implemented by the deployer.	spans-passthrough-candidates/sent_0002-564213b1	Provider shall provide the high-risk AI system to the deployer in such a way that natural persons assigned human oversight are enabled to remain aware of the tendency to automatically rely or over-rely on the output produced by the high-risk AI system (automation bias).
0.7674	spans-passthrough-candidates/sent_0001-9e763bba	Developer shall test high-risk AI systems for the purpose of identifying the most appropriate and targeted risk management measures.	spans-passthrough-candidates/sent_0001-b8e5df2f	developer shall enable logging capabilities to record events relevant for identifying situations that may result in the high-risk AI system presenting a risk or in a substantial modification.
0.7671	spans-passthrough-candidates/sent_0003-9bee1053	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI system, is judged to be acceptable.	spans-passthrough-candidates/sent_0001-47119b62	Developer shall test high-risk AI systems to verify they perform consistently for their intended purpose.
0.7670	spans-passthrough-candidates/sent_0001-d21e4b9d	developer shall provide logging that records the period of each use (start date and time and end date and time of each use).	spans-passthrough-candidates/sent_0001-19f7a46c	developer shall provide logging that records the input data for which the search has led to a match.
0.7669	spans-passthrough-candidates/sent_0001-47119b62	Developer shall test high-risk AI systems to verify they perform consistently for their intended purpose.	spans-passthrough-candidates/sent_0003-5c6205eb	The developer shall subject training, validation and testing data sets to data governance and management practices appropriate for the intended purpose of the high-risk AI system.
0.7659	spans-passthrough-candidates/sent_0001-30a4298d	developer shall implement technical capability to automatically record events (logs) over the lifetime of the high-risk AI system.	spans-passthrough-candidates/sent_0001-885cbe0b	developer shall enable logging capabilities to record events relevant for facilitating the post-market monitoring referred to in Article 72.
0.7647	spans-passthrough-candidates/sent_0003-fd46a318	The developer shall develop high-risk AI systems that make use of techniques involving the training of AI models on the basis of training, validation and testing data sets that meet the quality criteria referred to in paragraphs 2 to 5.	spans-passthrough-candidates/sent_0004-3f2201cc	developer shall ensure that training, validation and testing data sets are relevant to the intended purpose.
0.7637	spans-passthrough-candidates/sent_0001-a90b76d1	developer shall design and develop high-risk AI systems, including appropriate human-machine interface tools, so that natural persons can effectively oversee the system during the period in which it is in use.	spans-passthrough-candidates/sent_0001-04b30ffd	developer shall design human oversight measures to prevent or minimise risks to fundamental rights that may emerge from the system's intended use or from reasonably foreseeable misuse.
0.7628	spans-passthrough-candidates/sent_0003-e23c3495	developer shall eliminate or reduce risks identified and evaluated pursuant to paragraph 2 as far as technically feasible through adequate design and development of the high-risk AI system.	spans-passthrough-candidates/sent_0002-b6d603a4	Developer shall design and develop high-risk AI systems so that they perform consistently in accuracy, robustness, and cybersecurity throughout their lifecycle.
0.7627	spans-passthrough-candidates/sent_0003-5ee5eef3	developer shall ensure that risk management measures give due consideration to the effects and possible interaction resulting from the combined application of the requirements set out in this Section in order to minimise risks while achieving an appropriate balance in implementing the measures.	spans-passthrough-candidates/sent_0003-df8c5d9c	developer shall implement adequate mitigation and control measures addressing risks that cannot be eliminated.
0.7627	spans-passthrough-candidates/sent_0002-7ec10960	org shall establish a risk management system in relation to high-risk AI systems.	spans-passthrough-candidates/sent_0002-9d8029f0	The org shall prepare the technical documentation so that it demonstrates that the high-risk AI system complies with the requirements set out in this Section.
0.7622	spans-passthrough-candidates/sent_0001-9e763bba	Developer shall test high-risk AI systems for the purpose of identifying the most appropriate and targeted risk management measures.	spans-passthrough-candidates/sent_0003-d7a19027	developer shall ensure that any feedback loops in high-risk AI systems that continue to learn after being placed on the market or put into service are duly addressed with appropriate mitigation measures.
0.7614	spans-passthrough-candidates/sent_0002-33a93b6b	Provider shall identify and build measures into the high-risk AI system when technically feasible before it is placed on the market or put into service.	spans-passthrough-candidates/sent_0002-0e8c2517	Provider shall provide the high-risk AI system to the deployer in such a way that natural persons assigned human oversight are enabled to properly understand the system's relevant capacities and limitations and to duly monitor its operation, including detecting and addressing anomalies, dysfunctions and unexpected performance.
0.7613	spans-passthrough-candidates/sent_0001-9e763bba	Developer shall test high-risk AI systems for the purpose of identifying the most appropriate and targeted risk management measures.	spans-passthrough-candidates/sent_0003-b48ef94b	developer shall develop high-risk AI systems that continue to learn after being placed on the market or put into service to eliminate or reduce as far as possible the risk of possibly biased outputs influencing input for future operations.
0.7607	spans-passthrough-candidates/sent_0002-7ec10960	org shall establish a risk management system in relation to high-risk AI systems.	spans-passthrough-candidates/sent_0002-82054bf6	Org shall declare the levels of accuracy and the relevant accuracy metrics of high-risk AI systems in the accompanying instructions of use.
0.7605	spans-passthrough-candidates/sent_0001-15d40ad9	Developer shall test high-risk AI systems to verify they are in compliance with the requirements set out in this Section.	spans-passthrough-candidates/sent_0001-9376311c	developer shall enable logging capabilities to record events relevant for monitoring the operation of high-risk AI systems referred to in Article 26(5).
0.7601	spans-passthrough-candidates/sent_0002-7ec10960	org shall establish a risk management system in relation to high-risk AI systems.	spans-passthrough-candidates/sent_0002-6e7ec3ae	The org shall draw up the technical documentation of the high-risk AI system before the system is placed on the market or put into service.
0.7592	spans-passthrough-candidates/sent_0003-9bee1053	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI system, is judged to be acceptable.	spans-passthrough-candidates/sent_0003-df8c5d9c	developer shall implement adequate mitigation and control measures addressing risks that cannot be eliminated.
0.7589	spans-passthrough-candidates/sent_0003-0e497608	provider shall include in the instructions for use any known or foreseeable circumstance, related to the use of the high-risk AI system, "which may lead to risks to the health".	spans-passthrough-candidates/sent_0003-36c364d2	provider shall include in the instructions for use the identity and the contact details of the provider and, where applicable, of its authorised representative.
0.7585	spans-passthrough-candidates/sent_0001-15d40ad9	Developer shall test high-risk AI systems to verify they are in compliance with the requirements set out in this Section.	spans-passthrough-candidates/sent_0001-b8e5df2f	developer shall enable logging capabilities to record events relevant for identifying situations that may result in the high-risk AI system presenting a risk or in a substantial modification.
0.7572	spans-passthrough-candidates/sent_0002-211aaa37	org shall identify and analyse the known and reasonably foreseeable risks that the high-risk AI system can pose to safety when the system is used in accordance with its intended purpose.	spans-passthrough-candidates/sent_0004-70f56802	org shall ensure that the technical solutions aiming to ensure the cybersecurity of high-risk AI systems are appropriate to the relevant circumstances and the risks.
0.7560	spans-passthrough-candidates/sent_0002-a715c612	The org shall prepare the technical documentation to provide national competent authorities and notified bodies with the necessary information in a clear and comprehensive form to assess the compliance of the AI system with those requirements.	spans-passthrough-candidates/sent_0002-2ce437fb	The org shall ensure the technical documentation contains, at a minimum, the elements set out in Annex IV.
0.7551	spans-passthrough-candidates/sent_0002-0f453615	Developer shall design and develop high-risk AI systems to be as resilient as possible to errors, faults or inconsistencies within the system or its operating environment, including interactions with natural persons or other systems.	spans-passthrough-candidates/sent_0003-b48ef94b	developer shall develop high-risk AI systems that continue to learn after being placed on the market or put into service to eliminate or reduce as far as possible the risk of possibly biased outputs influencing input for future operations.
0.7534	spans-passthrough-candidates/sent_0003-fd46a318	The developer shall develop high-risk AI systems that make use of techniques involving the training of AI models on the basis of training, validation and testing data sets that meet the quality criteria referred to in paragraphs 2 to 5.	spans-passthrough-candidates/sent_0003-b48ef94b	developer shall develop high-risk AI systems that continue to learn after being placed on the market or put into service to eliminate or reduce as far as possible the risk of possibly biased outputs influencing input for future operations.
0.7526	spans-passthrough-candidates/sent_0001-15d40ad9	Developer shall test high-risk AI systems to verify they are in compliance with the requirements set out in this Section.	spans-passthrough-candidates/sent_0003-b48ef94b	developer shall develop high-risk AI systems that continue to learn after being placed on the market or put into service to eliminate or reduce as far as possible the risk of possibly biased outputs influencing input for future operations.
0.7522	spans-passthrough-candidates/sent_0001-47119b62	Developer shall test high-risk AI systems to verify they perform consistently for their intended purpose.	spans-passthrough-candidates/sent_0001-b8e5df2f	developer shall enable logging capabilities to record events relevant for identifying situations that may result in the high-risk AI system presenting a risk or in a substantial modification.
0.7517	spans-passthrough-candidates/sent_0003-5c6205eb	The developer shall subject training, validation and testing data sets to data governance and management practices appropriate for the intended purpose of the high-risk AI system.	spans-passthrough-candidates/sent_0004-7b3305e3	developer shall ensure that training, validation and testing data sets are, to the best extent possible, free of errors and complete in view of the intended purpose.
0.7511	spans-passthrough-candidates/sent_0003-9bee1053	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI system, is judged to be acceptable.	spans-passthrough-candidates/sent_0003-fd46a318	The developer shall develop high-risk AI systems that make use of techniques involving the training of AI models on the basis of training, validation and testing data sets that meet the quality criteria referred to in paragraphs 2 to 5.
0.7509	spans-passthrough-candidates/sent_0002-3591f41d	org shall plan and run the risk management system as a continuous iterative process throughout the entire lifecycle of a high-risk AI system.	spans-passthrough-candidates/sent_0002-211aaa37	org shall identify and analyse the known and reasonably foreseeable risks that the high-risk AI system can pose to safety when the system is used in accordance with its intended purpose.
0.7502	spans-passthrough-candidates/sent_0004-7b3305e3	developer shall ensure that training, validation and testing data sets are, to the best extent possible, free of errors and complete in view of the intended purpose.	spans-passthrough-candidates/sent_0004-08acb69f	developer shall ensure that training, validation and testing data sets have appropriate statistical properties.
0.7493	spans-passthrough-candidates/sent_0001-b8e5df2f	developer shall enable logging capabilities to record events relevant for identifying situations that may result in the high-risk AI system presenting a risk or in a substantial modification.	spans-passthrough-candidates/sent_0002-5deddc14	Developer shall design and develop high-risk AI systems to achieve an appropriate level of robustness.
0.7489	spans-passthrough-candidates/sent_0001-9e763bba	Developer shall test high-risk AI systems for the purpose of identifying the most appropriate and targeted risk management measures.	spans-passthrough-candidates/sent_0001-9376311c	developer shall enable logging capabilities to record events relevant for monitoring the operation of high-risk AI systems referred to in Article 26(5).
0.7486	spans-passthrough-candidates/sent_0001-15d40ad9	Developer shall test high-risk AI systems to verify they are in compliance with the requirements set out in this Section.	spans-passthrough-candidates/sent_0003-5c6205eb	The developer shall subject training, validation and testing data sets to data governance and management practices appropriate for the intended purpose of the high-risk AI system.
0.7470	spans-passthrough-candidates/sent_0003-fd46a318	The developer shall develop high-risk AI systems that make use of techniques involving the training of AI models on the basis of training, validation and testing data sets that meet the quality criteria referred to in paragraphs 2 to 5.	spans-passthrough-candidates/sent_0003-4dd10e7c	developer shall ensure high-risk AI systems are resilient against attempts by unauthorised third parties to alter their use, outputs or performance by exploiting system vulnerabilities.
0.7463	spans-passthrough-candidates/sent_0003-b48ef94b	developer shall develop high-risk AI systems that continue to learn after being placed on the market or put into service to eliminate or reduce as far as possible the risk of possibly biased outputs influencing input for future operations.	spans-passthrough-candidates/sent_0003-4dd10e7c	developer shall ensure high-risk AI systems are resilient against attempts by unauthorised third parties to alter their use, outputs or performance by exploiting system vulnerabilities.
0.7453	spans-passthrough-candidates/sent_0001-47119b62	Developer shall test high-risk AI systems to verify they perform consistently for their intended purpose.	spans-passthrough-candidates/sent_0003-d7a19027	developer shall ensure that any feedback loops in high-risk AI systems that continue to learn after being placed on the market or put into service are duly addressed with appropriate mitigation measures.
0.7450	spans-passthrough-candidates/sent_0003-fd46a318	The developer shall develop high-risk AI systems that make use of techniques involving the training of AI models on the basis of training, validation and testing data sets that meet the quality criteria referred to in paragraphs 2 to 5.	spans-passthrough-candidates/sent_0003-e3fa191f	The developer shall implement appropriate measures to detect, prevent and mitigate possible biases identified according to point (f).
0.7438	spans-passthrough-candidates/sent_0001-b8e5df2f	developer shall enable logging capabilities to record events relevant for identifying situations that may result in the high-risk AI system presenting a risk or in a substantial modification.	spans-passthrough-candidates/sent_0002-3a014ff2	Developer shall design and develop high-risk AI systems to achieve an appropriate level of accuracy.
0.7438	spans-passthrough-candidates/sent_0003-0e497608	provider shall include in the instructions for use any known or foreseeable circumstance, related to the use of the high-risk AI system, "which may lead to risks to the health".	spans-passthrough-candidates/sent_0002-39119645	Provider shall identify, before placing the high-risk AI system on the market or putting it into service, measures that are appropriate to be implemented by the deployer.
0.7427	spans-passthrough-candidates/sent_0002-3591f41d	org shall plan and run the risk management system as a continuous iterative process throughout the entire lifecycle of a high-risk AI system.	spans-passthrough-candidates/sent_0002-454ce848	org shall estimate and evaluate the risks that may emerge under intended use and under conditions of reasonably foreseeable misuse.
0.7418	spans-passthrough-candidates/sent_0001-47119b62	Developer shall test high-risk AI systems to verify they perform consistently for their intended purpose.	spans-passthrough-candidates/sent_0004-08acb69f	developer shall ensure that training, validation and testing data sets have appropriate statistical properties.
0.7418	spans-passthrough-candidates/sent_0002-9d8029f0	The org shall prepare the technical documentation so that it demonstrates that the high-risk AI system complies with the requirements set out in this Section.	spans-passthrough-candidates/sent_0002-2ce437fb	The org shall ensure the technical documentation contains, at a minimum, the elements set out in Annex IV.
0.7409	spans-passthrough-candidates/sent_0003-e23c3495	developer shall eliminate or reduce risks identified and evaluated pursuant to paragraph 2 as far as technically feasible through adequate design and development of the high-risk AI system.	spans-passthrough-candidates/sent_0003-4dd10e7c	developer shall ensure high-risk AI systems are resilient against attempts by unauthorised third parties to alter their use, outputs or performance by exploiting system vulnerabilities.
0.7408	spans-passthrough-candidates/sent_0002-454ce848	org shall estimate and evaluate the risks that may emerge under intended use and under conditions of reasonably foreseeable misuse.	spans-passthrough-candidates/sent_0004-70f56802	org shall ensure that the technical solutions aiming to ensure the cybersecurity of high-risk AI systems are appropriate to the relevant circumstances and the risks.
0.7403	spans-passthrough-candidates/sent_0003-0e497608	provider shall include in the instructions for use any known or foreseeable circumstance, related to the use of the high-risk AI system, "which may lead to risks to the health".	spans-passthrough-candidates/sent_0002-43755c70	Provider shall ensure oversight measures are commensurate with the risks, level of autonomy and context of use of the high-risk AI system.
0.7403	spans-passthrough-candidates/sent_0003-5c6205eb	The developer shall subject training, validation and testing data sets to data governance and management practices appropriate for the intended purpose of the high-risk AI system.	spans-passthrough-candidates/sent_0002-3a014ff2	Developer shall design and develop high-risk AI systems to achieve an appropriate level of accuracy.
0.7402	spans-passthrough-candidates/sent_0001-30a4298d	developer shall implement technical capability to automatically record events (logs) over the lifetime of the high-risk AI system.	spans-passthrough-candidates/sent_0002-b6d603a4	Developer shall design and develop high-risk AI systems so that they perform consistently in accuracy, robustness, and cybersecurity throughout their lifecycle.
0.7387	spans-passthrough-candidates/sent_0002-3a014ff2	Developer shall design and develop high-risk AI systems to achieve an appropriate level of accuracy.	spans-passthrough-candidates/sent_0003-d7a19027	developer shall ensure that any feedback loops in high-risk AI systems that continue to learn after being placed on the market or put into service are duly addressed with appropriate mitigation measures.
0.7385	spans-passthrough-candidates/sent_0002-0521cfce	The org shall keep the technical documentation up-to-date.	spans-passthrough-candidates/sent_0002-9d8029f0	The org shall prepare the technical documentation so that it demonstrates that the high-risk AI system complies with the requirements set out in this Section.
0.7378	spans-passthrough-candidates/sent_0001-b8e5df2f	developer shall enable logging capabilities to record events relevant for identifying situations that may result in the high-risk AI system presenting a risk or in a substantial modification.	spans-passthrough-candidates/sent_0002-1ebb3cfd	Developer shall design and develop high-risk AI systems to achieve an appropriate level of cybersecurity.
0.7375	spans-passthrough-candidates/sent_0001-30a4298d	developer shall implement technical capability to automatically record events (logs) over the lifetime of the high-risk AI system.	spans-passthrough-candidates/sent_0001-d21e4b9d	developer shall provide logging that records the period of each use (start date and time and end date and time of each use).
0.7375	spans-passthrough-candidates/sent_0003-5c6205eb	The developer shall subject training, validation and testing data sets to data governance and management practices appropriate for the intended purpose of the high-risk AI system.	spans-passthrough-candidates/sent_0002-b6d603a4	Developer shall design and develop high-risk AI systems so that they perform consistently in accuracy, robustness, and cybersecurity throughout their lifecycle.
0.7357	spans-passthrough-candidates/sent_0002-a715c612	The org shall prepare the technical documentation to provide national competent authorities and notified bodies with the necessary information in a clear and comprehensive form to assess the compliance of the AI system with those requirements.	spans-passthrough-candidates/sent_0002-82054bf6	Org shall declare the levels of accuracy and the relevant accuracy metrics of high-risk AI systems in the accompanying instructions of use.
0.7349	spans-passthrough-candidates/sent_0001-15d40ad9	Developer shall test high-risk AI systems to verify they are in compliance with the requirements set out in this Section.	spans-passthrough-candidates/sent_0003-d7a19027	developer shall ensure that any feedback loops in high-risk AI systems that continue to learn after being placed on the market or put into service are duly addressed with appropriate mitigation measures.
0.7348	spans-passthrough-candidates/sent_0003-5ee5eef3	developer shall ensure that risk management measures give due consideration to the effects and possible interaction resulting from the combined application of the requirements set out in this Section in order to minimise risks while achieving an appropriate balance in implementing the measures.	spans-passthrough-candidates/sent_0003-9bee1053	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI system, is judged to be acceptable.
0.7338	spans-passthrough-candidates/sent_0003-5c6205eb	The developer shall subject training, validation and testing data sets to data governance and management practices appropriate for the intended purpose of the high-risk AI system.	spans-passthrough-candidates/sent_0003-c6530ffa	The developer shall examine training, validation and testing data sets in view of possible biases that are likely to affect the health and safety of persons, have a negative impact on fundamental rights or lead to discrimination prohibited under Union law.
0.7332	spans-passthrough-candidates/sent_0003-e23c3495	developer shall eliminate or reduce risks identified and evaluated pursuant to paragraph 2 as far as technically feasible through adequate design and development of the high-risk AI system.	spans-passthrough-candidates/sent_0001-47119b62	Developer shall test high-risk AI systems to verify they perform consistently for their intended purpose.
0.7321	spans-passthrough-candidates/sent_0001-b8e5df2f	developer shall enable logging capabilities to record events relevant for identifying situations that may result in the high-risk AI system presenting a risk or in a substantial modification.	spans-passthrough-candidates/sent_0002-b6d603a4	Developer shall design and develop high-risk AI systems so that they perform consistently in accuracy, robustness, and cybersecurity throughout their lifecycle.
0.7300	spans-passthrough-candidates/sent_0001-30a4298d	developer shall implement technical capability to automatically record events (logs) over the lifetime of the high-risk AI system.	spans-passthrough-candidates/sent_0002-5deddc14	Developer shall design and develop high-risk AI systems to achieve an appropriate level of robustness.
0.7299	spans-passthrough-candidates/sent_0001-47119b62	Developer shall test high-risk AI systems to verify they perform consistently for their intended purpose.	spans-passthrough-candidates/sent_0001-9376311c	developer shall enable logging capabilities to record events relevant for monitoring the operation of high-risk AI systems referred to in Article 26(5).
0.7294	spans-passthrough-candidates/sent_0003-9bee1053	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI system, is judged to be acceptable.	spans-passthrough-candidates/sent_0001-9376311c	developer shall enable logging capabilities to record events relevant for monitoring the operation of high-risk AI systems referred to in Article 26(5).
0.7288	spans-passthrough-candidates/sent_0001-885cbe0b	developer shall enable logging capabilities to record events relevant for facilitating the post-market monitoring referred to in Article 72.	spans-passthrough-candidates/sent_0001-d21e4b9d	developer shall provide logging that records the period of each use (start date and time and end date and time of each use).
0.7287	spans-passthrough-candidates/sent_0001-47119b62	Developer shall test high-risk AI systems to verify they perform consistently for their intended purpose.	spans-passthrough-candidates/sent_0001-30a4298d	developer shall implement technical capability to automatically record events (logs) over the lifetime of the high-risk AI system.
0.7286	spans-passthrough-candidates/sent_0001-9e763bba	Developer shall test high-risk AI systems for the purpose of identifying the most appropriate and targeted risk management measures.	spans-passthrough-candidates/sent_0001-30a4298d	developer shall implement technical capability to automatically record events (logs) over the lifetime of the high-risk AI system.
0.7282	spans-passthrough-candidates/sent_0003-d7a19027	developer shall ensure that any feedback loops in high-risk AI systems that continue to learn after being placed on the market or put into service are duly addressed with appropriate mitigation measures.	spans-passthrough-candidates/sent_0003-4dd10e7c	developer shall ensure high-risk AI systems are resilient against attempts by unauthorised third parties to alter their use, outputs or performance by exploiting system vulnerabilities.
0.7280	spans-passthrough-candidates/sent_0001-9e763bba	Developer shall test high-risk AI systems for the purpose of identifying the most appropriate and targeted risk management measures.	spans-passthrough-candidates/sent_0004-08acb69f	developer shall ensure that training, validation and testing data sets have appropriate statistical properties.
0.7278	spans-passthrough-candidates/sent_0001-30a4298d	developer shall implement technical capability to automatically record events (logs) over the lifetime of the high-risk AI system.	spans-passthrough-candidates/sent_0002-3a014ff2	Developer shall design and develop high-risk AI systems to achieve an appropriate level of accuracy.
0.7276	spans-passthrough-candidates/sent_0001-15d40ad9	Developer shall test high-risk AI systems to verify they are in compliance with the requirements set out in this Section.	spans-passthrough-candidates/sent_0001-30a4298d	developer shall implement technical capability to automatically record events (logs) over the lifetime of the high-risk AI system.
0.7274	spans-passthrough-candidates/sent_0002-9d8029f0	The org shall prepare the technical documentation so that it demonstrates that the high-risk AI system complies with the requirements set out in this Section.	spans-passthrough-candidates/sent_0002-82054bf6	Org shall declare the levels of accuracy and the relevant accuracy metrics of high-risk AI systems in the accompanying instructions of use.
0.7272	spans-passthrough-candidates/sent_0002-9d8029f0	The org shall prepare the technical documentation so that it demonstrates that the high-risk AI system complies with the requirements set out in this Section.	spans-passthrough-candidates/sent_0004-70f56802	org shall ensure that the technical solutions aiming to ensure the cybersecurity of high-risk AI systems are appropriate to the relevant circumstances and the risks.
0.7270	spans-passthrough-candidates/sent_0001-15d40ad9	Developer shall test high-risk AI systems to verify they are in compliance with the requirements set out in this Section.	spans-passthrough-candidates/sent_0004-08acb69f	developer shall ensure that training, validation and testing data sets have appropriate statistical properties.
0.7268	spans-passthrough-candidates/sent_0003-8bbd2518	provider shall include in the instructions for use the level of accuracy, including its metrics, robustness and cybersecurity referred to in Article 15 against which the high-risk AI system has been tested and validated and which can be expected, and any known and foreseeable circumstances that may have an impact on that expected level of accuracy, robustness and cybersecurity.	spans-passthrough-candidates/sent_0002-0e8c2517	Provider shall provide the high-risk AI system to the deployer in such a way that natural persons assigned human oversight are enabled to properly understand the system's relevant capacities and limitations and to duly monitor its operation, including detecting and addressing anomalies, dysfunctions and unexpected performance.
0.7265	spans-passthrough-candidates/sent_0003-5c6205eb	The developer shall subject training, validation and testing data sets to data governance and management practices appropriate for the intended purpose of the high-risk AI system.	spans-passthrough-candidates/sent_0002-5deddc14	Developer shall design and develop high-risk AI systems to achieve an appropriate level of robustness.
0.7263	spans-passthrough-candidates/sent_0003-9bee1053	developer shall ensure that the relevant residual risk associated with each hazard, as well as the overall residual risk of the high-risk AI system, is judged to be acceptable.	spans-passthrough-candidates/sent_0003-d7a19027	developer shall ensure that any feedback loops in high-risk AI systems that continue to learn after being placed on the market or put into service are duly addressed with appropriate mitigation measures.
0.7262	spans-passthrough-candidates/sent_0001-b8e5df2f	developer shall enable logging capabilities to record events relevant for identifying situations that may result in the high-risk AI system presenting a risk or in a substantial modification.	spans-passthrough-candidates/sent_0003-4dd10e7c	developer shall ensure high-risk AI systems are resilient against attempts by unauthorised third parties to alter their use, outputs or performance by exploiting system vulnerabilities.
0.7261	spans-passthrough-candidates/sent_0002-454ce848	org shall estimate and evaluate the risks that may emerge under intended use and under conditions of reasonably foreseeable misuse.	spans-passthrough-candidates/sent_0002-82054bf6	Org shall declare the levels of accuracy and the relevant accuracy metrics of high-risk AI systems in the accompanying instructions of use.
