span_id,text,rule_id,scope.actor,scope.domain,scope.context,hazard,requirement,exceptions,conditions,is_testable,evidence_signals,evidence
EU_AI_2024_removed/high-risk-ai-systems-shall-be-tested-for-the-purpose-of-iden/sent_0003,"Article 10
Data and data governance
1. High-risk AI systems which make use of techniques involving the training of AI models with data shall be developed
on the basis of training, validation and testing data sets that meet the quality criteria referred to in paragraphs 2 to 5
whenever such data sets are used.
2. Training, validation and testing data sets shall be subject to data governance and management practices appropriate
for the intended purpose of the high-risk AI system. Those practices shall concern in particular:
(a) the relevant design choices;
(b) data collection processes and the origin of data, and in the case of personal data, the original purpose of the data
collection;
(c) relevant data-preparation processing operations, such as annotation, labelling, cleaning, updating, enrichment and
aggregation;
(d) the formulation of assumptions, in particular with respect to the information that the data are supposed to measure and
represent;
(e) an assessment of the availability, quantity and suitability of the data sets that are needed;
(f) examination in view of possible biases that are likely to affect the health and safety of persons, have a negative impact
on fundamental rights or lead to discrimination prohibited under Union law, especially where data outputs influence
inputs for future operations;
(g) appropriate measures to detect, prevent and mitigate possible biases identified according to point (f);
(h) the identification of relevant data gaps or shortcomings that prevent compliance with this Regulation, and how those
gaps and shortcomings can be addressed.
3.",5,"[""developer""]","[""general""]","[""high-risk"", ""training"", ""eval"", ""regulated""]","bias in datasets affecting health, safety, fundamental rights, or leading to unlawful discrimination","developer must examine datasets for possible biases likely to affect health and safety, negatively impact fundamental rights, or lead to discrimination prohibited under Union law.",[],"[""use of training/validation/testing datasets"", ""feedback-loop risk (outputs influencing future inputs, if applicable)""]",TRUE,"[""data_check"", ""config_check"", ""attest_check""]",[]
EU_AI_2024_removed/high-risk-ai-systems-shall-be-tested-for-the-purpose-of-iden/sent_0003,"Article 10
Data and data governance
1. High-risk AI systems which make use of techniques involving the training of AI models with data shall be developed
on the basis of training, validation and testing data sets that meet the quality criteria referred to in paragraphs 2 to 5
whenever such data sets are used.
2. Training, validation and testing data sets shall be subject to data governance and management practices appropriate
for the intended purpose of the high-risk AI system. Those practices shall concern in particular:
(a) the relevant design choices;
(b) data collection processes and the origin of data, and in the case of personal data, the original purpose of the data
collection;
(c) relevant data-preparation processing operations, such as annotation, labelling, cleaning, updating, enrichment and
aggregation;
(d) the formulation of assumptions, in particular with respect to the information that the data are supposed to measure and
represent;
(e) an assessment of the availability, quantity and suitability of the data sets that are needed;
(f) examination in view of possible biases that are likely to affect the health and safety of persons, have a negative impact
on fundamental rights or lead to discrimination prohibited under Union law, especially where data outputs influence
inputs for future operations;
(g) appropriate measures to detect, prevent and mitigate possible biases identified according to point (f);
(h) the identification of relevant data gaps or shortcomings that prevent compliance with this Regulation, and how those
gaps and shortcomings can be addressed.
3.",6,"[""developer""]","[""general""]","[""high-risk"", ""training"", ""eval"", ""regulated""]",unmitigated dataset bias identified by governance,"developer must detect, prevent, and mitigate possible biases identified under Art. 10(2)(f) with appropriate measures.",[],"[""biases identified under Art. 10(2)(f)""]",TRUE,"[""data_check"", ""config_check"", ""ci_gate""]",[]
EU_AI_2024_removed/high-risk-ai-systems-shall-be-tested-for-the-purpose-of-iden/sent_0004,"Training, validation and testing data sets shall be relevant, sufficiently representative, and to the best extent possible,
free of errors and complete in view of the intended purpose. They shall have the appropriate statistical properties, including,
where applicable, as regards the persons or groups of persons in relation to whom the high-risk AI system is intended to be
used. Those characteristics of the data sets may be met at the level of individual data sets or at the level of a combination
thereof. OJ L, 12.7.2024
EN",1,"[""developer""]","[""general""]","[""high-risk"", ""training"", ""eval"", ""regulated""]",low data quality,"developer must ensure training, validation, and testing data sets are relevant, sufficiently representative, as error-free as possible, and complete in view of the intended purpose.",[],"[""training/validation/testing datasets"", ""intended purpose""]",TRUE,"[""data_check"", ""config_check"", ""attest_check""]",[]
EU_AI_2024_removed/high-risk-ai-systems-shall-be-tested-for-the-purpose-of-iden/sent_0004,"Training, validation and testing data sets shall be relevant, sufficiently representative, and to the best extent possible,
free of errors and complete in view of the intended purpose. They shall have the appropriate statistical properties, including,
where applicable, as regards the persons or groups of persons in relation to whom the high-risk AI system is intended to be
used. Those characteristics of the data sets may be met at the level of individual data sets or at the level of a combination
thereof. OJ L, 12.7.2024
EN",2,"[""developer""]","[""general""]","[""high-risk"", ""training"", ""eval"", ""regulated""]",misaligned statistical properties for target population,"developer must ensure these datasets have appropriate statistical properties, including for the persons or groups for whom the high-risk AI system is intended to be used.",[],"[""intended purpose"", ""target persons or groups""]",TRUE,"[""data_check"", ""config_check"", ""attest_check""]",[]
EU_AI_2024_removed/directive-eu-2016-680-all-the-following-conditions-must-be-m/sent_0001,"5. To the extent that it is strictly necessary for the purpose of ensuring bias detection and correction in relation to the
high-risk AI systems in accordance with paragraph (2), points (f) and (g) of this Article, the providers of such systems may
exceptionally process special categories of personal data, subject to appropriate safeguards for the fundamental rights and
freedoms of natural persons. In addition to the provisions set out in Regulations (EU) 2016/679 and (EU) 2018/1725 and
Directive (EU) 2016/680, all the following conditions must be met in order for such processing to occur:
(a) the bias detection and correction cannot be effectively fulfilled by processing other data, including synthetic or
anonymised data;
(b) the special categories of personal data are subject to technical limitations on the re-use of the personal data, and
state-of-the-art security and privacy-preserving measures, including pseudonymisation;
(c) the special categories of personal data are subject to measures to ensure that the personal data processed are secured,
protected, subject to suitable safeguards, including strict controls and documentation of the access, to avoid misuse and
ensure that only authorised persons have access to those personal data with appropriate confidentiality obligations;
(d) the special categories of personal data are not to be transmitted, transferred or otherwise accessed by other parties;
(e) the special categories of personal data are deleted once the bias has been corrected or the personal data has reached the
end of its retention period, whichever comes first;
(f) the records of processing activities pursuant to Regulations (EU) 2016/679 and (EU) 2018/1725 and Directive (EU)
2016/680 include the reasons why the processing of special categories of personal data was strictly necessary to detect
and correct biases, and why that objective could not be achieved by processing other data.
6. For the development of high-risk AI systems not using techniques involving the training of AI models, paragraphs 2
to 5 apply only to the testing data sets.",1,"[""provider""]","[""PII""]","[""high-risk"", ""training"", ""eval"", ""regulated""]",unlawful processing of special-category data,provider must ensure appropriate safeguards for fundamental rights and freedoms are applied when processing special categories of personal data.,[],"[""exceptional processing of special categories of personal data"", ""bias detection and correction (Art. 10(2)(f),(g))""]",TRUE,"[""attest_check"", ""config_check""]",[]
EU_AI_2024_removed/directive-eu-2016-680-all-the-following-conditions-must-be-m/sent_0001,"5. To the extent that it is strictly necessary for the purpose of ensuring bias detection and correction in relation to the
high-risk AI systems in accordance with paragraph (2), points (f) and (g) of this Article, the providers of such systems may
exceptionally process special categories of personal data, subject to appropriate safeguards for the fundamental rights and
freedoms of natural persons. In addition to the provisions set out in Regulations (EU) 2016/679 and (EU) 2018/1725 and
Directive (EU) 2016/680, all the following conditions must be met in order for such processing to occur:
(a) the bias detection and correction cannot be effectively fulfilled by processing other data, including synthetic or
anonymised data;
(b) the special categories of personal data are subject to technical limitations on the re-use of the personal data, and
state-of-the-art security and privacy-preserving measures, including pseudonymisation;
(c) the special categories of personal data are subject to measures to ensure that the personal data processed are secured,
protected, subject to suitable safeguards, including strict controls and documentation of the access, to avoid misuse and
ensure that only authorised persons have access to those personal data with appropriate confidentiality obligations;
(d) the special categories of personal data are not to be transmitted, transferred or otherwise accessed by other parties;
(e) the special categories of personal data are deleted once the bias has been corrected or the personal data has reached the
end of its retention period, whichever comes first;
(f) the records of processing activities pursuant to Regulations (EU) 2016/679 and (EU) 2018/1725 and Directive (EU)
2016/680 include the reasons why the processing of special categories of personal data was strictly necessary to detect
and correct biases, and why that objective could not be achieved by processing other data.
6. For the development of high-risk AI systems not using techniques involving the training of AI models, paragraphs 2
to 5 apply only to the testing data sets.",2,"[""provider""]","[""PII""]","[""high-risk"", ""training"", ""eval"", ""regulated""]",use of special-category data where alternatives exist,"provider must not process special categories of personal data if bias detection and correction can be effectively fulfilled by processing other data, including synthetic or anonymised data.",[],"[""processing special categories of personal data for bias detection and correction""]",TRUE,"[""attest_check"", ""data_check""]",[]
EU_AI_2024_removed/directive-eu-2016-680-all-the-following-conditions-must-be-m/sent_0001,"5. To the extent that it is strictly necessary for the purpose of ensuring bias detection and correction in relation to the
high-risk AI systems in accordance with paragraph (2), points (f) and (g) of this Article, the providers of such systems may
exceptionally process special categories of personal data, subject to appropriate safeguards for the fundamental rights and
freedoms of natural persons. In addition to the provisions set out in Regulations (EU) 2016/679 and (EU) 2018/1725 and
Directive (EU) 2016/680, all the following conditions must be met in order for such processing to occur:
(a) the bias detection and correction cannot be effectively fulfilled by processing other data, including synthetic or
anonymised data;
(b) the special categories of personal data are subject to technical limitations on the re-use of the personal data, and
state-of-the-art security and privacy-preserving measures, including pseudonymisation;
(c) the special categories of personal data are subject to measures to ensure that the personal data processed are secured,
protected, subject to suitable safeguards, including strict controls and documentation of the access, to avoid misuse and
ensure that only authorised persons have access to those personal data with appropriate confidentiality obligations;
(d) the special categories of personal data are not to be transmitted, transferred or otherwise accessed by other parties;
(e) the special categories of personal data are deleted once the bias has been corrected or the personal data has reached the
end of its retention period, whichever comes first;
(f) the records of processing activities pursuant to Regulations (EU) 2016/679 and (EU) 2018/1725 and Directive (EU)
2016/680 include the reasons why the processing of special categories of personal data was strictly necessary to detect
and correct biases, and why that objective could not be achieved by processing other data.
6. For the development of high-risk AI systems not using techniques involving the training of AI models, paragraphs 2
to 5 apply only to the testing data sets.",3,"[""provider""]","[""PII""]","[""high-risk"", ""training"", ""eval"", ""regulated""]",unauthorised disclosure to third parties,"provider must not transmit, transfer, or otherwise permit access to special categories of personal data by other parties.",[],"[""processing special categories of personal data for bias detection and correction""]",TRUE,"[""access_check"", ""config_check""]",[]
EU_AI_2024_removed/directive-eu-2016-680-all-the-following-conditions-must-be-m/sent_0001,"5. To the extent that it is strictly necessary for the purpose of ensuring bias detection and correction in relation to the
high-risk AI systems in accordance with paragraph (2), points (f) and (g) of this Article, the providers of such systems may
exceptionally process special categories of personal data, subject to appropriate safeguards for the fundamental rights and
freedoms of natural persons. In addition to the provisions set out in Regulations (EU) 2016/679 and (EU) 2018/1725 and
Directive (EU) 2016/680, all the following conditions must be met in order for such processing to occur:
(a) the bias detection and correction cannot be effectively fulfilled by processing other data, including synthetic or
anonymised data;
(b) the special categories of personal data are subject to technical limitations on the re-use of the personal data, and
state-of-the-art security and privacy-preserving measures, including pseudonymisation;
(c) the special categories of personal data are subject to measures to ensure that the personal data processed are secured,
protected, subject to suitable safeguards, including strict controls and documentation of the access, to avoid misuse and
ensure that only authorised persons have access to those personal data with appropriate confidentiality obligations;
(d) the special categories of personal data are not to be transmitted, transferred or otherwise accessed by other parties;
(e) the special categories of personal data are deleted once the bias has been corrected or the personal data has reached the
end of its retention period, whichever comes first;
(f) the records of processing activities pursuant to Regulations (EU) 2016/679 and (EU) 2018/1725 and Directive (EU)
2016/680 include the reasons why the processing of special categories of personal data was strictly necessary to detect
and correct biases, and why that objective could not be achieved by processing other data.
6. For the development of high-risk AI systems not using techniques involving the training of AI models, paragraphs 2
to 5 apply only to the testing data sets.",4,"[""provider""]","[""PII""]","[""high-risk"", ""training"", ""eval"", ""regulated""]",excessive retention of special-category data,"provider must delete special categories of personal data once the bias has been corrected or the personal data has reached the end of its retention period, whichever comes first.",[],"[""processing special categories of personal data for bias detection and correction""]",TRUE,"[""log_check"", ""config_check""]",[]
EU_AI_2024_removed/directive-eu-2016-680-all-the-following-conditions-must-be-m/sent_0001,"5. To the extent that it is strictly necessary for the purpose of ensuring bias detection and correction in relation to the
high-risk AI systems in accordance with paragraph (2), points (f) and (g) of this Article, the providers of such systems may
exceptionally process special categories of personal data, subject to appropriate safeguards for the fundamental rights and
freedoms of natural persons. In addition to the provisions set out in Regulations (EU) 2016/679 and (EU) 2018/1725 and
Directive (EU) 2016/680, all the following conditions must be met in order for such processing to occur:
(a) the bias detection and correction cannot be effectively fulfilled by processing other data, including synthetic or
anonymised data;
(b) the special categories of personal data are subject to technical limitations on the re-use of the personal data, and
state-of-the-art security and privacy-preserving measures, including pseudonymisation;
(c) the special categories of personal data are subject to measures to ensure that the personal data processed are secured,
protected, subject to suitable safeguards, including strict controls and documentation of the access, to avoid misuse and
ensure that only authorised persons have access to those personal data with appropriate confidentiality obligations;
(d) the special categories of personal data are not to be transmitted, transferred or otherwise accessed by other parties;
(e) the special categories of personal data are deleted once the bias has been corrected or the personal data has reached the
end of its retention period, whichever comes first;
(f) the records of processing activities pursuant to Regulations (EU) 2016/679 and (EU) 2018/1725 and Directive (EU)
2016/680 include the reasons why the processing of special categories of personal data was strictly necessary to detect
and correct biases, and why that objective could not be achieved by processing other data.
6. For the development of high-risk AI systems not using techniques involving the training of AI models, paragraphs 2
to 5 apply only to the testing data sets.",5,"[""provider""]","[""PII""]","[""high-risk"", ""training"", ""eval"", ""regulated""]",missing necessity justification,provider must ensure the records of processing activities include the reasons why processing special categories of personal data was strictly necessary to detect and correct biases and why other data were insufficient.,[],"[""processing special categories of personal data for bias detection and correction""]",TRUE,"[""attest_check"", ""repo_check""]","[""records of processing activities""]"
EU_AI_2024_removed/directive-eu-2016-680-all-the-following-conditions-must-be-m/sent_0001,"5. To the extent that it is strictly necessary for the purpose of ensuring bias detection and correction in relation to the
high-risk AI systems in accordance with paragraph (2), points (f) and (g) of this Article, the providers of such systems may
exceptionally process special categories of personal data, subject to appropriate safeguards for the fundamental rights and
freedoms of natural persons. In addition to the provisions set out in Regulations (EU) 2016/679 and (EU) 2018/1725 and
Directive (EU) 2016/680, all the following conditions must be met in order for such processing to occur:
(a) the bias detection and correction cannot be effectively fulfilled by processing other data, including synthetic or
anonymised data;
(b) the special categories of personal data are subject to technical limitations on the re-use of the personal data, and
state-of-the-art security and privacy-preserving measures, including pseudonymisation;
(c) the special categories of personal data are subject to measures to ensure that the personal data processed are secured,
protected, subject to suitable safeguards, including strict controls and documentation of the access, to avoid misuse and
ensure that only authorised persons have access to those personal data with appropriate confidentiality obligations;
(d) the special categories of personal data are not to be transmitted, transferred or otherwise accessed by other parties;
(e) the special categories of personal data are deleted once the bias has been corrected or the personal data has reached the
end of its retention period, whichever comes first;
(f) the records of processing activities pursuant to Regulations (EU) 2016/679 and (EU) 2018/1725 and Directive (EU)
2016/680 include the reasons why the processing of special categories of personal data was strictly necessary to detect
and correct biases, and why that objective could not be achieved by processing other data.
6. For the development of high-risk AI systems not using techniques involving the training of AI models, paragraphs 2
to 5 apply only to the testing data sets.",6,"[""provider""]","[""PII""]","[""high-risk"", ""training"", ""eval"", ""regulated""]",unauthorised access or misuse,"provider must secure special categories of personal data with strict access controls and documented access, ensuring only authorised persons with appropriate confidentiality obligations have access.",[],"[""processing special categories of personal data for bias detection and correction""]",TRUE,"[""access_check"", ""log_check"", ""config_check"", ""attest_check""]","[""access documentation""]"
EU_AI_2024_removed/directive-eu-2016-680-all-the-following-conditions-must-be-m/sent_0002,"Article 11
Technical documentation
1. The technical documentation of a high-risk AI system shall be drawn up before that system is placed on the market or
put into service and shall be kept up-to date. The technical documentation shall be drawn up in such a way as to demonstrate that the high-risk AI system complies with
the requirements set out in this Section and to provide national competent authorities and notified bodies with the
necessary information in a clear and comprehensive form to assess the compliance of the AI system with those
requirements. It shall contain, at a minimum, the elements set out in Annex IV.",1,"[""org""]",[],"[""high-risk"", ""regulated""]",release without technical documentation,org must draw up the technical documentation of the high-risk AI system before the system is placed on the market or put into service.,[],"[""before placing on the market or putting into service"", ""high-risk AI system""]",TRUE,"[""repo_check"", ""attest_check"", ""config_check""]","[""technical documentation""]"
EU_AI_2024_removed/directive-eu-2016-680-all-the-following-conditions-must-be-m/sent_0002,"Article 11
Technical documentation
1. The technical documentation of a high-risk AI system shall be drawn up before that system is placed on the market or
put into service and shall be kept up-to date. The technical documentation shall be drawn up in such a way as to demonstrate that the high-risk AI system complies with
the requirements set out in this Section and to provide national competent authorities and notified bodies with the
necessary information in a clear and comprehensive form to assess the compliance of the AI system with those
requirements. It shall contain, at a minimum, the elements set out in Annex IV.",2,"[""org""]",[],"[""high-risk"", ""regulated""]",stale documentation,org must keep the technical documentation up to date.,[],"[""high-risk AI system""]",TRUE,"[""repo_check"", ""config_check"", ""attest_check""]","[""technical documentation""]"
EU_AI_2024_removed/directive-eu-2016-680-all-the-following-conditions-must-be-m/sent_0002,"Article 11
Technical documentation
1. The technical documentation of a high-risk AI system shall be drawn up before that system is placed on the market or
put into service and shall be kept up-to date. The technical documentation shall be drawn up in such a way as to demonstrate that the high-risk AI system complies with
the requirements set out in this Section and to provide national competent authorities and notified bodies with the
necessary information in a clear and comprehensive form to assess the compliance of the AI system with those
requirements. It shall contain, at a minimum, the elements set out in Annex IV.",3,"[""org""]",[],"[""high-risk"", ""regulated""]",insufficient information for compliance assessment,"org must ensure the technical documentation demonstrates compliance with this Section, contains the minimum elements set out in Annex IV, and provides national competent authorities and notified bodies the necessary information in a clear and comprehensive form to assess compliance.",[],"[""high-risk AI system"", ""assessment by national competent authorities and notified bodies""]",TRUE,"[""repo_check"", ""attest_check"", ""config_check""]","[""technical documentation""]"
EU_AI_2024_removed/directive-eu-2016-680-all-the-following-conditions-must-be-m/sent_0003,"SMEs, including start-ups, may provide the
elements of the technical documentation specified in Annex IV in a simplified manner. To that end, the Commission shall
establish a simplified technical documentation form targeted at the needs of small and microenterprises. Where an SME,
including a start-up, opts to provide the information required in Annex IV in a simplified manner, it shall use the form
referred to in this paragraph. Notified bodies shall accept the form for the purposes of the conformity assessment.
2.",1,"[""org""]",[ ],"[""regulated""]",non-compliant technical documentation,The organization shall use the Commission's simplified technical documentation form when submitting Annex IV information in a simplified manner.,[ ],"[""simplified Annex IV submission""]",TRUE,"[""attest_check""]","[""technical documentation form""]"
EU_AI_2024_removed/directive-eu-2016-680-all-the-following-conditions-must-be-m/sent_0004,"Where a high-risk AI system related to a product covered by the Union harmonisation legislation listed in Section
A of Annex I is placed on the market or put into service, a single set of technical documentation shall be drawn up
containing all the information set out in paragraph 1, as well as the information required under those legal acts. EN
OJ L, 12.7.2024",1,"[""org""]",[ ],"[""regulated"", ""high-risk""]",non-compliant technical documentation,The organization shall draw up a single set of technical documentation containing the information set out in paragraph 1 and the information required under the applicable Union harmonisation acts.,[ ],"[""Section A Annex I product"", ""placed on market or put into service""]",TRUE,"[""attest_check""]","[""technical documentation""]"
EU_AI_2024_removed/article-12/sent_0001,"Article 12
Record-keeping
1. High-risk AI systems shall technically allow for the automatic recording of events (logs) over the lifetime of the
system.
2. In order to ensure a level of traceability of the functioning of a high-risk AI system that is appropriate to the intended
purpose of the system, logging capabilities shall enable the recording of events relevant for:
(a) identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or
in a substantial modification;
(b) facilitating the post-market monitoring referred to in Article 72; and
(c) monitoring the operation of high-risk AI systems referred to in Article 26(5).
3. For high-risk AI systems referred to in point 1 (a), of Annex III, the logging capabilities shall provide, at a minimum:
(a) recording of the period of each use of the system (start date and time and end date and time of each use);
(b) the reference database against which input data has been checked by the system;
(c) the input data for which the search has led to a match;
(d) the identification of the natural persons involved in the verification of the results, as referred to in Article 14(5).",1,"[""org""]","[""telemetry""]","[""regulated"", ""high-risk""]",untraceable system operation,The organization shall ensure the system technically allows automatic recording of events (logs) over its lifetime.,[ ],"[""high-risk AI system""]",TRUE,"[""log_check"", ""config_check""]","[""logs""]"
EU_AI_2024_removed/article-12/sent_0001,"Article 12
Record-keeping
1. High-risk AI systems shall technically allow for the automatic recording of events (logs) over the lifetime of the
system.
2. In order to ensure a level of traceability of the functioning of a high-risk AI system that is appropriate to the intended
purpose of the system, logging capabilities shall enable the recording of events relevant for:
(a) identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or
in a substantial modification;
(b) facilitating the post-market monitoring referred to in Article 72; and
(c) monitoring the operation of high-risk AI systems referred to in Article 26(5).
3. For high-risk AI systems referred to in point 1 (a), of Annex III, the logging capabilities shall provide, at a minimum:
(a) recording of the period of each use of the system (start date and time and end date and time of each use);
(b) the reference database against which input data has been checked by the system;
(c) the input data for which the search has led to a match;
(d) the identification of the natural persons involved in the verification of the results, as referred to in Article 14(5).",2,"[""org""]","[""telemetry""]","[""regulated"", ""high-risk""]",unidentified system risk,The organization shall ensure logging capabilities record events relevant to identifying situations that may result in a risk under Article 79(1) or a substantial modification.,[ ],"[""high-risk AI system""]",TRUE,"[""log_check"", ""config_check""]","[""logs""]"
EU_AI_2024_removed/article-12/sent_0001,"Article 12
Record-keeping
1. High-risk AI systems shall technically allow for the automatic recording of events (logs) over the lifetime of the
system.
2. In order to ensure a level of traceability of the functioning of a high-risk AI system that is appropriate to the intended
purpose of the system, logging capabilities shall enable the recording of events relevant for:
(a) identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or
in a substantial modification;
(b) facilitating the post-market monitoring referred to in Article 72; and
(c) monitoring the operation of high-risk AI systems referred to in Article 26(5).
3. For high-risk AI systems referred to in point 1 (a), of Annex III, the logging capabilities shall provide, at a minimum:
(a) recording of the period of each use of the system (start date and time and end date and time of each use);
(b) the reference database against which input data has been checked by the system;
(c) the input data for which the search has led to a match;
(d) the identification of the natural persons involved in the verification of the results, as referred to in Article 14(5).",3,"[""org""]","[""telemetry""]","[""regulated"", ""high-risk""]",insufficient monitoring traceability,The organization shall ensure logging capabilities record events relevant to facilitating post-market monitoring under Article 72 and to monitoring the operation of systems referred to in Article 26(5).,[ ],"[""high-risk AI system""]",TRUE,"[""log_check"", ""config_check""]","[""logs""]"
EU_AI_2024_removed/article-12/sent_0001,"Article 12
Record-keeping
1. High-risk AI systems shall technically allow for the automatic recording of events (logs) over the lifetime of the
system.
2. In order to ensure a level of traceability of the functioning of a high-risk AI system that is appropriate to the intended
purpose of the system, logging capabilities shall enable the recording of events relevant for:
(a) identifying situations that may result in the high-risk AI system presenting a risk within the meaning of Article 79(1) or
in a substantial modification;
(b) facilitating the post-market monitoring referred to in Article 72; and
(c) monitoring the operation of high-risk AI systems referred to in Article 26(5).
3. For high-risk AI systems referred to in point 1 (a), of Annex III, the logging capabilities shall provide, at a minimum:
(a) recording of the period of each use of the system (start date and time and end date and time of each use);
(b) the reference database against which input data has been checked by the system;
(c) the input data for which the search has led to a match;
(d) the identification of the natural persons involved in the verification of the results, as referred to in Article 14(5).",4,"[""org""]","[""telemetry""]","[""regulated"", ""high-risk""]",insufficient traceability for Annex III 1(a) systems,"The organization shall ensure logging capabilities provide, at a minimum, recording of the period of each use, the reference database checked, the input data that produced a match, and the identification of the natural persons involved in verification as referred to in Article 14(5).",[ ],"[""Annex III 1(a) system""]",TRUE,"[""log_check"", ""config_check""]","[""logs""]"
EU_AI_2024_removed/article-12/sent_0002,"Article 13
Transparency and provision of information to deployers
1. High-risk AI systems shall be designed and developed in such a way as to ensure that their operation is sufficiently
transparent to enable deployers to interpret a system's output and use it appropriately. An appropriate type and degree of
transparency shall be ensured with a view to achieving compliance with the relevant obligations of the provider and
deployer set out in Section 3.
2. High-risk AI systems shall be accompanied by instructions for use in an appropriate digital format or otherwise that
include concise, complete, correct and clear information that is relevant, accessible and comprehensible to deployers.
3.",1,"[""developer""]",[ ],"[""regulated"", ""high-risk""]",misinterpretation of system output,The developer shall design and develop the high-risk AI system so that its operation is sufficiently transparent to enable deployers to interpret its output and use it appropriately.,[ ],"[""high-risk AI system""]",TRUE,"[""repo_check"", ""io_check""]",[ ]
EU_AI_2024_removed/article-12/sent_0002,"Article 13
Transparency and provision of information to deployers
1. High-risk AI systems shall be designed and developed in such a way as to ensure that their operation is sufficiently
transparent to enable deployers to interpret a system's output and use it appropriately. An appropriate type and degree of
transparency shall be ensured with a view to achieving compliance with the relevant obligations of the provider and
deployer set out in Section 3.
2. High-risk AI systems shall be accompanied by instructions for use in an appropriate digital format or otherwise that
include concise, complete, correct and clear information that is relevant, accessible and comprehensible to deployers.
3.",2,"[""provider""]","[""document""]","[""regulated"", ""high-risk""]",inappropriate use of AI system,"The provider shall ensure the high-risk AI system is accompanied by instructions for use that are concise, complete, correct, clear, relevant, accessible, and comprehensible to deployers.",[ ],"[""high-risk AI system""]",TRUE,"[""attest_check"", ""repo_check""]","[""instructions for use""]"
EU_AI_2024_removed/article-12/sent_0003,"The instructions for use shall contain at least the following information:
(a) the identity and the contact details of the provider and, where applicable, of its authorised representative;
(b) the characteristics, capabilities and limitations of performance of the high-risk AI system, including:
(i) its intended purpose;
(ii) the level of accuracy, including its metrics, robustness and cybersecurity referred to in Article 15 against which the
high-risk AI system has been tested and validated and which can be expected, and any known and foreseeable
circumstances that may have an impact on that expected level of accuracy, robustness and cybersecurity;
(iii) any known or foreseeable circumstance, related to the use of the high-risk AI system in accordance with its
intended purpose or under conditions of reasonably foreseeable misuse, which may lead to risks to the health and
OJ L, 12.7.2024
EN",1,"[""provider""]","[""document""]","[""regulated"", ""high-risk""]",non-compliance with identity disclosure,"The provider shall ensure the instructions for use contain the identity and contact details of the provider and, where applicable, of its authorised representative.",[ ],"[""high-risk AI system""]",TRUE,"[""attest_check""]","[""instructions for use""]"
EU_AI_2024_removed/article-12/sent_0003,"The instructions for use shall contain at least the following information:
(a) the identity and the contact details of the provider and, where applicable, of its authorised representative;
(b) the characteristics, capabilities and limitations of performance of the high-risk AI system, including:
(i) its intended purpose;
(ii) the level of accuracy, including its metrics, robustness and cybersecurity referred to in Article 15 against which the
high-risk AI system has been tested and validated and which can be expected, and any known and foreseeable
circumstances that may have an impact on that expected level of accuracy, robustness and cybersecurity;
(iii) any known or foreseeable circumstance, related to the use of the high-risk AI system in accordance with its
intended purpose or under conditions of reasonably foreseeable misuse, which may lead to risks to the health and
OJ L, 12.7.2024
EN",2,"[""provider""]","[""document""]","[""regulated"", ""high-risk""]",misinterpretation of system performance,"The provider shall ensure the instructions for use contain the characteristics, capabilities and limitations of performance, including the intended purpose, the tested and expected levels of accuracy, robustness and cybersecurity (Article 15), and any known or foreseeable circumstances that may impact those levels.",[ ],"[""high-risk AI system""]",TRUE,"[""attest_check""]","[""instructions for use""]"
EU_AI_2024_removed/article-12/sent_0003,"The instructions for use shall contain at least the following information:
(a) the identity and the contact details of the provider and, where applicable, of its authorised representative;
(b) the characteristics, capabilities and limitations of performance of the high-risk AI system, including:
(i) its intended purpose;
(ii) the level of accuracy, including its metrics, robustness and cybersecurity referred to in Article 15 against which the
high-risk AI system has been tested and validated and which can be expected, and any known and foreseeable
circumstances that may have an impact on that expected level of accuracy, robustness and cybersecurity;
(iii) any known or foreseeable circumstance, related to the use of the high-risk AI system in accordance with its
intended purpose or under conditions of reasonably foreseeable misuse, which may lead to risks to the health and
OJ L, 12.7.2024
EN",3,"[""provider""]","[""document""]","[""regulated"", ""high-risk""]",unforeseen health and safety risk,The provider shall ensure the instructions for use contain any known or foreseeable circumstance related to use in line with the intended purpose or reasonably foreseeable misuse that may lead to risks to health and safety.,[ ],"[""high-risk AI system""]",TRUE,"[""attest_check""]","[""instructions for use""]"
